db,K,policy_ids,baseline,query_id,status,error_type,error_msg,eval_ms,artifact_load_ms,policy_total_ms,ctid_map_ms,filter_ms,bytes_artifacts_loaded,bytes_allow,bytes_ctid,bytes_blk_index,rows_seen,rows_passed,ctid_misses,peak_rss_kb_end,policy_profile_lines,has_new_layer_fields,profile_line
tpch0_1,1,1,ours,1,ok,,,0.144,19.325,37.273,2.484,326.003,10810387,75072,4804576,1584188,600569,299856,0,146932,1,1,eval_ms=0.144 artifact_load_ms=19.325 artifact_parse_ms=10.114 stamp_ms=13.237 bin_ms=5.068 local_sat_ms=0.285 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=37.273 ctid_map_ms=2.484 filter_ms=326.003 child_exec_ms=85.371 ctid_extract_ms=85.491 ctid_to_rid_ms=14.041 allow_check_ms=12.807 projection_ms=39.361 n_scanned_tables=1 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=10810387 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=600569 rows_passed=299856 ctid_misses=0 rss_kb_before_eval=28560 rss_kb_after_eval=28560 rss_kb_after_load=46044 rss_kb_after_engine=62988 rss_kb_after_ctid=62988 rss_kb_end=146932 peak_rss_kb_end=146932
tpch0_1,1,1,ours,3,ok,,,0.147,18.541,37.378,2.456,202.641,10810387,75072,4804576,1584188,398751,98035,0,172072,1,1,eval_ms=0.147 artifact_load_ms=18.541 artifact_parse_ms=10.073 stamp_ms=13.433 bin_ms=4.999 local_sat_ms=0.286 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=37.378 ctid_map_ms=2.456 filter_ms=202.641 child_exec_ms=94.733 ctid_extract_ms=37.852 ctid_to_rid_ms=7.627 allow_check_ms=6.937 projection_ms=8.726 n_scanned_tables=3 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=10810387 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=398751 rows_passed=98035 ctid_misses=0 rss_kb_before_eval=29564 rss_kb_after_eval=29564 rss_kb_after_load=46676 rss_kb_after_engine=63768 rss_kb_after_ctid=63768 rss_kb_end=171180 peak_rss_kb_end=172072
tpch0_1,1,1,ours,6,ok,,,0.119,18.179,36.842,2.523,78.781,10810387,75072,4804576,1584188,11482,11482,0,147336,1,1,eval_ms=0.119 artifact_load_ms=18.179 artifact_parse_ms=9.835 stamp_ms=13.342 bin_ms=4.964 local_sat_ms=0.295 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=36.842 ctid_map_ms=2.523 filter_ms=78.781 child_exec_ms=73.532 ctid_extract_ms=1.285 ctid_to_rid_ms=0.432 allow_check_ms=0.260 projection_ms=1.178 n_scanned_tables=1 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=10810387 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=11482 rows_passed=11482 ctid_misses=0 rss_kb_before_eval=28028 rss_kb_after_eval=28028 rss_kb_after_load=45860 rss_kb_after_engine=63456 rss_kb_after_ctid=63456 rss_kb_end=147336 peak_rss_kb_end=147336
tpch0_1,1,1,ours,13,ok,,,0.080,0.000,0.000,0.000,73.829,0,0,0,0,163292,163292,0,57724,2,1,eval_ms=0.080 artifact_load_ms=0.000 artifact_parse_ms=0.000 stamp_ms=0.000 bin_ms=0.000 local_sat_ms=0.000 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=0.000 ctid_map_ms=0.000 filter_ms=73.829 child_exec_ms=47.233 ctid_extract_ms=0.000 ctid_to_rid_ms=0.000 allow_check_ms=0.000 projection_ms=12.696 n_scanned_tables=2 n_policy_targets=0 n_filters=0 bytes_artifacts_loaded=0 bytes_allow=0 bytes_ctid=0 bytes_blk_index=0 rows_seen=163292 rows_passed=163292 ctid_misses=0 rss_kb_before_eval=29052 rss_kb_after_eval=29052 rss_kb_after_load=-1 rss_kb_after_engine=-1 rss_kb_after_ctid=-1 rss_kb_end=56368 peak_rss_kb_end=57724
tpch0_1,5,"1,2,3,4,5",ours,1,ok,,,0.574,55.213,223.734,2.565,266.568,26776002,75072,4804576,1584188,600569,0,0,159684,1,1,eval_ms=0.574 artifact_load_ms=55.213 artifact_parse_ms=31.873 stamp_ms=157.126 bin_ms=5.458 local_sat_ms=4.501 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=223.734 ctid_map_ms=2.565 filter_ms=266.568 child_exec_ms=85.785 ctid_extract_ms=80.876 ctid_to_rid_ms=13.956 allow_check_ms=12.984 projection_ms=0.000 n_scanned_tables=1 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=26776002 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=600569 rows_passed=0 ctid_misses=0 rss_kb_before_eval=29048 rss_kb_after_eval=29048 rss_kb_after_load=67464 rss_kb_after_engine=89952 rss_kb_after_ctid=89952 rss_kb_end=159684 peak_rss_kb_end=159684
tpch0_1,5,"1,2,3,4,5",ours,3,ok,,,0.586,53.967,228.946,2.600,167.553,26776002,75072,4804576,1584188,322795,0,0,161088,1,1,eval_ms=0.586 artifact_load_ms=53.967 artifact_parse_ms=32.078 stamp_ms=162.360 bin_ms=5.433 local_sat_ms=4.471 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=228.946 ctid_map_ms=2.600 filter_ms=167.553 child_exec_ms=75.795 ctid_extract_ms=37.948 ctid_to_rid_ms=7.570 allow_check_ms=6.932 projection_ms=0.000 n_scanned_tables=3 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=26776002 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=322795 rows_passed=0 ctid_misses=0 rss_kb_before_eval=30072 rss_kb_after_eval=30072 rss_kb_after_load=68652 rss_kb_after_engine=91404 rss_kb_after_ctid=91404 rss_kb_end=160404 peak_rss_kb_end=161088
tpch0_1,5,"1,2,3,4,5",ours,6,ok,,,0.436,51.758,223.196,2.595,54.901,26776002,75072,4804576,1584188,11482,0,0,162204,1,1,eval_ms=0.436 artifact_load_ms=51.758 artifact_parse_ms=31.887 stamp_ms=156.557 bin_ms=5.450 local_sat_ms=4.467 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=223.196 ctid_map_ms=2.595 filter_ms=54.901 child_exec_ms=52.424 ctid_extract_ms=0.256 ctid_to_rid_ms=0.494 allow_check_ms=0.270 projection_ms=0.000 n_scanned_tables=1 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=26776002 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=11482 rows_passed=0 ctid_misses=0 rss_kb_before_eval=28536 rss_kb_after_eval=28536 rss_kb_after_load=66860 rss_kb_after_engine=89928 rss_kb_after_ctid=89928 rss_kb_end=162204 peak_rss_kb_end=162204
tpch0_1,5,"1,2,3,4,5",ours,13,ok,,,0.246,0.000,0.000,0.000,73.923,0,0,0,0,163292,163292,0,57748,2,1,eval_ms=0.246 artifact_load_ms=0.000 artifact_parse_ms=0.000 stamp_ms=0.000 bin_ms=0.000 local_sat_ms=0.000 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=0.000 ctid_map_ms=0.000 filter_ms=73.923 child_exec_ms=47.259 ctid_extract_ms=0.000 ctid_to_rid_ms=0.000 allow_check_ms=0.000 projection_ms=12.771 n_scanned_tables=2 n_policy_targets=0 n_filters=0 bytes_artifacts_loaded=0 bytes_allow=0 bytes_ctid=0 bytes_blk_index=0 rows_seen=163292 rows_passed=163292 ctid_misses=0 rss_kb_before_eval=29068 rss_kb_after_eval=29068 rss_kb_after_load=-1 rss_kb_after_engine=-1 rss_kb_after_ctid=-1 rss_kb_end=56380 peak_rss_kb_end=57748
tpch0_1,10,"1,2,3,4,5,10,11,12,13,14",ours,1,ok,,,0.744,53.751,222.902,2.633,273.388,26776002,75072,4804576,1584188,600569,0,0,133588,1,1,eval_ms=0.744 artifact_load_ms=53.751 artifact_parse_ms=31.900 stamp_ms=156.479 bin_ms=5.452 local_sat_ms=4.515 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=222.902 ctid_map_ms=2.633 filter_ms=273.388 child_exec_ms=89.469 ctid_extract_ms=82.493 ctid_to_rid_ms=14.094 allow_check_ms=13.159 projection_ms=0.000 n_scanned_tables=1 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=26776002 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=600569 rows_passed=0 ctid_misses=0 rss_kb_before_eval=29048 rss_kb_after_eval=29048 rss_kb_after_load=68012 rss_kb_after_engine=90492 rss_kb_after_ctid=90492 rss_kb_end=133588 peak_rss_kb_end=133588
tpch0_1,10,"1,2,3,4,5,10,11,12,13,14",ours,3,ok,,,1.064,59.860,310.645,3.407,167.920,30629721,95697,6124576,2015304,322795,0,0,167824,1,1,eval_ms=1.064 artifact_load_ms=59.860 artifact_parse_ms=34.881 stamp_ms=162.572 bin_ms=5.493 local_sat_ms=6.114 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=310.645 ctid_map_ms=3.407 filter_ms=167.920 child_exec_ms=76.078 ctid_extract_ms=37.976 ctid_to_rid_ms=7.600 allow_check_ms=6.942 projection_ms=0.000 n_scanned_tables=3 n_policy_targets=3 n_filters=3 bytes_artifacts_loaded=30629721 bytes_allow=95697 bytes_ctid=6124576 bytes_blk_index=2015304 rows_seen=322795 rows_passed=0 ctid_misses=0 rss_kb_before_eval=31124 rss_kb_after_eval=31124 rss_kb_after_load=75248 rss_kb_after_engine=100548 rss_kb_after_ctid=100548 rss_kb_end=167136 peak_rss_kb_end=167824
