row_type,db,K,policy_ids,baseline,query_id,setup_ms,disk_overhead_bytes,cold_ms,cold_peak_rss_kb,hot1_ms,hot1_peak_rss_kb,hot2_ms,hot2_peak_rss_kb,hot3_ms,hot3_peak_rss_kb,hot4_ms,hot4_peak_rss_kb,hot5_ms,hot5_peak_rss_kb,hot_avg_ms,hot_avg_peak_rss_kb,status,error_type,error_msg
setup,tpch0_1,1,1,ours,__setup__,704.121,10810396,,,,,,,,,,,,,,,ok,,
setup,tpch0_1,1,1,rls_with_index,__setup__,474.530,8372224,,,,,,,,,,,,,,,ok,,
query,tpch0_1,1,1,ours,1,,,694.120,144960,663.181,164840,662.980,165108,,,,,,,663.080,164974,ok,,
query,tpch0_1,1,1,rls_with_index,1,,,391.859,115540,361.597,115540,361.727,115540,,,,,,,361.662,115540,ok,,
query,tpch0_1,1,1,ours,3,,,301.900,168096,271.541,188024,271.435,188252,,,,,,,271.488,188138,ok,,
query,tpch0_1,1,1,rls_with_index,3,,,120.836,127316,121.020,142096,120.649,142024,,,,,,,120.835,142060,ok,,
query,tpch0_1,1,1,ours,6,,,151.252,123272,120.992,164656,120.878,164764,,,,,,,120.935,164710,ok,,
query,tpch0_1,1,1,rls_with_index,6,,,120.779,111956,90.540,115028,90.703,115028,,,,,,,90.622,115028,ok,,
query,tpch0_1,1,1,ours,13,,,151.291,57724,120.839,57392,120.915,57156,,,,,,,120.877,57274,ok,,
query,tpch0_1,1,1,rls_with_index,13,,,90.657,45340,90.630,50884,90.517,50732,,,,,,,90.574,50808,ok,,
setup,tpch0_1,5,"1,2,3,4,5",ours,__setup__,4000.463,26776011,,,,,,,,,,,,,,,ok,,
setup,tpch0_1,5,"1,2,3,4,5",rls_with_index,__setup__,2634.051,75563008,,,,,,,,,,,,,,,ok,,
query,tpch0_1,5,"1,2,3,4,5",ours,1,,,573.546,155124,392.156,213864,392.139,226156,,,,,,,392.148,220010,ok,,
query,tpch0_1,5,"1,2,3,4,5",rls_with_index,1,,,120.862,102984,120.902,119232,120.714,118892,,,,,,,120.808,119062,ok,,
query,tpch0_1,5,"1,2,3,4,5",ours,3,,,482.826,160064,271.612,231912,271.599,211308,,,,,,,271.606,221610,ok,,
query,tpch0_1,5,"1,2,3,4,5",rls_with_index,3,,,90.741,125780,60.607,143700,60.547,143448,,,,,,,60.577,143574,ok,,
query,tpch0_1,5,"1,2,3,4,5",ours,6,,,362.374,136500,151.192,213264,151.201,232208,,,,,,,151.196,222736,ok,,
query,tpch0_1,5,"1,2,3,4,5",rls_with_index,6,,,60.646,66212,60.545,119340,60.448,118976,,,,,,,60.497,119158,ok,,
query,tpch0_1,5,"1,2,3,4,5",ours,13,,,151.406,55776,120.954,55944,120.897,55720,,,,,,,120.926,55832,ok,,
query,tpch0_1,5,"1,2,3,4,5",rls_with_index,13,,,90.728,45428,90.546,50508,90.579,50452,,,,,,,90.563,50480,ok,,
setup,tpch0_1,10,"1,2,3,4,5,10,11,12,13,14",ours,__setup__,4142.535,30629904,,,,,,,,,,,,,,,ok,,
setup,tpch0_1,10,"1,2,3,4,5,10,11,12,13,14",rls_with_index,__setup__,2851.788,80003072,,,,,,,,,,,,,,,ok,,
query,tpch0_1,10,"1,2,3,4,5,10,11,12,13,14",ours,1,,,573.543,129648,392.308,199120,392.260,206140,,,,,,,392.284,202630,ok,,
query,tpch0_1,10,"1,2,3,4,5,10,11,12,13,14",rls_with_index,1,,,120.793,95236,120.745,118820,120.705,118496,,,,,,,120.725,118658,ok,,
query,tpch0_1,10,"1,2,3,4,5,10,11,12,13,14",ours,3,,,573.452,167472,362.223,240852,362.232,240972,,,,,,,362.228,240912,ok,,
query,tpch0_1,10,"1,2,3,4,5,10,11,12,13,14",rls_with_index,3,,,30.566,22808,30.466,27996,30.417,27996,,,,,,,30.441,27996,ok,,
query,tpch0_1,10,"1,2,3,4,5,10,11,12,13,14",ours,6,,,362.534,118748,151.445,217276,151.329,234536,,,,,,,151.387,225906,ok,,
query,tpch0_1,10,"1,2,3,4,5,10,11,12,13,14",rls_with_index,6,,,60.623,59884,60.475,120692,60.572,120364,,,,,,,60.523,120528,ok,,
query,tpch0_1,10,"1,2,3,4,5,10,11,12,13,14",ours,13,,,211.909,67144,211.501,75828,211.443,76112,,,,,,,211.472,75970,ok,,
query,tpch0_1,10,"1,2,3,4,5,10,11,12,13,14",rls_with_index,13,,,30.505,22864,30.462,23936,30.428,23936,,,,,,,30.445,23936,ok,,
