row_type,db,K,policy_ids,baseline,query_id,setup_ms,disk_overhead_bytes,cold_ms,cold_peak_rss_kb,hot1_ms,hot1_peak_rss_kb,hot2_ms,hot2_peak_rss_kb,hot3_ms,hot3_peak_rss_kb,hot4_ms,hot4_peak_rss_kb,hot5_ms,hot5_peak_rss_kb,hot_avg_ms,hot_avg_peak_rss_kb,status,error_type,error_msg
query,tpch0_1,11,"1,2,3,4,5,10,11,12,13,14,15",ours,5,,,663.788,122332,211.824,140744,181.304,140744,181.236,140744,181.256,140744,181.368,140744,187.397,140744,ok,,
query,tpch0_1,11,"1,2,3,4,5,10,11,12,13,14,15",rls_with_index,5,,,211.322,132412,211.030,140316,211.061,140460,180.873,142004,180.967,142008,180.922,142012,192.970,141360,ok,,
query,tpch0_1,11,"1,2,3,4,5,10,11,12,13,14,15",ours,7,,,663.731,120836,211.501,140692,211.407,141716,181.414,141716,181.305,141716,181.261,141716,193.378,141511,ok,,
query,tpch0_1,11,"1,2,3,4,5,10,11,12,13,14,15",rls_with_index,7,,,181.197,123744,180.935,138776,180.900,138544,180.879,138548,180.883,138552,180.897,138556,180.899,138595,ok,,
query,tpch0_1,11,"1,2,3,4,5,10,11,12,13,14,15",ours,8,,,663.547,121248,211.802,160636,181.374,164220,181.392,164220,181.398,164220,181.334,164220,187.460,163503,ok,,
query,tpch0_1,11,"1,2,3,4,5,10,11,12,13,14,15",rls_with_index,8,,,241.408,140076,241.400,140560,241.222,140280,241.466,145404,210.988,146428,211.038,146432,229.223,143820,ok,,
query,tpch0_1,11,"1,2,3,4,5,10,11,12,13,14,15",ours,10,,,754.195,198876,301.893,244444,301.901,248028,271.933,248028,271.879,248028,271.778,248028,283.877,247311,ok,,
query,tpch0_1,11,"1,2,3,4,5,10,11,12,13,14,15",rls_with_index,10,,,211.548,140076,180.972,146540,180.987,146672,180.856,146676,181.029,146676,180.956,146560,180.960,146624,ok,,
query,tpch0_1,11,"1,2,3,4,5,10,11,12,13,14,15",ours,12,,,754.095,198952,301.934,245108,271.768,247156,271.809,247156,271.723,247156,271.753,247668,277.797,246848,ok,,
query,tpch0_1,11,"1,2,3,4,5,10,11,12,13,14,15",rls_with_index,12,,,181.140,116116,180.938,130096,180.986,130248,180.877,130252,180.967,130256,180.900,130248,180.933,130220,ok,,
query,tpch0_1,11,"1,2,3,4,5,10,11,12,13,14,15",ours,13,,,211.785,77316,211.381,95016,181.196,95020,181.153,95580,181.179,95676,181.189,95700,187.220,95398,ok,,
query,tpch0_1,11,"1,2,3,4,5,10,11,12,13,14,15",rls_with_index,13,,,120.938,124576,90.655,125624,90.602,125624,90.571,125624,90.651,125624,90.514,125624,90.598,125624,ok,,
query,tpch0_1,11,"1,2,3,4,5,10,11,12,13,14,15",ours,18,,,693.779,140012,,,,,,,,,,,0.000,0,error,db_error,ERROR:  custom_filter[engine_error]: malformed ctid_pairs_len for rel=lineitem len=4294967295
query,tpch0_1,11,"1,2,3,4,5,10,11,12,13,14,15",rls_with_index,18,,,452.351,143104,361.687,143568,361.845,143368,361.724,143400,361.775,143404,361.770,143408,361.760,143429,ok,,
query,tpch0_1,11,"1,2,3,4,5,10,11,12,13,14,15",ours,22,,,151.521,57212,121.085,100296,120.992,100460,120.927,101000,120.926,101112,120.934,101120,120.973,100797,ok,,
query,tpch0_1,11,"1,2,3,4,5,10,11,12,13,14,15",rls_with_index,22,,,30.735,16524,30.642,68872,30.370,68872,30.341,68872,30.363,68872,30.338,68872,30.411,68872,ok,,
setup,tpch1,1,1,ours,__setup__,18581.018,120024388,,,,,,,,,,,,,,,ok,,
setup,tpch1,1,1,rls_with_index,__setup__,5099.553,83214336,,,,,,,,,,,,,,,ok,,
query,tpch1,1,1,ours,3,,,2852.897,437332,2395.447,548720,2393.941,548384,2394.271,548876,2395.195,548880,2394.251,549392,2394.621,548850,ok,,
query,tpch1,1,1,rls_with_index,3,,,1181.466,133980,1115.219,136104,1115.000,136616,1114.950,137152,1114.901,137684,1114.888,138192,1114.992,137149,ok,,
query,tpch1,1,1,ours,5,,,4217.322,437628,3855.776,565960,3855.579,567208,3825.280,567828,3825.243,568112,3825.575,568652,3837.490,567552,ok,,
query,tpch1,1,1,rls_with_index,5,,,1295.816,140436,1235.291,141304,1235.414,142196,1235.287,142784,1235.331,143396,1235.261,143796,1235.317,142695,ok,,
query,tpch1,1,1,ours,7,,,2711.562,444624,2349.936,577232,2349.750,578824,2349.804,579116,2349.835,579588,2349.742,580100,2349.814,578972,ok,,
query,tpch1,1,1,rls_with_index,7,,,1175.173,148280,1144.853,153988,1145.310,154528,1144.909,155164,1144.838,155644,1144.768,156204,1144.936,155105,ok,,
query,tpch1,1,1,ours,8,,,4368.033,437628,3976.297,579940,3976.045,580660,3976.086,582328,3976.043,582992,3976.313,583464,3976.157,581876,ok,,
query,tpch1,1,1,rls_with_index,8,,,1295.695,154812,1265.365,172972,1235.104,173476,1265.228,174012,1265.325,173664,1265.236,173692,1259.252,173563,ok,,
query,tpch1,1,1,ours,10,,,2812.399,459788,2446.145,583180,2449.019,584200,2444.806,583768,2444.145,583748,2445.781,584280,2445.979,583835,ok,,
query,tpch1,1,1,rls_with_index,10,,,1530.239,239096,1443.304,239604,1459.273,239720,1452.713,239212,1443.683,239212,1434.941,239212,1446.783,239392,ok,,
