row_type,db,K,policy_ids,baseline,query_id,setup_ms,disk_overhead_bytes,cold_ms,cold_peak_rss_kb,hot1_ms,hot1_peak_rss_kb,hot2_ms,hot2_peak_rss_kb,hot3_ms,hot3_peak_rss_kb,hot4_ms,hot4_peak_rss_kb,hot5_ms,hot5_peak_rss_kb,hot_avg_ms,hot_avg_peak_rss_kb,status,error_type,error_msg
setup,tpch0_1,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",ours,__setup__,6286.601,34367444,,,,,,,,,,,,,,,ok,,
query,tpch0_1,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",ours,1,,,1115.968,140760,1115.436,166140,,,,,,,,,1115.436,166140,ok,,
setup,tpch0_1,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",rls_with_index,__setup__,3070.785,92323840,,,,,,,,,,,,,,,ok,,
query,tpch0_1,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",rls_with_index,1,,,964.308,230532,843.552,231568,,,,,,,,,843.552,231568,ok,,
