db,K,policy_ids,baseline,query_id,status,error_type,error_msg,eval_ms,artifact_load_ms,policy_total_ms,ctid_map_ms,filter_ms,bytes_artifacts_loaded,bytes_allow,bytes_ctid,bytes_blk_index,rows_seen,rows_passed,ctid_misses,peak_rss_kb_end,policy_profile_lines,has_new_layer_fields,profile_line
tpch0_1,10,"1,2,3,4,5,6,7,8,9,10",ours,3,ok,,,1.030,57.619,894.867,2.668,2.877,28003498,76947,4924576,1626462,2997,2,0,120100,2,1,eval_ms=1.030 artifact_load_ms=57.619 artifact_parse_ms=32.729 stamp_ms=192.442 bin_ms=6.416 local_sat_ms=165.948 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=894.867 ctid_map_ms=2.668 filter_ms=2.877 child_exec_ms=2.191 ctid_extract_ms=0.179 ctid_to_rid_ms=0.073 allow_check_ms=0.065 projection_ms=0.001 n_scanned_tables=3 n_policy_targets=2 n_filters=2 bytes_artifacts_loaded=28003498 bytes_allow=76947 bytes_ctid=4924576 bytes_blk_index=1626462 rows_seen=2997 rows_passed=2 ctid_misses=0 rss_kb_before_eval=29524 rss_kb_after_eval=29524 rss_kb_after_load=68548 rss_kb_after_engine=95620 rss_kb_after_ctid=95620 rss_kb_end=76768 peak_rss_kb_end=120100
tpch0_1,10,"1,2,3,4,5,6,7,8,9,10",ours,4,ok,,,0.697,55.569,666.916,2.556,187.454,26776010,75072,4804576,1584188,385402,30406,0,177716,2,1,eval_ms=0.697 artifact_load_ms=55.569 artifact_parse_ms=31.140 stamp_ms=188.820 bin_ms=6.534 local_sat_ms=111.773 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=666.916 ctid_map_ms=2.556 filter_ms=187.454 child_exec_ms=99.415 ctid_extract_ms=20.633 ctid_to_rid_ms=8.866 allow_check_ms=8.298 projection_ms=2.001 n_scanned_tables=2 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=26776010 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=385402 rows_passed=30406 ctid_misses=0 rss_kb_before_eval=28500 rss_kb_after_eval=28500 rss_kb_after_load=65280 rss_kb_after_engine=88524 rss_kb_after_ctid=88524 rss_kb_end=177716 peak_rss_kb_end=177716
tpch0_1,10,"1,2,3,4,5,6,7,8,9,10",ours,5,ok,,,1.066,57.933,896.607,2.657,5.765,28003498,76947,4924576,1626462,16011,1002,0,120344,2,1,eval_ms=1.066 artifact_load_ms=57.933 artifact_parse_ms=32.661 stamp_ms=192.000 bin_ms=8.090 local_sat_ms=165.662 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=896.607 ctid_map_ms=2.657 filter_ms=5.765 child_exec_ms=1.999 ctid_extract_ms=1.109 ctid_to_rid_ms=0.346 allow_check_ms=0.327 projection_ms=0.073 n_scanned_tables=6 n_policy_targets=2 n_filters=2 bytes_artifacts_loaded=28003498 bytes_allow=76947 bytes_ctid=4924576 bytes_blk_index=1626462 rows_seen=16011 rows_passed=1002 ctid_misses=0 rss_kb_before_eval=29044 rss_kb_after_eval=29044 rss_kb_after_load=68248 rss_kb_after_engine=95772 rss_kb_after_ctid=95772 rss_kb_end=77520 peak_rss_kb_end=120344
tpch0_1,10,"1,2,3,4,5,6,7,8,9,10",ours,7,ok,,,1.107,58.405,893.641,2.638,5.795,28003498,76947,4924576,1626462,16060,1004,0,120216,2,1,eval_ms=1.107 artifact_load_ms=58.405 artifact_parse_ms=32.728 stamp_ms=192.172 bin_ms=6.615 local_sat_ms=165.272 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=893.641 ctid_map_ms=2.638 filter_ms=5.795 child_exec_ms=2.031 ctid_extract_ms=1.097 ctid_to_rid_ms=0.346 allow_check_ms=0.329 projection_ms=0.073 n_scanned_tables=5 n_policy_targets=2 n_filters=2 bytes_artifacts_loaded=28003498 bytes_allow=76947 bytes_ctid=4924576 bytes_blk_index=1626462 rows_seen=16060 rows_passed=1004 ctid_misses=0 rss_kb_before_eval=29044 rss_kb_after_eval=29556 rss_kb_after_load=68128 rss_kb_after_engine=95684 rss_kb_after_ctid=95684 rss_kb_end=77436 peak_rss_kb_end=120216
tpch0_1,10,"1,2,3,4,5,6,7,8,9,10",ours,8,ok,,,1.082,57.593,899.171,2.698,8.294,28003498,76947,4924576,1626462,16744,1180,0,120804,2,1,eval_ms=1.082 artifact_load_ms=57.593 artifact_parse_ms=32.984 stamp_ms=197.815 bin_ms=6.366 local_sat_ms=165.799 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=899.171 ctid_map_ms=2.698 filter_ms=8.294 child_exec_ms=4.337 ctid_extract_ms=1.167 ctid_to_rid_ms=0.361 allow_check_ms=0.340 projection_ms=0.093 n_scanned_tables=7 n_policy_targets=2 n_filters=2 bytes_artifacts_loaded=28003498 bytes_allow=76947 bytes_ctid=4924576 bytes_blk_index=1626462 rows_seen=16744 rows_passed=1180 ctid_misses=0 rss_kb_before_eval=29568 rss_kb_after_eval=29568 rss_kb_after_load=68816 rss_kb_after_engine=96276 rss_kb_after_ctid=96276 rss_kb_end=83732 peak_rss_kb_end=120804
tpch0_1,10,"1,2,3,4,5,6,7,8,9,10",ours,10,ok,,,1.032,57.521,897.544,2.727,8.004,28003498,76947,4924576,1626462,15025,25,0,120216,2,1,eval_ms=1.032 artifact_load_ms=57.521 artifact_parse_ms=33.813 stamp_ms=193.948 bin_ms=6.781 local_sat_ms=165.776 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=897.544 ctid_map_ms=2.727 filter_ms=8.004 child_exec_ms=2.154 ctid_extract_ms=3.332 ctid_to_rid_ms=0.345 allow_check_ms=0.335 projection_ms=0.004 n_scanned_tables=4 n_policy_targets=2 n_filters=2 bytes_artifacts_loaded=28003498 bytes_allow=76947 bytes_ctid=4924576 bytes_blk_index=1626462 rows_seen=15025 rows_passed=25 ctid_misses=0 rss_kb_before_eval=29556 rss_kb_after_eval=29556 rss_kb_after_load=68228 rss_kb_after_engine=95648 rss_kb_after_ctid=95648 rss_kb_end=76912 peak_rss_kb_end=120216
tpch0_1,10,"1,2,3,4,5,6,7,8,9,10",ours,13,ok,,,0.693,3.727,51.733,0.237,4.714,1227488,1875,120000,42274,15000,0,0,44932,2,1,eval_ms=0.693 artifact_load_ms=3.727 artifact_parse_ms=2.161 stamp_ms=4.138 bin_ms=0.151 local_sat_ms=6.356 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=51.733 ctid_map_ms=0.237 filter_ms=4.714 child_exec_ms=1.390 ctid_extract_ms=0.812 ctid_to_rid_ms=0.348 allow_check_ms=0.327 projection_ms=0.000 n_scanned_tables=2 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=1227488 bytes_allow=1875 bytes_ctid=120000 bytes_blk_index=42274 rows_seen=15000 rows_passed=0 ctid_misses=0 rss_kb_before_eval=29012 rss_kb_after_eval=29012 rss_kb_after_load=32084 rss_kb_after_engine=42476 rss_kb_after_ctid=42476 rss_kb_end=43728 peak_rss_kb_end=44932
tpch0_1,10,"1,2,3,4,5,6,7,8,9,10",ours,15,ok,,,0.756,55.367,665.287,2.520,75.333,26776010,75072,4804576,1584188,24006,1000,0,158328,2,1,eval_ms=0.756 artifact_load_ms=55.367 artifact_parse_ms=31.425 stamp_ms=188.691 bin_ms=6.476 local_sat_ms=111.648 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=665.287 ctid_map_ms=2.520 filter_ms=75.333 child_exec_ms=68.235 ctid_extract_ms=2.846 ctid_to_rid_ms=0.636 allow_check_ms=0.509 projection_ms=0.144 n_scanned_tables=2 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=26776010 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=24006 rows_passed=1000 ctid_misses=0 rss_kb_before_eval=31164 rss_kb_after_eval=31164 rss_kb_after_load=68396 rss_kb_after_engine=91116 rss_kb_after_ctid=91116 rss_kb_end=158328 peak_rss_kb_end=158328
tpch0_1,10,"1,2,3,4,5,6,7,8,9,10",ours,18,ok,,,0.978,55.917,895.656,2.672,25.260,28003498,76947,4924576,1626462,15011,1,0,166240,2,1,eval_ms=0.978 artifact_load_ms=55.917 artifact_parse_ms=32.820 stamp_ms=192.265 bin_ms=6.587 local_sat_ms=165.317 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=895.656 ctid_map_ms=2.672 filter_ms=25.260 child_exec_ms=20.981 ctid_extract_ms=1.760 ctid_to_rid_ms=0.347 allow_check_ms=0.339 projection_ms=0.001 n_scanned_tables=3 n_policy_targets=2 n_filters=2 bytes_artifacts_loaded=28003498 bytes_allow=76947 bytes_ctid=4924576 bytes_blk_index=1626462 rows_seen=15011 rows_passed=1 ctid_misses=0 rss_kb_before_eval=73708 rss_kb_after_eval=74220 rss_kb_after_load=113320 rss_kb_after_engine=140748 rss_kb_after_ctid=140748 rss_kb_end=129692 peak_rss_kb_end=166240
tpch0_1,10,"1,2,3,4,5,6,7,8,9,10",ours,22,ok,,,0.725,3.656,52.107,0.245,14.143,1227488,1875,120000,42274,3823,0,0,43984,2,1,eval_ms=0.725 artifact_load_ms=3.656 artifact_parse_ms=2.228 stamp_ms=4.264 bin_ms=0.141 local_sat_ms=6.347 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=52.107 ctid_map_ms=0.245 filter_ms=14.143 child_exec_ms=13.266 ctid_extract_ms=0.234 ctid_to_rid_ms=0.091 allow_check_ms=0.084 projection_ms=0.000 n_scanned_tables=2 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=1227488 bytes_allow=1875 bytes_ctid=120000 bytes_blk_index=42274 rows_seen=3823 rows_passed=0 ctid_misses=0 rss_kb_before_eval=28500 rss_kb_after_eval=28500 rss_kb_after_load=31572 rss_kb_after_engine=42624 rss_kb_after_ctid=42624 rss_kb_end=43984 peak_rss_kb_end=43984
