run_id,ts,db,K,query_id,policy_total_ms,artifact_load_ms,artifact_parse_ms,atoms_ms,ctid_map_ms,filter_ms,child_exec_ms,ctid_extract_ms,ctid_to_rid_ms,allow_check_ms,projection_ms,rss_mb,rows_filtered,rows_returned,pe_total_ms,pe_load_ms,pe_local_ms,pe_prop_ms,pe_decode_ms,local_stamp_ms,local_bin_ms,local_eval_ms,local_fill_ms,prop_ms_bundle,status,error_type,error_msg,policy_profile_lines,policy_profile_query_lines,policy_profile_bundle_lines
layer_probe_tpch10_rpath_smoke_20260214_080124,2026-02-14T08:09:36+05:30,tpch10,5,1,31171.422,1117.625,51.370,211.620,297.791,26773.361,7510.655,8341.935,1387.222,1334.737,536.234,3467.980,55969982,4015851,31171.422,51.370,30505.810,0.000,0.000,29146.893,674.280,118.771,565.865,0.000,ok,,,2,1,1
