run_id,ts,db,K,policy_ids,ours_artifact_build_ms_total,ours_artifact_bytes_db,ours_artifact_bytes_disk,rls_index_build_ms_total,rls_index_bytes
matrix_tpch0_1_tpch1_K5_15_q1_3_6_13_22_20260214_090401,2026-02-14T09:04:16+05:30,tpch0_1,5,"1,2,3,4,5",5114.309,8900652,9306112,2662.115,75563008
matrix_tpch0_1_tpch1_K5_15_q1_3_6_13_22_20260214_090401,2026-02-14T09:04:35+05:30,tpch0_1,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",6152.195,12636550,13189120,3058.287,92323840
matrix_tpch0_1_tpch1_K5_15_q1_3_6_13_22_20260214_090401,2026-02-14T09:06:44+05:30,tpch1,5,"1,2,3,4,5",47441.980,91302745,94797824,29075.014,753713152
matrix_tpch0_1_tpch1_K5_15_q1_3_6_13_22_20260214_090401,2026-02-14T09:09:21+05:30,tpch1,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",61281.180,128614976,133513216,33229.427,918839296
