run_id,ts,db,K,query_id,policy_total_ms,artifact_load_ms,artifact_parse_ms,atoms_ms,propagate_ms,project_ms,project_mask_ms,project_row_ms,project_mask_bytes,project_n_join_evals_max,project_clause_words_max,clause_plan_count_max,prop_join_scans_total,unique_join_struct_sigs_max,prop_table_scans,ctid_map_ms,filter_ms,child_exec_ms,ctid_extract_ms,ctid_to_rid_ms,allow_check_ms,projection_ms,rss_mb,rows_filtered,rows_returned,pe_total_ms,pe_load_ms,pe_local_ms,pe_prop_ms,pe_decode_ms,local_stamp_ms,local_bin_ms,local_eval_ms,local_fill_ms,prop_ms_bundle,status,error_type,error_msg,policy_profile_lines,policy_profile_query_lines,policy_profile_bundle_lines
layer_probe_factored_w1_10_tpch1_k10_20260220_1135,2026-02-20T11:34:18+05:30,tpch1,10,1,1737.729,136.617,991.977,102.438,0.000,725.020,0.000,0.000,0,0,0,0,0,0,none,0.000,2420.326,831.643,833.900,0.000,134.780,51.940,881.062,5599499,401698,1737.729,991.977,0.000,0.000,20.532,0.000,0.000,0.000,0.000,0.000,ok,,,2,1,0
layer_probe_factored_w1_10_tpch1_k10_20260220_1135,2026-02-20T11:34:20+05:30,tpch1,10,3,1901.991,153.756,1132.962,220.748,0.000,748.261,0.000,0.000,0,0,0,0,0,0,none,0.000,47.801,42.399,1.854,0.000,0.731,0.001,926.266,29999,1,1901.991,1132.962,0.000,0.000,20.553,0.000,0.000,0.000,0.000,0.000,ok,,,2,1,0
layer_probe_factored_w1_10_tpch1_k10_20260220_1135,2026-02-20T11:34:23+05:30,tpch1,10,6,1743.201,136.550,989.045,101.045,0.000,733.569,0.000,0.000,0,0,0,0,0,0,none,0.000,779.278,748.840,13.464,0.000,3.219,1.938,880.715,97874,16364,1743.201,989.045,0.000,0.000,20.336,0.000,0.000,0.000,0.000,0.000,ok,,,2,1,0
layer_probe_factored_w1_10_tpch1_k10_20260220_1135,2026-02-20T11:34:24+05:30,tpch1,10,13,169.032,21.310,152.523,117.540,0.000,16.114,0.000,0.000,0,0,0,0,0,0,none,0.000,57.924,32.494,8.404,0.000,3.371,0.000,129.668,150000,0,169.032,152.523,0.000,0.000,0.332,0.000,0.000,0.000,0.000,0.000,ok,,,2,1,0
layer_probe_factored_w1_10_tpch1_k10_20260220_1135,2026-02-20T11:34:24+05:30,tpch1,10,22,170.118,23.434,153.284,117.628,0.000,16.439,0.000,0.000,0,0,0,0,0,0,none,0.000,148.758,142.121,2.267,0.000,0.883,0.000,75.277,38107,0,170.118,153.284,0.000,0.000,0.330,0.000,0.000,0.000,0.000,0.000,ok,,,2,1,0
