db,K,policy_ids,baseline,query_id,status,error_type,error_msg,eval_ms,artifact_load_ms,policy_total_ms,ctid_map_ms,filter_ms,bytes_artifacts_loaded,bytes_allow,bytes_ctid,bytes_blk_index,rows_seen,rows_passed,ctid_misses,peak_rss_kb_end,policy_profile_lines,has_new_layer_fields,profile_line
tpch0_1,1,1,ours,1,ok,,,0.119,18.992,36.835,2.496,326.102,10810387,75072,4804576,1584188,600569,299856,0,146792,1,1,eval_ms=0.119 artifact_load_ms=18.992 artifact_parse_ms=9.493 stamp_ms=13.655 bin_ms=4.968 local_sat_ms=0.295 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=36.835 ctid_map_ms=2.496 filter_ms=326.102 child_exec_ms=85.358 ctid_extract_ms=85.720 ctid_to_rid_ms=14.086 allow_check_ms=12.848 projection_ms=39.252 n_scanned_tables=1 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=10810387 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=600569 rows_passed=299856 ctid_misses=0 rss_kb_before_eval=28472 rss_kb_after_eval=28472 rss_kb_after_load=46900 rss_kb_after_engine=63844 rss_kb_after_ctid=63844 rss_kb_end=146792 peak_rss_kb_end=146792
tpch0_1,1,1,ours,3,ok,,,0.127,18.564,36.904,2.576,199.841,10810387,75072,4804576,1584188,398751,98035,0,171492,1,1,eval_ms=0.127 artifact_load_ms=18.564 artifact_parse_ms=9.389 stamp_ms=13.670 bin_ms=5.030 local_sat_ms=0.285 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=36.904 ctid_map_ms=2.576 filter_ms=199.841 child_exec_ms=91.699 ctid_extract_ms=37.970 ctid_to_rid_ms=7.668 allow_check_ms=6.985 projection_ms=8.752 n_scanned_tables=3 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=10810387 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=398751 rows_passed=98035 ctid_misses=0 rss_kb_before_eval=30008 rss_kb_after_eval=30008 rss_kb_after_load=47604 rss_kb_after_engine=64696 rss_kb_after_ctid=64696 rss_kb_end=170600 peak_rss_kb_end=171492
tpch0_1,1,1,ours,6,ok,,,0.108,18.705,36.470,2.528,79.223,10810387,75072,4804576,1584188,11482,11482,0,146756,1,1,eval_ms=0.108 artifact_load_ms=18.705 artifact_parse_ms=9.345 stamp_ms=13.448 bin_ms=4.957 local_sat_ms=0.285 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=36.470 ctid_map_ms=2.528 filter_ms=79.223 child_exec_ms=73.973 ctid_extract_ms=1.288 ctid_to_rid_ms=0.434 allow_check_ms=0.262 projection_ms=1.180 n_scanned_tables=1 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=10810387 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=11482 rows_passed=11482 ctid_misses=0 rss_kb_before_eval=28472 rss_kb_after_eval=28472 rss_kb_after_load=46276 rss_kb_after_engine=63872 rss_kb_after_ctid=63872 rss_kb_end=146756 peak_rss_kb_end=146756
tpch0_1,1,1,ours,13,ok,,,0.084,0.000,0.000,0.000,73.610,0,0,0,0,163292,163292,0,55608,2,1,eval_ms=0.084 artifact_load_ms=0.000 artifact_parse_ms=0.000 stamp_ms=0.000 bin_ms=0.000 local_sat_ms=0.000 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=0.000 ctid_map_ms=0.000 filter_ms=73.610 child_exec_ms=47.094 ctid_extract_ms=0.000 ctid_to_rid_ms=0.000 allow_check_ms=0.000 projection_ms=12.624 n_scanned_tables=2 n_policy_targets=0 n_filters=0 bytes_artifacts_loaded=0 bytes_allow=0 bytes_ctid=0 bytes_blk_index=0 rows_seen=163292 rows_passed=163292 ctid_misses=0 rss_kb_before_eval=28984 rss_kb_after_eval=28984 rss_kb_after_load=-1 rss_kb_after_engine=-1 rss_kb_after_ctid=-1 rss_kb_end=54252 peak_rss_kb_end=55608
tpch0_1,5,"1,2,3,4,5",ours,1,ok,,,0.514,54.319,226.765,2.575,266.370,26776002,75072,4804576,1584188,600569,0,0,157572,1,1,eval_ms=0.514 artifact_load_ms=54.319 artifact_parse_ms=31.336 stamp_ms=160.867 bin_ms=5.423 local_sat_ms=4.468 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=226.765 ctid_map_ms=2.575 filter_ms=266.370 child_exec_ms=85.496 ctid_extract_ms=80.919 ctid_to_rid_ms=13.944 allow_check_ms=13.046 projection_ms=0.000 n_scanned_tables=1 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=26776002 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=600569 rows_passed=0 ctid_misses=0 rss_kb_before_eval=28988 rss_kb_after_eval=28988 rss_kb_after_load=68428 rss_kb_after_engine=90912 rss_kb_after_ctid=90912 rss_kb_end=157572 peak_rss_kb_end=157572
tpch0_1,5,"1,2,3,4,5",ours,3,ok,,,0.531,53.346,221.078,2.625,164.746,26776002,75072,4804576,1584188,322795,0,0,158536,1,1,eval_ms=0.531 artifact_load_ms=53.346 artifact_parse_ms=30.702 stamp_ms=156.275 bin_ms=5.428 local_sat_ms=4.488 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=221.078 ctid_map_ms=2.625 filter_ms=164.746 child_exec_ms=72.736 ctid_extract_ms=38.000 ctid_to_rid_ms=7.615 allow_check_ms=6.976 projection_ms=0.000 n_scanned_tables=3 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=26776002 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=322795 rows_passed=0 ctid_misses=0 rss_kb_before_eval=30524 rss_kb_after_eval=30524 rss_kb_after_load=69156 rss_kb_after_engine=91924 rss_kb_after_ctid=91924 rss_kb_end=157852 peak_rss_kb_end=158536
tpch0_1,5,"1,2,3,4,5",ours,6,ok,,,0.497,53.718,222.846,2.600,54.786,26776002,75072,4804576,1584188,11482,0,0,159964,1,1,eval_ms=0.497 artifact_load_ms=53.718 artifact_parse_ms=31.928 stamp_ms=156.549 bin_ms=5.448 local_sat_ms=4.484 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=222.846 ctid_map_ms=2.600 filter_ms=54.786 child_exec_ms=52.298 ctid_extract_ms=0.256 ctid_to_rid_ms=0.497 allow_check_ms=0.278 projection_ms=0.000 n_scanned_tables=1 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=26776002 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=11482 rows_passed=0 ctid_misses=0 rss_kb_before_eval=28520 rss_kb_after_eval=28520 rss_kb_after_load=67376 rss_kb_after_engine=90444 rss_kb_after_ctid=90444 rss_kb_end=159964 peak_rss_kb_end=159964
tpch0_1,5,"1,2,3,4,5",ours,13,ok,,,0.273,0.000,0.000,0.000,75.397,0,0,0,0,163292,163292,0,55276,2,1,eval_ms=0.273 artifact_load_ms=0.000 artifact_parse_ms=0.000 stamp_ms=0.000 bin_ms=0.000 local_sat_ms=0.000 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=0.000 ctid_map_ms=0.000 filter_ms=75.397 child_exec_ms=48.552 ctid_extract_ms=0.000 ctid_to_rid_ms=0.000 allow_check_ms=0.000 projection_ms=12.787 n_scanned_tables=2 n_policy_targets=0 n_filters=0 bytes_artifacts_loaded=0 bytes_allow=0 bytes_ctid=0 bytes_blk_index=0 rows_seen=163292 rows_passed=163292 ctid_misses=0 rss_kb_before_eval=27560 rss_kb_after_eval=27560 rss_kb_after_load=-1 rss_kb_after_engine=-1 rss_kb_after_ctid=-1 rss_kb_end=53940 peak_rss_kb_end=55276
tpch0_1,10,"1,2,3,4,5,10,11,12,13,14",ours,1,ok,,,0.751,53.841,227.163,2.568,268.305,26776002,75072,4804576,1584188,600569,0,0,131128,1,1,eval_ms=0.751 artifact_load_ms=53.841 artifact_parse_ms=31.071 stamp_ms=161.510 bin_ms=5.418 local_sat_ms=4.450 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=227.163 ctid_map_ms=2.568 filter_ms=268.305 child_exec_ms=86.539 ctid_extract_ms=81.654 ctid_to_rid_ms=13.930 allow_check_ms=13.051 projection_ms=0.000 n_scanned_tables=1 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=26776002 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=600569 rows_passed=0 ctid_misses=0 rss_kb_before_eval=29560 rss_kb_after_eval=29560 rss_kb_after_load=69540 rss_kb_after_engine=92024 rss_kb_after_ctid=92024 rss_kb_end=131128 peak_rss_kb_end=131128
tpch0_1,10,"1,2,3,4,5,10,11,12,13,14",ours,3,ok,,,1.035,59.655,303.556,3.409,164.303,30629721,95697,6124576,2015304,322795,0,0,166664,1,1,eval_ms=1.035 artifact_load_ms=59.655 artifact_parse_ms=33.376 stamp_ms=161.117 bin_ms=5.507 local_sat_ms=6.084 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=303.556 ctid_map_ms=3.409 filter_ms=164.303 child_exec_ms=72.336 ctid_extract_ms=38.044 ctid_to_rid_ms=7.608 allow_check_ms=6.996 projection_ms=0.000 n_scanned_tables=3 n_policy_targets=3 n_filters=3 bytes_artifacts_loaded=30629721 bytes_allow=95697 bytes_ctid=6124576 bytes_blk_index=2015304 rows_seen=322795 rows_passed=0 ctid_misses=0 rss_kb_before_eval=31608 rss_kb_after_eval=31608 rss_kb_after_load=76240 rss_kb_after_engine=102432 rss_kb_after_ctid=102432 rss_kb_end=165976 peak_rss_kb_end=166664
