db,K,policy_ids,baseline,query_id,status,error_type,error_msg,eval_ms,artifact_load_ms,policy_total_ms,ctid_map_ms,filter_ms,bytes_artifacts_loaded,bytes_allow,bytes_ctid,bytes_blk_index,rows_seen,rows_passed,ctid_misses,peak_rss_kb_end,policy_profile_lines,has_new_layer_fields,profile_line
tpch0_1,1,1,ours,1,ok,,,0.117,17.693,38.198,2.457,344.177,10810391,75072,4804576,1584188,600569,299856,0,65816,2,1,eval_ms=0.117 artifact_load_ms=17.693 artifact_parse_ms=9.276 stamp_ms=13.548 bin_ms=5.175 local_sat_ms=0.273 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=38.198 ctid_map_ms=2.457 filter_ms=344.177 child_exec_ms=93.270 ctid_extract_ms=92.679 ctid_to_rid_ms=13.929 allow_check_ms=13.110 projection_ms=41.079 n_scanned_tables=1 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=10810391 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=600569 rows_passed=299856 ctid_misses=0 rss_kb_before_eval=27792 rss_kb_after_eval=27792 rss_kb_after_load=42056 rss_kb_after_engine=59644 rss_kb_after_ctid=59644 rss_kb_end=56004 peak_rss_kb_end=65816
tpch0_1,1,1,ours,2,ok,,,0.095,0.000,0.000,0.000,459.718,0,0,0,0,192566,192566,0,50508,2,1,eval_ms=0.095 artifact_load_ms=0.000 artifact_parse_ms=0.000 stamp_ms=0.000 bin_ms=0.000 local_sat_ms=0.000 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=0.000 ctid_map_ms=0.000 filter_ms=459.718 child_exec_ms=428.858 ctid_extract_ms=0.000 ctid_to_rid_ms=0.000 allow_check_ms=0.000 projection_ms=14.330 n_scanned_tables=5 n_policy_targets=0 n_filters=0 bytes_artifacts_loaded=0 bytes_allow=0 bytes_ctid=0 bytes_blk_index=0 rows_seen=192566 rows_passed=192566 ctid_misses=0 rss_kb_before_eval=27980 rss_kb_after_eval=27980 rss_kb_after_load=-1 rss_kb_after_engine=-1 rss_kb_after_ctid=-1 rss_kb_end=50508 peak_rss_kb_end=50508
tpch0_1,1,1,ours,3,ok,,,0.137,17.973,38.030,2.415,205.671,10810391,75072,4804576,1584188,398751,98035,0,83060,2,1,eval_ms=0.137 artifact_load_ms=17.973 artifact_parse_ms=9.192 stamp_ms=13.409 bin_ms=5.158 local_sat_ms=0.271 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=38.030 ctid_map_ms=2.415 filter_ms=205.671 child_exec_ms=95.976 ctid_extract_ms=38.597 ctid_to_rid_ms=7.564 allow_check_ms=7.126 projection_ms=8.950 n_scanned_tables=3 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=10810391 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=398751 rows_passed=98035 ctid_misses=0 rss_kb_before_eval=29004 rss_kb_after_eval=29004 rss_kb_after_load=43532 rss_kb_after_engine=60720 rss_kb_after_ctid=60720 rss_kb_end=82096 peak_rss_kb_end=83060
tpch0_1,1,1,ours,4,ok,,,0.135,18.451,38.460,2.449,206.329,10810391,75072,4804576,1584188,385402,191832,0,81828,2,1,eval_ms=0.135 artifact_load_ms=18.451 artifact_parse_ms=9.453 stamp_ms=13.541 bin_ms=5.157 local_sat_ms=0.281 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=38.460 ctid_map_ms=2.449 filter_ms=206.329 child_exec_ms=97.728 ctid_extract_ms=21.467 ctid_to_rid_ms=8.909 allow_check_ms=8.401 projection_ms=11.848 n_scanned_tables=2 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=10810391 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=385402 rows_passed=191832 ctid_misses=0 rss_kb_before_eval=27980 rss_kb_after_eval=27980 rss_kb_after_load=43292 rss_kb_after_engine=60364 rss_kb_after_ctid=60364 rss_kb_end=81828 peak_rss_kb_end=81828
tpch0_1,1,1,ours,5,ok,,,0.140,17.848,38.253,2.454,320.922,10810391,75072,4804576,1584188,639556,338840,0,85376,2,1,eval_ms=0.140 artifact_load_ms=17.848 artifact_parse_ms=9.289 stamp_ms=13.526 bin_ms=5.140 local_sat_ms=0.286 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=38.253 ctid_map_ms=2.454 filter_ms=320.922 child_exec_ms=83.664 ctid_extract_ms=77.937 ctid_to_rid_ms=14.075 allow_check_ms=13.186 projection_ms=39.003 n_scanned_tables=6 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=10810391 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=639556 rows_passed=338840 ctid_misses=0 rss_kb_before_eval=28492 rss_kb_after_eval=28492 rss_kb_after_load=43676 rss_kb_after_engine=61304 rss_kb_after_ctid=61304 rss_kb_end=85376 peak_rss_kb_end=85376
tpch0_1,1,1,ours,6,ok,,,0.115,18.101,38.446,2.437,82.898,10810391,75072,4804576,1584188,11482,11482,0,66044,2,1,eval_ms=0.115 artifact_load_ms=18.101 artifact_parse_ms=9.506 stamp_ms=13.511 bin_ms=5.158 local_sat_ms=0.284 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=38.446 ctid_map_ms=2.437 filter_ms=82.898 child_exec_ms=77.499 ctid_extract_ms=1.324 ctid_to_rid_ms=0.458 allow_check_ms=0.261 projection_ms=1.219 n_scanned_tables=1 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=10810391 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=11482 rows_passed=11482 ctid_misses=0 rss_kb_before_eval=27444 rss_kb_after_eval=27444 rss_kb_after_load=42204 rss_kb_after_engine=59876 rss_kb_after_ctid=59876 rss_kb_end=61844 peak_rss_kb_end=66044
tpch0_1,1,1,ours,7,ok,,,0.155,18.312,38.103,2.425,181.308,10810391,75072,4804576,1584188,348766,208079,0,87868,2,1,eval_ms=0.155 artifact_load_ms=18.312 artifact_parse_ms=9.316 stamp_ms=13.378 bin_ms=5.147 local_sat_ms=0.277 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=38.103 ctid_map_ms=2.425 filter_ms=181.308 child_exec_ms=92.194 ctid_extract_ms=24.588 ctid_to_rid_ms=4.356 allow_check_ms=4.037 projection_ms=17.247 n_scanned_tables=5 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=10810391 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=348766 rows_passed=208079 ctid_misses=0 rss_kb_before_eval=28492 rss_kb_after_eval=28492 rss_kb_after_load=43632 rss_kb_after_engine=61268 rss_kb_after_ctid=61268 rss_kb_end=87868 peak_rss_kb_end=87868
tpch0_1,1,1,ours,8,ok,,,0.162,17.673,38.330,2.391,327.929,10810391,75072,4804576,1584188,662360,361644,0,92696,2,1,eval_ms=0.162 artifact_load_ms=17.673 artifact_parse_ms=9.237 stamp_ms=13.501 bin_ms=5.149 local_sat_ms=0.279 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=38.330 ctid_map_ms=2.391 filter_ms=327.929 child_exec_ms=87.284 ctid_extract_ms=78.061 ctid_to_rid_ms=14.027 allow_check_ms=13.229 projection_ms=40.371 n_scanned_tables=7 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=10810391 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=662360 rows_passed=361644 ctid_misses=0 rss_kb_before_eval=29516 rss_kb_after_eval=29516 rss_kb_after_load=43812 rss_kb_after_engine=61444 rss_kb_after_ctid=61444 rss_kb_end=92696 peak_rss_kb_end=92696
tpch0_1,1,1,ours,9,ok,,,0.162,18.288,38.472,2.425,379.565,10810391,75072,4804576,1584188,832706,531990,0,110244,2,1,eval_ms=0.162 artifact_load_ms=18.288 artifact_parse_ms=9.473 stamp_ms=13.501 bin_ms=5.144 local_sat_ms=0.298 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=38.472 ctid_map_ms=2.425 filter_ms=379.565 child_exec_ms=95.978 ctid_extract_ms=89.011 ctid_to_rid_ms=14.028 allow_check_ms=13.188 projection_ms=58.384 n_scanned_tables=6 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=10810391 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=832706 rows_passed=531990 ctid_misses=0 rss_kb_before_eval=29516 rss_kb_after_eval=29516 rss_kb_after_load=43724 rss_kb_after_engine=61104 rss_kb_after_ctid=61104 rss_kb_end=110244 peak_rss_kb_end=110244
tpch0_1,1,1,ours,10,ok,,,0.140,17.329,38.151,2.429,126.793,10810391,75072,4804576,1584188,169099,169099,0,170576,2,1,eval_ms=0.140 artifact_load_ms=17.329 artifact_parse_ms=9.248 stamp_ms=13.559 bin_ms=5.157 local_sat_ms=0.298 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=38.151 ctid_map_ms=2.429 filter_ms=126.793 child_exec_ms=67.158 ctid_extract_ms=3.295 ctid_to_rid_ms=3.650 allow_check_ms=3.248 projection_ms=21.421 n_scanned_tables=4 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=10810391 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=169099 rows_passed=169099 ctid_misses=0 rss_kb_before_eval=29044 rss_kb_after_eval=29044 rss_kb_after_load=42804 rss_kb_after_engine=59908 rss_kb_after_ctid=59908 rss_kb_end=170576 peak_rss_kb_end=170576
