db,K,policy_ids,baseline,query_id,status,error_type,error_msg,eval_ms,artifact_load_ms,policy_total_ms,ctid_map_ms,filter_ms,bytes_artifacts_loaded,bytes_allow,bytes_ctid,bytes_blk_index,rows_seen,rows_passed,ctid_misses,peak_rss_kb_end,policy_profile_lines,has_new_layer_fields,profile_line
tpch0_1,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",ours,1,ok,,,2.090,94.161,256.948,2.570,269.220,42118562,75072,4804576,1584188,600569,0,0,169868,2,1,eval_ms=2.090 artifact_load_ms=94.161 artifact_parse_ms=42.906 stamp_ms=4.170 bin_ms=0.143 local_sat_ms=13.005 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=256.948 ctid_map_ms=2.570 filter_ms=269.220 child_exec_ms=87.612 ctid_extract_ms=81.307 ctid_to_rid_ms=13.884 allow_check_ms=13.174 projection_ms=0.000 n_scanned_tables=1 n_policy_targets=3 n_filters=1 bytes_artifacts_loaded=42118562 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=600569 rows_passed=0 ctid_misses=0 rss_kb_before_eval=27000 rss_kb_after_eval=27000 rss_kb_after_load=91988 rss_kb_after_engine=132280 rss_kb_after_ctid=132280 rss_kb_end=169868 peak_rss_kb_end=169868
tpch0_1,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",ours,2,ok,,,0.922,6.736,1.938,0.439,27.101,2218928,10000,640000,219534,80001,1,0,48164,2,1,eval_ms=0.922 artifact_load_ms=6.736 artifact_parse_ms=1.797 stamp_ms=0.000 bin_ms=0.000 local_sat_ms=0.000 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=1.938 ctid_map_ms=0.439 filter_ms=27.101 child_exec_ms=7.924 ctid_extract_ms=5.614 ctid_to_rid_ms=1.886 allow_check_ms=1.774 projection_ms=0.001 n_scanned_tables=5 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=2218928 bytes_allow=10000 bytes_ctid=640000 bytes_blk_index=219534 rows_seen=80001 rows_passed=1 ctid_misses=0 rss_kb_before_eval=28024 rss_kb_after_eval=28024 rss_kb_after_load=32548 rss_kb_after_engine=33548 rss_kb_after_ctid=33548 rss_kb_end=48164 peak_rss_kb_end=48164
tpch0_1,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",ours,3,ok,,,2.134,93.923,262.578,3.351,170.117,42118562,95697,6124576,2015304,322795,0,0,170888,2,1,eval_ms=2.134 artifact_load_ms=93.923 artifact_parse_ms=45.777 stamp_ms=4.168 bin_ms=0.143 local_sat_ms=12.982 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=262.578 ctid_map_ms=3.351 filter_ms=170.117 child_exec_ms=77.898 ctid_extract_ms=38.109 ctid_to_rid_ms=7.510 allow_check_ms=7.100 projection_ms=0.000 n_scanned_tables=3 n_policy_targets=3 n_filters=3 bytes_artifacts_loaded=42118562 bytes_allow=95697 bytes_ctid=6124576 bytes_blk_index=2015304 rows_seen=322795 rows_passed=0 ctid_misses=0 rss_kb_before_eval=28536 rss_kb_after_eval=28536 rss_kb_after_load=92828 rss_kb_after_engine=132876 rss_kb_after_ctid=132876 rss_kb_end=170200 peak_rss_kb_end=170888
tpch0_1,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",ours,4,ok,,,2.046,93.920,257.963,3.247,15.934,42118562,93822,6004576,1973030,5593,0,0,161020,2,1,eval_ms=2.046 artifact_load_ms=93.920 artifact_parse_ms=43.032 stamp_ms=4.192 bin_ms=0.142 local_sat_ms=12.947 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=257.963 ctid_map_ms=3.247 filter_ms=15.934 child_exec_ms=14.467 ctid_extract_ms=0.486 ctid_to_rid_ms=0.159 allow_check_ms=0.123 projection_ms=0.000 n_scanned_tables=2 n_policy_targets=3 n_filters=2 bytes_artifacts_loaded=42118562 bytes_allow=93822 bytes_ctid=6004576 bytes_blk_index=1973030 rows_seen=5593 rows_passed=0 ctid_misses=0 rss_kb_before_eval=27512 rss_kb_after_eval=27512 rss_kb_after_load=92412 rss_kb_after_engine=132704 rss_kb_after_ctid=132704 rss_kb_end=124420 peak_rss_kb_end=161020
tpch0_1,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",ours,5,ok,,,2.150,93.795,260.118,3.376,244.174,42118562,95697,6124576,2015304,601572,1000,0,172168,2,1,eval_ms=2.150 artifact_load_ms=93.795 artifact_parse_ms=42.694 stamp_ms=4.159 bin_ms=0.143 local_sat_ms=12.967 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=260.118 ctid_map_ms=3.376 filter_ms=244.174 child_exec_ms=67.330 ctid_extract_ms=76.308 ctid_to_rid_ms=13.981 allow_check_ms=13.196 projection_ms=0.072 n_scanned_tables=6 n_policy_targets=3 n_filters=3 bytes_artifacts_loaded=42118562 bytes_allow=95697 bytes_ctid=6124576 bytes_blk_index=2015304 rows_seen=601572 rows_passed=1000 ctid_misses=0 rss_kb_before_eval=28024 rss_kb_after_eval=28024 rss_kb_after_load=92896 rss_kb_after_engine=133148 rss_kb_after_ctid=133148 rss_kb_end=172168 peak_rss_kb_end=172168
tpch0_1,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",ours,6,ok,,,2.004,93.810,257.186,2.652,82.007,42118562,75072,4804576,1584188,11482,0,0,172164,2,1,eval_ms=2.004 artifact_load_ms=93.810 artifact_parse_ms=42.517 stamp_ms=4.162 bin_ms=0.142 local_sat_ms=13.000 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=257.186 ctid_map_ms=2.652 filter_ms=82.007 child_exec_ms=78.560 ctid_extract_ms=1.305 ctid_to_rid_ms=0.416 allow_check_ms=0.258 projection_ms=0.000 n_scanned_tables=1 n_policy_targets=3 n_filters=1 bytes_artifacts_loaded=42118562 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=11482 rows_passed=0 ctid_misses=0 rss_kb_before_eval=26464 rss_kb_after_eval=26464 rss_kb_after_load=91908 rss_kb_after_engine=132232 rss_kb_after_ctid=132232 rss_kb_end=172164 peak_rss_kb_end=172164
tpch0_1,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",ours,7,ok,,,2.195,94.214,258.132,3.601,131.990,42118562,95697,6124576,2015304,183764,1002,0,173604,2,1,eval_ms=2.195 artifact_load_ms=94.214 artifact_parse_ms=42.936 stamp_ms=4.251 bin_ms=0.145 local_sat_ms=12.971 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=258.132 ctid_map_ms=3.601 filter_ms=131.990 child_exec_ms=77.238 ctid_extract_ms=23.788 ctid_to_rid_ms=4.296 allow_check_ms=4.013 projection_ms=0.097 n_scanned_tables=5 n_policy_targets=3 n_filters=3 bytes_artifacts_loaded=42118562 bytes_allow=95697 bytes_ctid=6124576 bytes_blk_index=2015304 rows_seen=183764 rows_passed=1002 ctid_misses=0 rss_kb_before_eval=28536 rss_kb_after_eval=28536 rss_kb_after_load=92724 rss_kb_after_engine=133020 rss_kb_after_ctid=133020 rss_kb_end=173604 peak_rss_kb_end=173604
tpch0_1,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",ours,8,ok,,,2.193,93.863,262.548,3.361,245.980,42118562,95697,6124576,2015304,601597,1025,0,174560,2,1,eval_ms=2.193 artifact_load_ms=93.863 artifact_parse_ms=42.437 stamp_ms=4.157 bin_ms=0.142 local_sat_ms=14.331 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=262.548 ctid_map_ms=3.361 filter_ms=245.980 child_exec_ms=68.761 ctid_extract_ms=76.734 ctid_to_rid_ms=13.983 allow_check_ms=13.150 projection_ms=0.076 n_scanned_tables=7 n_policy_targets=3 n_filters=3 bytes_artifacts_loaded=42118562 bytes_allow=95697 bytes_ctid=6124576 bytes_blk_index=2015304 rows_seen=601597 rows_passed=1025 ctid_misses=0 rss_kb_before_eval=28536 rss_kb_after_eval=28536 rss_kb_after_load=92896 rss_kb_after_engine=133032 rss_kb_after_ctid=133032 rss_kb_end=174560 peak_rss_kb_end=174560
tpch0_1,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",ours,9,ok,,,1.850,95.894,261.106,3.633,52.144,43878637,103822,6644576,2192564,151025,1025,0,163996,2,1,eval_ms=1.850 artifact_load_ms=95.894 artifact_parse_ms=43.320 stamp_ms=4.149 bin_ms=0.143 local_sat_ms=12.960 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=261.106 ctid_map_ms=3.633 filter_ms=52.144 child_exec_ms=16.085 ctid_extract_ms=10.877 ctid_to_rid_ms=3.496 allow_check_ms=3.294 projection_ms=0.076 n_scanned_tables=6 n_policy_targets=4 n_filters=3 bytes_artifacts_loaded=43878637 bytes_allow=103822 bytes_ctid=6644576 bytes_blk_index=2192564 rows_seen=151025 rows_passed=1025 ctid_misses=0 rss_kb_before_eval=28536 rss_kb_after_eval=28536 rss_kb_after_load=94876 rss_kb_after_engine=135668 rss_kb_after_ctid=135668 rss_kb_end=127924 peak_rss_kb_end=163996
tpch0_1,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",ours,10,ok,,,2.134,94.228,256.757,3.365,8.040,42118562,95697,6124576,2015304,15025,25,0,161472,2,1,eval_ms=2.134 artifact_load_ms=94.228 artifact_parse_ms=43.105 stamp_ms=4.210 bin_ms=0.142 local_sat_ms=13.002 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=256.757 ctid_map_ms=3.365 filter_ms=8.040 child_exec_ms=2.182 ctid_extract_ms=3.342 ctid_to_rid_ms=0.347 allow_check_ms=0.327 projection_ms=0.005 n_scanned_tables=4 n_policy_targets=3 n_filters=3 bytes_artifacts_loaded=42118562 bytes_allow=95697 bytes_ctid=6124576 bytes_blk_index=2015304 rows_seen=15025 rows_passed=25 ctid_misses=0 rss_kb_before_eval=28536 rss_kb_after_eval=28536 rss_kb_after_load=92864 rss_kb_after_engine=133124 rss_kb_after_ctid=133124 rss_kb_end=105508 peak_rss_kb_end=161472
