db,baseline,query_id,policy_set_name,policy_ids,num_policies,query_complexity,policy_complexity,cold_ms,hot_ms,correctness,baseline_rows,rls_index_rows,mem_overhead_kb,status,error_type,error_msg,pre_run_memory_building_ms
postgres,rls,13,1-5,"1,2,3,4,5",5,6,0,31.165,31.262,TRUE,0,0,224,1,,,0.000
postgres,rls,14,1-5,"1,2,3,4,5",5,4,30,31.005,30.959,TRUE,1,1,672,1,,,0.000
postgres,rls,15,1-5,"1,2,3,4,5",5,8,30,30.945,,UNKNOWN,,,,0,db_error,"ERROR:  relation ""revenue0"" does not exist LINE 1: ... s_address, s_phone, total_revenue from supplier, revenue0 w...                                                              ^",0.000
postgres,rls,16,1-5,"1,2,3,4,5",5,10,0,31.286,31.005,TRUE,0,0,0,1,,,0.000
postgres,rls,17,1-5,"1,2,3,4,5",5,5,30,31.078,30.953,TRUE,1,1,896,1,,,0.000
postgres,rls,18,1-5,"1,2,3,4,5",5,9,30,31.189,31.191,TRUE,0,0,1568,1,,,0.000
postgres,rls,19,1-5,"1,2,3,4,5",5,28,30,31.108,31.305,TRUE,1,1,224,1,,,0.000
postgres,rls,20,1-5,"1,2,3,4,5",5,14,30,31.256,31.357,TRUE,0,0,896,1,,,0.000
postgres,rls,21,1-5,"1,2,3,4,5",5,17,30,30.706,31.197,TRUE,0,0,0,1,,,0.000
postgres,rls,22,1-5,"1,2,3,4,5",5,9,0,31.164,31.215,TRUE,0,0,224,1,,,0.000
postgres,rls_index,1,1-5,"1,2,3,4,5",5,4,30,30.417,31.229,TRUE,0,0,1568,1,,,37.117
postgres,rls_index,2,1-5,"1,2,3,4,5",5,15,0,31.177,31.252,TRUE,0,0,672,1,,,37.117
postgres,rls_index,3,1-5,"1,2,3,4,5",5,8,0,31.230,31.104,TRUE,0,0,1120,1,,,37.117
postgres,rls_index,4,1-5,"1,2,3,4,5",5,9,30,31.278,31.159,TRUE,0,0,1344,1,,,37.117
postgres,rls_index,5,1-5,"1,2,3,4,5",5,12,0,31.147,31.254,TRUE,0,0,1344,1,,,37.117
postgres,rls_index,6,1-5,"1,2,3,4,5",5,6,30,30.892,30.879,TRUE,1,1,2016,1,,,37.117
postgres,rls_index,7,1-5,"1,2,3,4,5",5,15,0,31.139,31.342,TRUE,0,0,1344,1,,,37.117
postgres,rls_index,8,1-5,"1,2,3,4,5",5,15,0,31.051,31.208,TRUE,0,0,1075,1,,,37.117
postgres,rls_index,9,1-5,"1,2,3,4,5",5,11,0,31.113,31.369,TRUE,0,0,1165,1,,,37.117
postgres,rls_index,10,1-5,"1,2,3,4,5",5,9,0,31.133,31.305,TRUE,0,0,1344,1,,,37.117
postgres,rls_index,11,1-5,"1,2,3,4,5",5,9,0,31.046,31.268,TRUE,0,0,448,1,,,37.117
postgres,rls_index,12,1-5,"1,2,3,4,5",5,11,0,31.142,31.294,TRUE,0,0,1120,1,,,37.117
postgres,rls_index,13,1-5,"1,2,3,4,5",5,6,0,30.817,31.445,TRUE,0,0,224,1,,,37.117
postgres,rls_index,14,1-5,"1,2,3,4,5",5,4,30,31.253,31.278,TRUE,1,1,1344,1,,,37.117
postgres,rls_index,15,1-5,"1,2,3,4,5",5,8,30,31.112,,UNKNOWN,,,,0,db_error,"ERROR:  relation ""revenue0"" does not exist LINE 1: ... s_address, s_phone, total_revenue from supplier, revenue0 w...                                                              ^",37.117
postgres,rls_index,16,1-5,"1,2,3,4,5",5,10,0,31.076,31.125,TRUE,0,0,0,1,,,37.117
postgres,rls_index,17,1-5,"1,2,3,4,5",5,5,30,31.128,31.182,TRUE,1,1,1344,1,,,37.117
postgres,rls_index,18,1-5,"1,2,3,4,5",5,9,30,31.093,31.296,TRUE,0,0,1792,1,,,37.117
postgres,rls_index,19,1-5,"1,2,3,4,5",5,28,30,31.009,31.280,TRUE,1,1,1344,1,,,37.117
postgres,rls_index,20,1-5,"1,2,3,4,5",5,14,30,30.881,30.937,TRUE,0,0,1120,1,,,37.117
postgres,rls_index,21,1-5,"1,2,3,4,5",5,17,30,31.157,31.055,TRUE,0,0,1120,1,,,37.117
postgres,rls_index,22,1-5,"1,2,3,4,5",5,9,0,31.266,31.313,TRUE,0,0,896,1,,,37.117
postgres,sieve,1,1-5,"1,2,3,4,5",5,4,30,30.483,31.066,TRUE,0,0,1344,1,,,3.929
postgres,sieve,2,1-5,"1,2,3,4,5",5,15,0,30.888,31.182,TRUE,0,0,224,1,,,3.929
postgres,sieve,3,1-5,"1,2,3,4,5",5,8,0,31.270,31.211,TRUE,0,0,448,1,,,3.929
postgres,sieve,4,1-5,"1,2,3,4,5",5,9,30,31.072,31.264,TRUE,0,0,896,1,,,3.929
postgres,sieve,5,1-5,"1,2,3,4,5",5,12,0,31.248,31.271,TRUE,0,0,448,1,,,3.929
postgres,sieve,6,1-5,"1,2,3,4,5",5,6,30,31.054,31.156,TRUE,1,1,1120,1,,,3.929
postgres,sieve,7,1-5,"1,2,3,4,5",5,15,0,31.148,31.494,TRUE,0,0,672,1,,,3.929
postgres,sieve,8,1-5,"1,2,3,4,5",5,15,0,30.813,31.402,TRUE,0,0,951,1,,,3.929
postgres,sieve,9,1-5,"1,2,3,4,5",5,11,0,31.131,31.388,TRUE,0,0,493,1,,,3.929
postgres,sieve,10,1-5,"1,2,3,4,5",5,9,0,31.007,31.235,TRUE,0,0,1344,1,,,3.929
postgres,sieve,11,1-5,"1,2,3,4,5",5,9,0,31.100,31.352,TRUE,0,0,224,1,,,3.929
postgres,sieve,12,1-5,"1,2,3,4,5",5,11,0,31.225,31.173,TRUE,0,0,224,1,,,3.929
postgres,sieve,13,1-5,"1,2,3,4,5",5,6,0,30.927,31.377,TRUE,0,0,224,1,,,3.929
postgres,sieve,14,1-5,"1,2,3,4,5",5,4,30,31.051,31.276,TRUE,1,1,672,1,,,3.929
postgres,sieve,15,1-5,"1,2,3,4,5",5,8,30,30.885,,UNKNOWN,,,,0,db_error,"ERROR:  relation ""revenue0"" does not exist LINE 1: ... s_address, s_phone, total_revenue from supplier, revenue0 w...                                                              ^",3.929
postgres,sieve,16,1-5,"1,2,3,4,5",5,10,0,31.142,31.386,TRUE,0,0,-448,1,,,3.929
postgres,sieve,17,1-5,"1,2,3,4,5",5,5,30,31.174,31.397,TRUE,1,1,1075,1,,,3.929
postgres,sieve,18,1-5,"1,2,3,4,5",5,9,30,30.468,31.243,TRUE,0,0,1568,1,,,3.929
postgres,sieve,19,1-5,"1,2,3,4,5",5,28,30,30.645,31.392,TRUE,1,1,896,1,,,3.929
postgres,sieve,20,1-5,"1,2,3,4,5",5,14,30,31.239,31.420,TRUE,0,0,896,1,,,3.929
postgres,sieve,21,1-5,"1,2,3,4,5",5,17,30,31.217,30.961,TRUE,0,0,795,1,,,3.929
postgres,sieve,22,1-5,"1,2,3,4,5",5,9,0,31.087,31.323,TRUE,0,0,672,1,,,3.929
postgres,sieve_index,1,1-5,"1,2,3,4,5",5,4,30,31.259,31.401,TRUE,0,0,672,1,,,37.829
postgres,sieve_index,2,1-5,"1,2,3,4,5",5,15,0,30.951,31.371,TRUE,0,0,224,1,,,37.829
postgres,sieve_index,3,1-5,"1,2,3,4,5",5,8,0,31.156,31.354,TRUE,0,0,672,1,,,37.829
postgres,sieve_index,4,1-5,"1,2,3,4,5",5,9,30,31.009,31.198,TRUE,0,0,896,1,,,37.829
postgres,sieve_index,5,1-5,"1,2,3,4,5",5,12,0,31.149,31.411,TRUE,0,0,1344,1,,,37.829
postgres,sieve_index,6,1-5,"1,2,3,4,5",5,6,30,31.027,31.425,TRUE,1,1,1120,1,,,37.829
postgres,sieve_index,7,1-5,"1,2,3,4,5",5,15,0,30.900,31.081,TRUE,0,0,1344,1,,,37.829
postgres,sieve_index,8,1-5,"1,2,3,4,5",5,15,0,30.842,31.260,TRUE,0,0,1075,1,,,37.829
postgres,sieve_index,9,1-5,"1,2,3,4,5",5,11,0,31.213,31.331,TRUE,0,0,1336,1,,,37.829
postgres,sieve_index,10,1-5,"1,2,3,4,5",5,9,0,31.099,31.277,TRUE,0,0,1344,1,,,37.829
postgres,sieve_index,11,1-5,"1,2,3,4,5",5,9,0,30.925,31.256,TRUE,0,0,224,1,,,37.829
postgres,sieve_index,12,1-5,"1,2,3,4,5",5,11,0,31.145,31.123,TRUE,0,0,896,1,,,37.829
postgres,sieve_index,13,1-5,"1,2,3,4,5",5,6,0,31.082,31.453,TRUE,0,0,-224,1,,,37.829
postgres,sieve_index,14,1-5,"1,2,3,4,5",5,4,30,31.045,31.393,TRUE,1,1,1120,1,,,37.829
postgres,sieve_index,15,1-5,"1,2,3,4,5",5,8,30,30.786,,UNKNOWN,,,,0,db_error,"ERROR:  relation ""revenue0"" does not exist LINE 1: ... s_address, s_phone, total_revenue from supplier, revenue0 w...                                                              ^",37.829
postgres,sieve_index,16,1-5,"1,2,3,4,5",5,10,0,31.264,31.462,TRUE,0,0,-672,1,,,37.829
postgres,sieve_index,17,1-5,"1,2,3,4,5",5,5,30,31.037,31.365,TRUE,1,1,1299,1,,,37.829
postgres,sieve_index,18,1-5,"1,2,3,4,5",5,9,30,30.988,31.323,TRUE,0,0,1568,1,,,37.829
postgres,sieve_index,19,1-5,"1,2,3,4,5",5,28,30,30.944,31.259,TRUE,1,1,1120,1,,,37.829
postgres,sieve_index,20,1-5,"1,2,3,4,5",5,14,30,30.984,31.317,TRUE,0,0,1120,1,,,37.829
postgres,sieve_index,21,1-5,"1,2,3,4,5",5,17,30,31.007,31.037,TRUE,0,0,1447,1,,,37.829
postgres,sieve_index,22,1-5,"1,2,3,4,5",5,9,0,31.078,31.364,TRUE,0,0,0,1,,,37.829
postgres,ours,1,1-5,"1,2,3,4,5",5,4,30,30.705,31.802,TRUE,0,0,8691,1,,,10.400
postgres,ours,2,1-5,"1,2,3,4,5",5,15,0,31.644,31.792,TRUE,0,0,7616,1,,,10.400
postgres,ours,3,1-5,"1,2,3,4,5",5,8,0,31.621,31.727,TRUE,0,0,8064,1,,,10.400
postgres,ours,4,1-5,"1,2,3,4,5",5,9,30,31.441,31.645,TRUE,0,0,8736,1,,,10.400
postgres,ours,5,1-5,"1,2,3,4,5",5,12,0,31.734,31.746,TRUE,0,0,8064,1,,,10.400
postgres,ours,6,1-5,"1,2,3,4,5",5,6,30,31.723,31.761,TRUE,1,1,8960,1,,,10.400
postgres,ours,7,1-5,"1,2,3,4,5",5,15,0,30.906,31.728,TRUE,0,0,8288,1,,,10.400
postgres,ours,8,1-5,"1,2,3,4,5",5,15,0,31.116,31.717,TRUE,0,0,8512,1,,,10.400
postgres,ours,9,1-5,"1,2,3,4,5",5,11,0,31.661,31.794,TRUE,0,0,8109,1,,,10.400
postgres,ours,10,1-5,"1,2,3,4,5",5,9,0,31.503,31.797,TRUE,0,0,8288,1,,,10.400
postgres,ours,11,1-5,"1,2,3,4,5",5,9,0,31.050,31.502,TRUE,0,0,7616,1,,,10.400
postgres,ours,12,1-5,"1,2,3,4,5",5,11,0,31.631,31.654,TRUE,0,0,8736,1,,,10.400
postgres,ours,13,1-5,"1,2,3,4,5",5,6,0,31.552,31.469,TRUE,0,0,6944,1,,,10.400
postgres,ours,14,1-5,"1,2,3,4,5",5,4,30,31.245,31.883,TRUE,1,1,8512,1,,,10.400
postgres,ours,15,1-5,"1,2,3,4,5",5,8,30,31.541,,UNKNOWN,,,,0,db_error,"ERROR:  relation ""revenue0"" does not exist LINE 1: ... s_address, s_phone, total_revenue from supplier, revenue0 w...                                                              ^",10.400
postgres,ours,16,1-5,"1,2,3,4,5",5,10,0,31.873,31.769,TRUE,0,0,6944,1,,,10.400
postgres,ours,17,1-5,"1,2,3,4,5",5,5,30,31.568,31.774,TRUE,1,1,8960,1,,,10.400
postgres,ours,18,1-5,"1,2,3,4,5",5,9,30,31.572,31.721,TRUE,0,0,8288,1,,,10.400
postgres,ours,19,1-5,"1,2,3,4,5",5,28,30,30.623,31.798,TRUE,1,1,8601,1,,,10.400
postgres,ours,20,1-5,"1,2,3,4,5",5,14,30,30.586,31.871,TRUE,0,0,8064,1,,,10.400
postgres,ours,21,1-5,"1,2,3,4,5",5,17,30,31.033,31.920,TRUE,0,0,8736,1,,,10.400
postgres,ours,22,1-5,"1,2,3,4,5",5,9,0,30.799,30.478,TRUE,0,0,7392,1,,,10.400
postgres,no_policy,1,1-10,"1,2,3,4,5,6,7,8,9,10",10,4,30,30.492,31.284,TRUE,0,0,0,1,,,0.000
postgres,no_policy,2,1-10,"1,2,3,4,5,6,7,8,9,10",10,15,0,31.050,31.264,TRUE,0,0,0,1,,,0.000
postgres,no_policy,3,1-10,"1,2,3,4,5,6,7,8,9,10",10,8,27,31.302,31.327,TRUE,0,0,0,1,,,0.000
postgres,no_policy,4,1-10,"1,2,3,4,5,6,7,8,9,10",10,9,30,31.205,31.368,TRUE,0,0,0,1,,,0.000
postgres,no_policy,5,1-10,"1,2,3,4,5,6,7,8,9,10",10,12,27,31.020,31.290,TRUE,0,0,0,1,,,0.000
postgres,no_policy,6,1-10,"1,2,3,4,5,6,7,8,9,10",10,6,30,31.198,31.135,TRUE,1,1,0,1,,,0.000
postgres,no_policy,7,1-10,"1,2,3,4,5,6,7,8,9,10",10,15,0,31.009,31.288,TRUE,0,0,0,1,,,0.000
postgres,no_policy,8,1-10,"1,2,3,4,5,6,7,8,9,10",10,15,0,31.121,31.281,TRUE,0,0,0,1,,,0.000
postgres,no_policy,9,1-10,"1,2,3,4,5,6,7,8,9,10",10,11,0,30.973,31.372,TRUE,0,0,0,1,,,0.000
postgres,no_policy,10,1-10,"1,2,3,4,5,6,7,8,9,10",10,9,27,31.035,31.077,TRUE,0,0,0,1,,,0.000
postgres,no_policy,11,1-10,"1,2,3,4,5,6,7,8,9,10",10,9,0,30.960,31.110,TRUE,0,0,0,1,,,0.000
postgres,no_policy,12,1-10,"1,2,3,4,5,6,7,8,9,10",10,11,0,31.063,31.223,TRUE,0,0,0,1,,,0.000
postgres,no_policy,13,1-10,"1,2,3,4,5,6,7,8,9,10",10,6,27,31.179,31.120,TRUE,0,0,0,1,,,0.000
postgres,no_policy,14,1-10,"1,2,3,4,5,6,7,8,9,10",10,4,30,31.052,31.294,TRUE,1,1,0,1,,,0.000
postgres,no_policy,15,1-10,"1,2,3,4,5,6,7,8,9,10",10,8,30,31.095,,UNKNOWN,,,,0,db_error,"ERROR:  relation ""revenue0"" does not exist LINE 1: ... s_address, s_phone, total_revenue from supplier, revenue0 w...                                                              ^",0.000
postgres,no_policy,16,1-10,"1,2,3,4,5,6,7,8,9,10",10,10,0,30.695,31.306,TRUE,0,0,0,1,,,0.000
postgres,no_policy,17,1-10,"1,2,3,4,5,6,7,8,9,10",10,5,30,31.189,31.209,TRUE,1,1,0,1,,,0.000
postgres,no_policy,18,1-10,"1,2,3,4,5,6,7,8,9,10",10,9,57,30.941,31.105,TRUE,0,0,0,1,,,0.000
postgres,no_policy,19,1-10,"1,2,3,4,5,6,7,8,9,10",10,28,30,31.025,31.220,TRUE,1,1,0,1,,,0.000
postgres,no_policy,20,1-10,"1,2,3,4,5,6,7,8,9,10",10,14,30,30.690,31.303,TRUE,0,0,0,1,,,0.000
postgres,no_policy,21,1-10,"1,2,3,4,5,6,7,8,9,10",10,17,30,31.132,31.325,TRUE,0,0,0,1,,,0.000
postgres,no_policy,22,1-10,"1,2,3,4,5,6,7,8,9,10",10,9,27,31.067,31.137,TRUE,0,0,0,1,,,0.000
postgres,view_based,1,1-10,"1,2,3,4,5,6,7,8,9,10",10,4,30,30.389,30.857,TRUE,0,0,762,1,,,5.275
postgres,view_based,2,1-10,"1,2,3,4,5,6,7,8,9,10",10,15,0,30.364,31.198,TRUE,0,0,224,1,,,5.275
postgres,view_based,3,1-10,"1,2,3,4,5,6,7,8,9,10",10,8,27,31.211,31.187,TRUE,0,0,-224,1,,,5.275
postgres,view_based,4,1-10,"1,2,3,4,5,6,7,8,9,10",10,9,30,30.937,31.203,TRUE,0,0,45,1,,,5.275
postgres,view_based,5,1-10,"1,2,3,4,5,6,7,8,9,10",10,12,27,30.412,31.059,TRUE,0,0,-448,1,,,5.275
postgres,view_based,6,1-10,"1,2,3,4,5,6,7,8,9,10",10,6,30,30.915,31.303,TRUE,1,1,448,1,,,5.275
postgres,view_based,7,1-10,"1,2,3,4,5,6,7,8,9,10",10,15,0,31.098,31.317,TRUE,0,0,-492,1,,,5.275
postgres,view_based,8,1-10,"1,2,3,4,5,6,7,8,9,10",10,15,0,31.206,31.254,TRUE,0,0,391,1,,,5.275
postgres,view_based,9,1-10,"1,2,3,4,5,6,7,8,9,10",10,11,0,30.997,31.263,TRUE,0,0,-493,1,,,5.275
postgres,view_based,10,1-10,"1,2,3,4,5,6,7,8,9,10",10,9,27,31.304,31.321,TRUE,0,0,0,1,,,5.275
postgres,view_based,11,1-10,"1,2,3,4,5,6,7,8,9,10",10,9,0,31.151,31.372,TRUE,0,0,0,1,,,5.275
postgres,view_based,12,1-10,"1,2,3,4,5,6,7,8,9,10",10,11,0,30.977,31.078,TRUE,0,0,224,1,,,5.275
postgres,view_based,13,1-10,"1,2,3,4,5,6,7,8,9,10",10,6,27,31.029,30.902,TRUE,0,0,896,1,,,5.275
postgres,view_based,14,1-10,"1,2,3,4,5,6,7,8,9,10",10,4,30,31.139,31.083,TRUE,1,1,-448,1,,,5.275
postgres,view_based,15,1-10,"1,2,3,4,5,6,7,8,9,10",10,8,30,30.836,,UNKNOWN,,,,0,db_error,"ERROR:  relation ""revenue0"" does not exist LINE 1: ... s_address, s_phone, total_revenue from supplier, revenue0 w...                                                              ^",5.275
postgres,view_based,16,1-10,"1,2,3,4,5,6,7,8,9,10",10,10,0,31.370,31.288,TRUE,0,0,-224,1,,,5.275
postgres,view_based,17,1-10,"1,2,3,4,5,6,7,8,9,10",10,5,30,31.138,30.887,TRUE,1,1,45,1,,,5.275
postgres,view_based,18,1-10,"1,2,3,4,5,6,7,8,9,10",10,9,57,30.697,31.256,TRUE,0,0,-224,1,,,5.275
postgres,view_based,19,1-10,"1,2,3,4,5,6,7,8,9,10",10,28,30,31.089,31.185,TRUE,1,1,-448,1,,,5.275
postgres,view_based,20,1-10,"1,2,3,4,5,6,7,8,9,10",10,14,30,30.424,30.614,TRUE,0,0,224,1,,,5.275
postgres,view_based,21,1-10,"1,2,3,4,5,6,7,8,9,10",10,17,30,31.227,31.308,TRUE,0,0,356,1,,,5.275
postgres,view_based,22,1-10,"1,2,3,4,5,6,7,8,9,10",10,9,27,31.489,31.106,TRUE,0,0,-672,1,,,5.275
postgres,rls,1,1-10,"1,2,3,4,5,6,7,8,9,10",10,4,30,30.473,30.830,TRUE,0,0,762,1,,,0.000
postgres,rls,2,1-10,"1,2,3,4,5,6,7,8,9,10",10,15,0,30.552,30.817,TRUE,0,0,448,1,,,0.000
postgres,rls,3,1-10,"1,2,3,4,5,6,7,8,9,10",10,8,27,30.721,30.715,TRUE,0,0,-896,1,,,0.000
postgres,rls,4,1-10,"1,2,3,4,5,6,7,8,9,10",10,9,30,30.520,30.694,TRUE,0,0,-627,1,,,0.000
postgres,rls,5,1-10,"1,2,3,4,5,6,7,8,9,10",10,12,27,30.528,30.625,TRUE,0,0,-1344,1,,,0.000
postgres,rls,6,1-10,"1,2,3,4,5,6,7,8,9,10",10,6,30,30.412,30.490,TRUE,1,1,-672,1,,,0.000
postgres,rls,7,1-10,"1,2,3,4,5,6,7,8,9,10",10,15,0,31.231,31.247,TRUE,0,0,-851,1,,,0.000
postgres,rls,8,1-10,"1,2,3,4,5,6,7,8,9,10",10,15,0,30.560,31.067,TRUE,0,0,-448,1,,,0.000
postgres,rls,9,1-10,"1,2,3,4,5,6,7,8,9,10",10,11,0,30.969,31.188,TRUE,0,0,-896,1,,,0.000
postgres,rls,10,1-10,"1,2,3,4,5,6,7,8,9,10",10,9,27,31.107,30.731,TRUE,0,0,-672,1,,,0.000
postgres,rls,11,1-10,"1,2,3,4,5,6,7,8,9,10",10,9,0,30.556,30.648,TRUE,0,0,224,1,,,0.000
postgres,rls,12,1-10,"1,2,3,4,5,6,7,8,9,10",10,11,0,30.554,30.685,TRUE,0,0,0,1,,,0.000
postgres,rls,13,1-10,"1,2,3,4,5,6,7,8,9,10",10,6,27,30.579,30.600,TRUE,0,0,-448,1,,,0.000
postgres,rls,14,1-10,"1,2,3,4,5,6,7,8,9,10",10,4,30,30.652,30.734,TRUE,1,1,-448,1,,,0.000
postgres,rls,15,1-10,"1,2,3,4,5,6,7,8,9,10",10,8,30,30.540,,UNKNOWN,,,,0,db_error,"ERROR:  relation ""revenue0"" does not exist LINE 1: ... s_address, s_phone, total_revenue from supplier, revenue0 w...                                                              ^",0.000
postgres,rls,16,1-10,"1,2,3,4,5,6,7,8,9,10",10,10,0,30.642,30.845,TRUE,0,0,448,1,,,0.000
