db,K,policy_ids,baseline,query_id,status,error_type,error_msg,eval_ms,artifact_load_ms,policy_total_ms,ctid_map_ms,filter_ms,bytes_artifacts_loaded,bytes_allow,bytes_ctid,bytes_blk_index,rows_seen,rows_passed,ctid_misses,peak_rss_kb_end,policy_profile_lines,has_new_layer_fields,profile_line
tpch0_1,1,1,ours,1,ok,,,0.124,18.409,37.007,2.547,326.079,10810387,75072,4804576,1584188,600569,299856,0,149232,1,1,eval_ms=0.124 artifact_load_ms=18.409 artifact_parse_ms=9.802 stamp_ms=13.432 bin_ms=4.991 local_sat_ms=0.291 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=37.007 ctid_map_ms=2.547 filter_ms=326.079 child_exec_ms=85.505 ctid_extract_ms=85.472 ctid_to_rid_ms=14.066 allow_check_ms=12.809 projection_ms=39.323 n_scanned_tables=1 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=10810387 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=600569 rows_passed=299856 ctid_misses=0 rss_kb_before_eval=29524 rss_kb_after_eval=29524 rss_kb_after_load=46416 rss_kb_after_engine=63240 rss_kb_after_ctid=63240 rss_kb_end=149232 peak_rss_kb_end=149232
tpch0_1,1,1,ours,3,ok,,,0.147,18.494,37.002,2.552,202.324,10810387,75072,4804576,1584188,398751,98035,0,172516,1,1,eval_ms=0.147 artifact_load_ms=18.494 artifact_parse_ms=9.821 stamp_ms=13.489 bin_ms=4.981 local_sat_ms=0.297 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=37.002 ctid_map_ms=2.552 filter_ms=202.324 child_exec_ms=94.143 ctid_extract_ms=37.970 ctid_to_rid_ms=7.615 allow_check_ms=6.988 projection_ms=8.743 n_scanned_tables=3 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=10810387 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=398751 rows_passed=98035 ctid_misses=0 rss_kb_before_eval=30036 rss_kb_after_eval=30036 rss_kb_after_load=46608 rss_kb_after_engine=63700 rss_kb_after_ctid=63700 rss_kb_end=171624 peak_rss_kb_end=172516
tpch0_1,1,1,ours,6,ok,,,0.121,18.088,36.982,2.430,78.931,10810387,75072,4804576,1584188,11482,11482,0,149316,1,1,eval_ms=0.121 artifact_load_ms=18.088 artifact_parse_ms=9.859 stamp_ms=13.445 bin_ms=4.962 local_sat_ms=0.292 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=36.982 ctid_map_ms=2.430 filter_ms=78.931 child_exec_ms=73.677 ctid_extract_ms=1.285 ctid_to_rid_ms=0.432 allow_check_ms=0.260 projection_ms=1.183 n_scanned_tables=1 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=10810387 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=11482 rows_passed=11482 ctid_misses=0 rss_kb_before_eval=29012 rss_kb_after_eval=29012 rss_kb_after_load=45280 rss_kb_after_engine=62876 rss_kb_after_ctid=62876 rss_kb_end=149316 peak_rss_kb_end=149316
tpch0_1,1,1,ours,13,ok,,,0.083,0.000,0.000,0.000,74.489,0,0,0,0,163292,163292,0,59732,2,1,eval_ms=0.083 artifact_load_ms=0.000 artifact_parse_ms=0.000 stamp_ms=0.000 bin_ms=0.000 local_sat_ms=0.000 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=0.000 ctid_map_ms=0.000 filter_ms=74.489 child_exec_ms=47.720 ctid_extract_ms=0.000 ctid_to_rid_ms=0.000 allow_check_ms=0.000 projection_ms=12.758 n_scanned_tables=2 n_policy_targets=0 n_filters=0 bytes_artifacts_loaded=0 bytes_allow=0 bytes_ctid=0 bytes_blk_index=0 rows_seen=163292 rows_passed=163292 ctid_misses=0 rss_kb_before_eval=28500 rss_kb_after_eval=28500 rss_kb_after_load=-1 rss_kb_after_engine=-1 rss_kb_after_ctid=-1 rss_kb_end=58376 peak_rss_kb_end=59732
tpch0_1,5,"1,2,3,4,5",ours,1,ok,,,0.475,52.197,228.808,2.580,267.525,26776002,75072,4804576,1584188,600569,0,0,160644,1,1,eval_ms=0.475 artifact_load_ms=52.197 artifact_parse_ms=31.742 stamp_ms=162.570 bin_ms=5.406 local_sat_ms=4.485 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=228.808 ctid_map_ms=2.580 filter_ms=267.525 child_exec_ms=86.581 ctid_extract_ms=81.055 ctid_to_rid_ms=13.929 allow_check_ms=12.980 projection_ms=0.000 n_scanned_tables=1 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=26776002 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=600569 rows_passed=0 ctid_misses=0 rss_kb_before_eval=30036 rss_kb_after_eval=30036 rss_kb_after_load=67428 rss_kb_after_engine=89916 rss_kb_after_ctid=89916 rss_kb_end=160644 peak_rss_kb_end=160644
tpch0_1,5,"1,2,3,4,5",ours,3,ok,,,0.571,54.240,228.060,2.649,167.882,26776002,75072,4804576,1584188,322795,0,0,161536,1,1,eval_ms=0.571 artifact_load_ms=54.240 artifact_parse_ms=31.773 stamp_ms=161.907 bin_ms=5.480 local_sat_ms=4.469 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=228.060 ctid_map_ms=2.649 filter_ms=167.882 child_exec_ms=75.977 ctid_extract_ms=37.965 ctid_to_rid_ms=7.555 allow_check_ms=6.948 projection_ms=0.000 n_scanned_tables=3 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=26776002 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=322795 rows_passed=0 ctid_misses=0 rss_kb_before_eval=31060 rss_kb_after_eval=31060 rss_kb_after_load=68104 rss_kb_after_engine=90856 rss_kb_after_ctid=90856 rss_kb_end=160852 peak_rss_kb_end=161536
tpch0_1,5,"1,2,3,4,5",ours,6,ok,,,0.464,51.352,228.868,2.577,54.965,26776002,75072,4804576,1584188,11482,0,0,162488,1,1,eval_ms=0.464 artifact_load_ms=51.352 artifact_parse_ms=31.607 stamp_ms=162.411 bin_ms=5.417 local_sat_ms=4.488 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=228.868 ctid_map_ms=2.577 filter_ms=54.965 child_exec_ms=52.477 ctid_extract_ms=0.256 ctid_to_rid_ms=0.507 allow_check_ms=0.270 projection_ms=0.000 n_scanned_tables=1 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=26776002 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=11482 rows_passed=0 ctid_misses=0 rss_kb_before_eval=29056 rss_kb_after_eval=29056 rss_kb_after_load=66392 rss_kb_after_engine=88588 rss_kb_after_ctid=88588 rss_kb_end=162488 peak_rss_kb_end=162488
tpch0_1,5,"1,2,3,4,5",ours,13,ok,,,0.236,0.000,0.000,0.000,74.056,0,0,0,0,163292,163292,0,59220,2,1,eval_ms=0.236 artifact_load_ms=0.000 artifact_parse_ms=0.000 stamp_ms=0.000 bin_ms=0.000 local_sat_ms=0.000 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=0.000 ctid_map_ms=0.000 filter_ms=74.056 child_exec_ms=47.413 ctid_extract_ms=0.000 ctid_to_rid_ms=0.000 allow_check_ms=0.000 projection_ms=12.761 n_scanned_tables=2 n_policy_targets=0 n_filters=0 bytes_artifacts_loaded=0 bytes_allow=0 bytes_ctid=0 bytes_blk_index=0 rows_seen=163292 rows_passed=163292 ctid_misses=0 rss_kb_before_eval=28500 rss_kb_after_eval=28500 rss_kb_after_load=-1 rss_kb_after_engine=-1 rss_kb_after_ctid=-1 rss_kb_end=57852 peak_rss_kb_end=59220
tpch0_1,10,"1,2,3,4,5,10,11,12,13,14",ours,1,ok,,,0.774,54.041,229.753,2.581,269.849,26776002,75072,4804576,1584188,600569,0,0,135216,1,1,eval_ms=0.774 artifact_load_ms=54.041 artifact_parse_ms=33.212 stamp_ms=161.940 bin_ms=5.417 local_sat_ms=4.493 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=229.753 ctid_map_ms=2.581 filter_ms=269.849 child_exec_ms=87.923 ctid_extract_ms=81.861 ctid_to_rid_ms=13.913 allow_check_ms=13.003 projection_ms=0.000 n_scanned_tables=1 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=26776002 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=600569 rows_passed=0 ctid_misses=0 rss_kb_before_eval=28536 rss_kb_after_eval=28536 rss_kb_after_load=69576 rss_kb_after_engine=91616 rss_kb_after_ctid=91616 rss_kb_end=135216 peak_rss_kb_end=135216
tpch0_1,10,"1,2,3,4,5,10,11,12,13,14",ours,3,ok,,,1.112,60.264,305.694,3.453,167.826,30629721,95697,6124576,2015304,322795,0,0,168204,1,1,eval_ms=1.112 artifact_load_ms=60.264 artifact_parse_ms=34.575 stamp_ms=156.783 bin_ms=5.643 local_sat_ms=6.086 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=305.694 ctid_map_ms=3.453 filter_ms=167.826 child_exec_ms=75.861 ctid_extract_ms=38.031 ctid_to_rid_ms=7.599 allow_check_ms=6.954 projection_ms=0.000 n_scanned_tables=3 n_policy_targets=3 n_filters=3 bytes_artifacts_loaded=30629721 bytes_allow=95697 bytes_ctid=6124576 bytes_blk_index=2015304 rows_seen=322795 rows_passed=0 ctid_misses=0 rss_kb_before_eval=30072 rss_kb_after_eval=30072 rss_kb_after_load=76272 rss_kb_after_engine=102464 rss_kb_after_ctid=102464 rss_kb_end=167516 peak_rss_kb_end=168204
