row_type,db,K,policy_ids,baseline,query_id,setup_ms,disk_overhead_bytes,cold_ms,cold_peak_rss_kb,hot1_ms,hot1_peak_rss_kb,hot2_ms,hot2_peak_rss_kb,hot3_ms,hot3_peak_rss_kb,hot4_ms,hot4_peak_rss_kb,hot5_ms,hot5_peak_rss_kb,hot_avg_ms,hot_avg_peak_rss_kb,status,error_type,error_msg
query,tpch0_01,5,"1,2,3,4,5",ours,1,,,181.415,47288,60.778,53776,,,,,,,,,60.778,53776,ok,,
query,tpch0_01,5,"1,2,3,4,5",rls_with_index,1,,,30.592,17000,30.368,32952,,,,,,,,,30.368,32952,ok,,
query,tpch0_01,5,"1,2,3,4,5",ours,2,,,30.809,24324,30.548,30496,,,,,,,,,30.548,30496,ok,,
query,tpch0_01,5,"1,2,3,4,5",rls_with_index,2,,,30.533,17000,30.440,22720,,,,,,,,,30.440,22720,ok,,
query,tpch0_01,5,"1,2,3,4,5",ours,3,,,181.378,51036,60.694,57120,,,,,,,,,60.694,57120,ok,,
query,tpch0_01,5,"1,2,3,4,5",rls_with_index,3,,,30.671,17000,30.451,35496,,,,,,,,,30.451,35496,ok,,
query,tpch0_01,5,"1,2,3,4,5",ours,4,,,181.215,54784,30.533,55296,,,,,,,,,30.533,55296,ok,,
query,tpch0_01,5,"1,2,3,4,5",rls_with_index,4,,,30.561,17000,30.362,35496,,,,,,,,,30.362,35496,ok,,
query,tpch0_01,5,"1,2,3,4,5",ours,5,,,181.254,50780,60.623,57248,,,,,,,,,60.623,57248,ok,,
query,tpch0_01,5,"1,2,3,4,5",rls_with_index,5,,,60.681,35524,30.456,36036,,,,,,,,,30.456,36036,ok,,
query,tpch0_01,5,"1,2,3,4,5",ours,6,,,151.104,43664,30.539,52360,,,,,,,,,30.539,52360,ok,,
query,tpch0_01,5,"1,2,3,4,5",rls_with_index,6,,,30.558,17004,30.377,31876,,,,,,,,,30.377,31876,ok,,
