row_type,db,K,policy_ids,baseline,query_id,setup_ms,disk_overhead_bytes,cold_ms,cold_peak_rss_kb,hot1_ms,hot1_peak_rss_kb,hot2_ms,hot2_peak_rss_kb,hot3_ms,hot3_peak_rss_kb,hot4_ms,hot4_peak_rss_kb,hot5_ms,hot5_peak_rss_kb,hot_avg_ms,hot_avg_peak_rss_kb,status,error_type,error_msg
setup,tpch0_1,1,1,ours,__setup__,704.844,10810396,,,,,,,,,,,,,,,ok,,
setup,tpch0_1,1,1,rls_with_index,__setup__,484.752,8372224,,,,,,,,,,,,,,,ok,,
query,tpch0_1,1,1,ours,1,,,693.983,146928,663.061,167320,662.949,167588,,,,,,,663.005,167454,ok,,
query,tpch0_1,1,1,rls_with_index,1,,,391.860,117520,361.585,117520,361.808,117520,,,,,,,361.696,117520,ok,,
query,tpch0_1,1,1,ours,3,,,301.842,169980,271.540,189396,271.478,189624,,,,,,,271.509,189510,ok,,
query,tpch0_1,1,1,rls_with_index,3,,,120.827,127248,120.801,142028,120.961,141956,,,,,,,120.881,141992,ok,,
query,tpch0_1,1,1,ours,6,,,151.295,124740,120.868,167148,120.847,167256,,,,,,,120.858,167202,ok,,
query,tpch0_1,1,1,rls_with_index,6,,,120.776,114448,90.571,117008,90.517,117008,,,,,,,90.544,117008,ok,,
query,tpch0_1,1,1,ours,13,,,151.242,61268,120.912,60936,120.794,60700,,,,,,,120.853,60818,ok,,
query,tpch0_1,1,1,rls_with_index,13,,,90.687,43764,90.555,54428,90.580,54276,,,,,,,90.568,54352,ok,,
setup,tpch0_1,5,"1,2,3,4,5",ours,__setup__,4004.469,26776011,,,,,,,,,,,,,,,ok,,
setup,tpch0_1,5,"1,2,3,4,5",rls_with_index,__setup__,2637.410,75563008,,,,,,,,,,,,,,,ok,,
query,tpch0_1,5,"1,2,3,4,5",ours,1,,,573.285,157096,361.974,216348,361.991,212256,,,,,,,361.982,214302,ok,,
query,tpch0_1,5,"1,2,3,4,5",rls_with_index,1,,,120.992,106864,120.712,122012,120.652,121672,,,,,,,120.682,121842,ok,,
query,tpch0_1,5,"1,2,3,4,5",ours,3,,,482.804,158464,271.726,212152,271.664,212156,,,,,,,271.695,212154,ok,,
query,tpch0_1,5,"1,2,3,4,5",rls_with_index,3,,,90.721,126228,60.572,143636,60.473,143384,,,,,,,60.523,143510,ok,,
query,tpch0_1,5,"1,2,3,4,5",ours,6,,,362.313,120776,151.160,224924,151.128,234548,,,,,,,151.144,229736,ok,,
query,tpch0_1,5,"1,2,3,4,5",rls_with_index,6,,,60.646,67368,60.463,122496,60.539,122132,,,,,,,60.501,122314,ok,,
query,tpch0_1,5,"1,2,3,4,5",ours,13,,,151.322,53672,120.947,55420,120.901,55224,,,,,,,120.924,55322,ok,,
query,tpch0_1,5,"1,2,3,4,5",rls_with_index,13,,,90.676,42912,90.559,54284,90.518,54228,,,,,,,90.538,54256,ok,,
setup,tpch0_1,10,"1,2,3,4,5,10,11,12,13,14",ours,__setup__,4152.216,30629904,,,,,,,,,,,,,,,ok,,
setup,tpch0_1,10,"1,2,3,4,5,10,11,12,13,14",rls_with_index,__setup__,2853.627,80003072,,,,,,,,,,,,,,,ok,,
query,tpch0_1,10,"1,2,3,4,5,10,11,12,13,14",ours,1,,,573.575,127372,392.309,204524,392.311,184556,,,,,,,392.310,194540,ok,,
query,tpch0_1,10,"1,2,3,4,5,10,11,12,13,14",rls_with_index,1,,,120.788,93420,120.659,119460,120.742,119136,,,,,,,120.700,119298,ok,,
query,tpch0_1,10,"1,2,3,4,5,10,11,12,13,14",ours,3,,,573.432,166020,362.169,242472,362.157,242592,,,,,,,362.163,242532,ok,,
query,tpch0_1,10,"1,2,3,4,5,10,11,12,13,14",rls_with_index,3,,,30.638,22264,30.620,27932,30.424,27932,,,,,,,30.522,27932,ok,,
query,tpch0_1,10,"1,2,3,4,5,10,11,12,13,14",ours,6,,,362.598,128568,152.007,222388,151.410,235552,,,,,,,151.708,228970,ok,,
query,tpch0_1,10,"1,2,3,4,5,10,11,12,13,14",rls_with_index,6,,,60.639,61708,60.759,121128,60.449,120800,,,,,,,60.604,120964,ok,,
query,tpch0_1,10,"1,2,3,4,5,10,11,12,13,14",ours,13,,,211.858,66992,211.578,75596,211.710,75996,,,,,,,211.644,75796,ok,,
query,tpch0_1,10,"1,2,3,4,5,10,11,12,13,14",rls_with_index,13,,,30.502,22384,30.473,23972,30.441,23972,,,,,,,30.457,23972,ok,,
