db,K,policy_ids,baseline,query_id,status,error_type,error_msg,eval_ms,artifact_load_ms,policy_total_ms,ctid_map_ms,filter_ms,bytes_artifacts_loaded,bytes_allow,bytes_ctid,bytes_blk_index,rows_seen,rows_passed,ctid_misses,peak_rss_kb_end,policy_profile_lines,has_new_layer_fields,profile_line
tpch0_1,1,1,ours,1,ok,,,0.101,18.456,36.627,2.580,336.309,10810387,75072,4804576,1584188,600569,299856,0,79736,1,1,eval_ms=0.101 artifact_load_ms=18.456 artifact_parse_ms=9.439 stamp_ms=13.494 bin_ms=4.957 local_sat_ms=0.291 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=36.627 ctid_map_ms=2.580 filter_ms=336.309 child_exec_ms=91.804 ctid_extract_ms=87.919 ctid_to_rid_ms=14.258 allow_check_ms=12.936 projection_ms=39.760 n_scanned_tables=1 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=10810387 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=600569 rows_passed=299856 ctid_misses=0 rss_kb_before_eval=29500 rss_kb_after_eval=29500 rss_kb_after_load=45880 rss_kb_after_engine=62824 rss_kb_after_ctid=62824 rss_kb_end=79736 peak_rss_kb_end=79736
tpch0_1,1,1,ours,3,ok,,,0.119,18.599,36.887,2.486,205.160,10810387,75072,4804576,1584188,398751,98035,0,106992,1,1,eval_ms=0.119 artifact_load_ms=18.599 artifact_parse_ms=9.382 stamp_ms=13.793 bin_ms=4.954 local_sat_ms=0.274 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=36.887 ctid_map_ms=2.486 filter_ms=205.160 child_exec_ms=95.838 ctid_extract_ms=38.380 ctid_to_rid_ms=7.682 allow_check_ms=7.032 projection_ms=8.849 n_scanned_tables=3 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=10810387 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=398751 rows_passed=98035 ctid_misses=0 rss_kb_before_eval=30012 rss_kb_after_eval=30012 rss_kb_after_load=46064 rss_kb_after_engine=63152 rss_kb_after_ctid=63152 rss_kb_end=106096 peak_rss_kb_end=106992
tpch0_1,1,1,ours,6,ok,,,0.084,15.994,36.308,2.506,82.512,10810387,75072,4804576,1584188,11482,11482,0,82788,1,1,eval_ms=0.084 artifact_load_ms=15.994 artifact_parse_ms=9.404 stamp_ms=13.313 bin_ms=4.949 local_sat_ms=0.282 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=36.308 ctid_map_ms=2.506 filter_ms=82.512 child_exec_ms=77.137 ctid_extract_ms=1.321 ctid_to_rid_ms=0.441 allow_check_ms=0.262 projection_ms=1.230 n_scanned_tables=1 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=10810387 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=11482 rows_passed=11482 ctid_misses=0 rss_kb_before_eval=28988 rss_kb_after_eval=28988 rss_kb_after_load=44736 rss_kb_after_engine=62340 rss_kb_after_ctid=62340 rss_kb_end=82788 peak_rss_kb_end=82788
tpch0_1,1,1,ours,13,ok,,,0.064,0.000,0.000,0.000,72.624,0,0,0,0,163292,163292,0,54076,2,1,eval_ms=0.064 artifact_load_ms=0.000 artifact_parse_ms=0.000 stamp_ms=0.000 bin_ms=0.000 local_sat_ms=0.000 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=0.000 ctid_map_ms=0.000 filter_ms=72.624 child_exec_ms=46.853 ctid_extract_ms=0.000 ctid_to_rid_ms=0.000 allow_check_ms=0.000 projection_ms=12.297 n_scanned_tables=2 n_policy_targets=0 n_filters=0 bytes_artifacts_loaded=0 bytes_allow=0 bytes_ctid=0 bytes_blk_index=0 rows_seen=163292 rows_passed=163292 ctid_misses=0 rss_kb_before_eval=28988 rss_kb_after_eval=28988 rss_kb_after_load=-1 rss_kb_after_engine=-1 rss_kb_after_ctid=-1 rss_kb_end=52936 peak_rss_kb_end=54076
tpch0_1,5,"1,2,3,4,5",ours,1,ok,,,0.506,53.288,222.931,2.609,269.191,26776002,75072,4804576,1584188,600569,0,0,117148,1,1,eval_ms=0.506 artifact_load_ms=53.288 artifact_parse_ms=31.201 stamp_ms=157.235 bin_ms=5.423 local_sat_ms=4.513 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=222.931 ctid_map_ms=2.609 filter_ms=269.191 child_exec_ms=87.071 ctid_extract_ms=81.692 ctid_to_rid_ms=13.969 allow_check_ms=13.089 projection_ms=0.000 n_scanned_tables=1 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=26776002 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=600569 rows_passed=0 ctid_misses=0 rss_kb_before_eval=29496 rss_kb_after_eval=29496 rss_kb_after_load=66888 rss_kb_after_engine=89372 rss_kb_after_ctid=89372 rss_kb_end=101900 peak_rss_kb_end=117148
tpch0_1,5,"1,2,3,4,5",ours,3,ok,,,0.573,54.018,226.734,2.593,164.783,26776002,75072,4804576,1584188,322795,0,0,160040,1,1,eval_ms=0.573 artifact_load_ms=54.018 artifact_parse_ms=31.384 stamp_ms=160.685 bin_ms=5.440 local_sat_ms=4.472 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=226.734 ctid_map_ms=2.593 filter_ms=164.783 child_exec_ms=73.091 ctid_extract_ms=37.834 ctid_to_rid_ms=7.558 allow_check_ms=6.975 projection_ms=0.000 n_scanned_tables=3 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=26776002 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=322795 rows_passed=0 ctid_misses=0 rss_kb_before_eval=30520 rss_kb_after_eval=30520 rss_kb_after_load=67072 rss_kb_after_engine=89844 rss_kb_after_ctid=89844 rss_kb_end=159356 peak_rss_kb_end=160040
tpch0_1,5,"1,2,3,4,5",ours,6,ok,,,0.513,53.761,222.123,2.598,55.270,26776002,75072,4804576,1584188,11482,0,0,161628,1,1,eval_ms=0.513 artifact_load_ms=53.761 artifact_parse_ms=31.238 stamp_ms=156.694 bin_ms=5.436 local_sat_ms=4.475 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=222.123 ctid_map_ms=2.598 filter_ms=55.270 child_exec_ms=52.756 ctid_extract_ms=0.256 ctid_to_rid_ms=0.508 allow_check_ms=0.278 projection_ms=0.000 n_scanned_tables=1 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=26776002 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=11482 rows_passed=0 ctid_misses=0 rss_kb_before_eval=28984 rss_kb_after_eval=28984 rss_kb_after_load=65772 rss_kb_after_engine=88840 rss_kb_after_ctid=88840 rss_kb_end=161628 peak_rss_kb_end=161628
tpch0_1,5,"1,2,3,4,5",ours,13,ok,,,0.245,0.000,0.000,0.000,75.206,0,0,0,0,163292,163292,0,55608,2,1,eval_ms=0.245 artifact_load_ms=0.000 artifact_parse_ms=0.000 stamp_ms=0.000 bin_ms=0.000 local_sat_ms=0.000 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=0.000 ctid_map_ms=0.000 filter_ms=75.206 child_exec_ms=48.363 ctid_extract_ms=0.000 ctid_to_rid_ms=0.000 allow_check_ms=0.000 projection_ms=12.931 n_scanned_tables=2 n_policy_targets=0 n_filters=0 bytes_artifacts_loaded=0 bytes_allow=0 bytes_ctid=0 bytes_blk_index=0 rows_seen=163292 rows_passed=163292 ctid_misses=0 rss_kb_before_eval=28940 rss_kb_after_eval=28940 rss_kb_after_load=-1 rss_kb_after_engine=-1 rss_kb_after_ctid=-1 rss_kb_end=54260 peak_rss_kb_end=55608
tpch0_1,10,"1,2,3,4,5,10,11,12,13,14",ours,1,ok,,,0.718,53.579,226.446,2.611,268.496,26776002,75072,4804576,1584188,600569,0,0,129512,1,1,eval_ms=0.718 artifact_load_ms=53.579 artifact_parse_ms=31.159 stamp_ms=161.125 bin_ms=5.409 local_sat_ms=4.474 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=226.446 ctid_map_ms=2.611 filter_ms=268.496 child_exec_ms=86.862 ctid_extract_ms=81.417 ctid_to_rid_ms=13.988 allow_check_ms=13.078 projection_ms=0.000 n_scanned_tables=1 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=26776002 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=600569 rows_passed=0 ctid_misses=0 rss_kb_before_eval=29048 rss_kb_after_eval=29048 rss_kb_after_load=70048 rss_kb_after_engine=92532 rss_kb_after_ctid=92532 rss_kb_end=129512 peak_rss_kb_end=129512
tpch0_1,10,"1,2,3,4,5,10,11,12,13,14",ours,3,ok,,,1.086,60.355,303.482,3.462,165.159,30629721,95697,6124576,2015304,322795,0,0,168200,1,1,eval_ms=1.086 artifact_load_ms=60.355 artifact_parse_ms=32.889 stamp_ms=161.364 bin_ms=5.500 local_sat_ms=6.057 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=303.482 ctid_map_ms=3.462 filter_ms=165.159 child_exec_ms=73.188 ctid_extract_ms=38.046 ctid_to_rid_ms=7.616 allow_check_ms=6.979 projection_ms=0.000 n_scanned_tables=3 n_policy_targets=3 n_filters=3 bytes_artifacts_loaded=30629721 bytes_allow=95697 bytes_ctid=6124576 bytes_blk_index=2015304 rows_seen=322795 rows_passed=0 ctid_misses=0 rss_kb_before_eval=31096 rss_kb_after_eval=31096 rss_kb_after_load=76752 rss_kb_after_engine=102936 rss_kb_after_ctid=102936 rss_kb_end=167512 peak_rss_kb_end=168200
