run_id,ts,db,K,query_id,policy_total_ms,artifact_load_ms,artifact_parse_ms,atoms_ms,propagate_ms,project_ms,project_mask_ms,project_row_ms,project_mask_bytes,project_n_join_evals_max,project_clause_words_max,clause_plan_count_max,prop_join_scans_total,unique_join_struct_sigs_max,prop_table_scans,ctid_map_ms,filter_ms,child_exec_ms,ctid_extract_ms,ctid_to_rid_ms,allow_check_ms,projection_ms,rss_mb,rows_filtered,rows_returned,pe_total_ms,pe_load_ms,pe_local_ms,pe_prop_ms,pe_decode_ms,local_stamp_ms,local_bin_ms,local_eval_ms,local_fill_ms,prop_ms_bundle,status,error_type,error_msg,policy_profile_lines,policy_profile_query_lines,policy_profile_bundle_lines
layer_probe_factored_w5_15_tpch1_k10_20260220_1136,2026-02-20T11:34:58+05:30,tpch1,10,1,1238.537,135.674,934.093,102.587,0.000,285.154,0.000,0.000,0,0,0,0,0,0,none,0.000,2395.690,832.039,836.530,0.000,134.891,31.655,733.117,5747294,253903,1238.537,934.093,0.000,0.000,19.081,0.000,0.000,0.000,0.000,0.000,ok,,,2,1,0
layer_probe_factored_w5_15_tpch1_k10_20260220_1136,2026-02-20T11:35:00+05:30,tpch1,10,3,1562.584,175.467,1233.412,264.068,1.872,300.642,0.000,0.000,0,0,0,8,2,3,customer:2,0.000,330.636,182.826,64.041,0.000,16.704,0.001,867.258,731080,1,1562.584,1233.412,0.000,1.872,26.110,0.000,0.000,0.000,0.000,0.000,ok,,,2,1,0
layer_probe_factored_w5_15_tpch1_k10_20260220_1136,2026-02-20T11:35:03+05:30,tpch1,10,6,1237.499,135.365,930.099,102.490,0.000,288.239,0.000,0.000,0,0,0,0,0,0,none,0.000,782.586,750.244,13.793,0.000,3.211,2.922,733.051,87233,27005,1237.499,930.099,0.000,0.000,18.952,0.000,0.000,0.000,0.000,0.000,ok,,,2,1,0
layer_probe_factored_w5_15_tpch1_k10_20260220_1136,2026-02-20T11:35:03+05:30,tpch1,10,13,333.498,46.010,307.870,162.489,1.841,16.250,0.000,0.000,0,0,0,8,2,3,customer:2,0.000,59.363,33.916,8.411,0.000,3.381,0.000,214.836,150000,0,333.498,307.870,0.000,1.841,7.099,0.000,0.000,0.000,0.000,0.000,ok,,,2,1,0
layer_probe_factored_w5_15_tpch1_k10_20260220_1136,2026-02-20T11:35:04+05:30,tpch1,10,22,329.644,47.555,304.173,162.299,1.870,16.107,0.000,0.000,0,0,0,8,2,3,customer:2,0.000,175.155,168.185,2.486,0.000,0.903,0.000,168.777,38107,0,329.644,304.173,0.000,1.870,7.060,0.000,0.000,0.000,0.000,0.000,ok,,,2,1,0
