run_id,ts,db,K,policy_ids,baseline,query_id,warmup_runs,timed_runs,planning_ms,execution_ms,total_ms,peak_rss_mb,status,error_type,error_msg,result_count,result_hash,ours_count,ours_hash,rls_count,rls_hash,correctness
matrix_gate_nontargets_K5_15_q1_3_6_13_22_20260215_201943,2026-02-14T20:26:43+05:30,tpch0_1,5,"1,2,3,4,5",ours,1,0,1,0.694,1113.187,1113.881,134.285,ok,,,2,6b23519e9bb6976fc8207bcb897b2800,2,6b23519e9bb6976fc8207bcb897b2800,2,6b23519e9bb6976fc8207bcb897b2800,1
matrix_gate_nontargets_K5_15_q1_3_6_13_22_20260215_201943,2026-02-14T20:26:43+05:30,tpch0_1,5,"1,2,3,4,5",rls_with_index,1,0,1,0.805,147.659,148.464,93.594,ok,,,2,6b23519e9bb6976fc8207bcb897b2800,2,6b23519e9bb6976fc8207bcb897b2800,2,6b23519e9bb6976fc8207bcb897b2800,1
matrix_gate_nontargets_K5_15_q1_3_6_13_22_20260215_201943,2026-02-14T20:26:43+05:30,tpch0_1,5,"1,2,3,4,5",ours,3,0,1,0.528,966.611,967.139,145.938,ok,,,311,5db592aa190655620ba81ec9a3cc3d4c,311,5db592aa190655620ba81ec9a3cc3d4c,311,5db592aa190655620ba81ec9a3cc3d4c,1
matrix_gate_nontargets_K5_15_q1_3_6_13_22_20260215_201943,2026-02-14T20:26:43+05:30,tpch0_1,5,"1,2,3,4,5",rls_with_index,3,0,1,0.351,61.128,61.479,138.328,ok,,,311,5db592aa190655620ba81ec9a3cc3d4c,311,5db592aa190655620ba81ec9a3cc3d4c,311,5db592aa190655620ba81ec9a3cc3d4c,1
matrix_gate_nontargets_K5_15_q1_3_6_13_22_20260215_201943,2026-02-14T20:26:43+05:30,tpch0_1,5,"1,2,3,4,5",ours,6,0,1,0.338,817.575,817.913,170.559,ok,,,1,20c82b47b7d063d653bdf9fbc14c23a2,1,20c82b47b7d063d653bdf9fbc14c23a2,1,20c82b47b7d063d653bdf9fbc14c23a2,1
matrix_gate_nontargets_K5_15_q1_3_6_13_22_20260215_201943,2026-02-14T20:26:43+05:30,tpch0_1,5,"1,2,3,4,5",rls_with_index,6,0,1,0.167,41.048,41.215,138.258,ok,,,1,20c82b47b7d063d653bdf9fbc14c23a2,1,20c82b47b7d063d653bdf9fbc14c23a2,1,20c82b47b7d063d653bdf9fbc14c23a2,1
matrix_gate_nontargets_K5_15_q1_3_6_13_22_20260215_201943,2026-02-14T20:26:43+05:30,tpch0_1,5,"1,2,3,4,5",ours,13,0,1,0.392,98.048,98.440,120.102,ok,,,37,7590ec7055e099a850b01dde0049b951,37,7590ec7055e099a850b01dde0049b951,37,7590ec7055e099a850b01dde0049b951,1
matrix_gate_nontargets_K5_15_q1_3_6_13_22_20260215_201943,2026-02-14T20:26:43+05:30,tpch0_1,5,"1,2,3,4,5",rls_with_index,13,0,1,0.228,98.190,98.418,137.855,ok,,,37,7590ec7055e099a850b01dde0049b951,37,7590ec7055e099a850b01dde0049b951,37,7590ec7055e099a850b01dde0049b951,1
matrix_gate_nontargets_K5_15_q1_3_6_13_22_20260215_201943,2026-02-14T20:26:43+05:30,tpch0_1,5,"1,2,3,4,5",ours,22,0,1,0.380,34.457,34.837,120.102,ok,,,7,2128e7251299ad57dcae8e45ad4d723b,7,2128e7251299ad57dcae8e45ad4d723b,7,2128e7251299ad57dcae8e45ad4d723b,1
matrix_gate_nontargets_K5_15_q1_3_6_13_22_20260215_201943,2026-02-14T20:26:43+05:30,tpch0_1,5,"1,2,3,4,5",rls_with_index,22,0,1,0.170,33.575,33.745,137.383,ok,,,7,2128e7251299ad57dcae8e45ad4d723b,7,2128e7251299ad57dcae8e45ad4d723b,7,2128e7251299ad57dcae8e45ad4d723b,1
matrix_gate_nontargets_K5_15_q1_3_6_13_22_20260215_201943,2026-02-14T20:27:02+05:30,tpch0_1,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",ours,1,0,1,1.227,1142.742,1143.969,158.305,ok,,,2,6b23519e9bb6976fc8207bcb897b2800,2,6b23519e9bb6976fc8207bcb897b2800,2,6b23519e9bb6976fc8207bcb897b2800,1
matrix_gate_nontargets_K5_15_q1_3_6_13_22_20260215_201943,2026-02-14T20:27:02+05:30,tpch0_1,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",rls_with_index,1,0,1,3.652,914.376,918.028,228.266,ok,,,2,6b23519e9bb6976fc8207bcb897b2800,2,6b23519e9bb6976fc8207bcb897b2800,2,6b23519e9bb6976fc8207bcb897b2800,1
matrix_gate_nontargets_K5_15_q1_3_6_13_22_20260215_201943,2026-02-14T20:27:02+05:30,tpch0_1,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",ours,3,0,1,0.950,839.049,839.999,272.820,ok,,,0,d41d8cd98f00b204e9800998ecf8427e,0,d41d8cd98f00b204e9800998ecf8427e,0,d41d8cd98f00b204e9800998ecf8427e,1
matrix_gate_nontargets_K5_15_q1_3_6_13_22_20260215_201943,2026-02-14T20:27:02+05:30,tpch0_1,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",rls_with_index,3,0,1,3.062,0.178,3.240,227.621,ok,,,0,d41d8cd98f00b204e9800998ecf8427e,0,d41d8cd98f00b204e9800998ecf8427e,0,d41d8cd98f00b204e9800998ecf8427e,1
