run_id,ts,db,K,query_id,policy_total_ms,artifact_load_ms,artifact_parse_ms,atoms_ms,propagate_ms,project_ms,project_mask_ms,project_row_ms,project_mask_bytes,project_n_join_evals_max,project_clause_words_max,clause_plan_count_max,prop_join_scans_total,unique_join_struct_sigs_max,prop_table_scans,ctid_map_ms,filter_ms,child_exec_ms,ctid_extract_ms,ctid_to_rid_ms,allow_check_ms,projection_ms,rss_mb,rows_filtered,rows_returned,pe_total_ms,pe_load_ms,pe_local_ms,pe_prop_ms,pe_decode_ms,local_stamp_ms,local_bin_ms,local_eval_ms,local_fill_ms,prop_ms_bundle,status,error_type,error_msg,policy_profile_lines,policy_profile_query_lines,policy_profile_bundle_lines
layer_probe_factored_combo_11_20_1_10_tpch1_k15_20260220_1138,2026-02-20T11:36:45+05:30,tpch1,15,1,5337.827,229.249,4458.066,1896.149,264.742,474.212,7.708,466.493,8760429,20,1,36,70,6,orders:30|nation:18|customer:14|supplier:8,0.000,2332.019,822.114,827.709,0.000,134.949,0.589,1309.949,5996810,4387,5337.827,4458.066,0.000,264.742,137.209,0.000,0.000,0.000,0.000,0.000,ok,,,2,1,0
layer_probe_factored_combo_11_20_1_10_tpch1_k15_20260220_1138,2026-02-20T11:36:53+05:30,tpch1,15,3,5328.531,251.945,4451.891,1898.531,263.914,472.436,7.487,464.939,8760429,20,1,36,70,6,orders:30|nation:18|customer:14|supplier:8,0.000,1869.259,940.307,455.254,0.000,90.222,11.360,1322.422,3820964,136768,5328.531,4451.891,0.000,263.914,136.766,0.000,0.000,0.000,0.000,0.000,ok,,,2,1,0
layer_probe_factored_combo_11_20_1_10_tpch1_k15_20260220_1138,2026-02-20T11:37:00+05:30,tpch1,15,6,5332.234,247.383,4451.333,1892.895,264.503,476.131,7.707,468.413,8760429,20,1,36,70,6,orders:30|nation:18|customer:14|supplier:8,0.000,778.877,750.911,13.485,0.000,3.420,0.093,1319.316,113663,575,5332.234,4451.333,0.000,264.503,136.623,0.000,0.000,0.000,0.000,0.000,ok,,,2,1,0
layer_probe_factored_combo_11_20_1_10_tpch1_k15_20260220_1138,2026-02-20T11:37:01+05:30,tpch1,15,13,341.893,35.799,225.895,44.702,16.110,68.976,0.520,68.453,450011,4,1,8,12,3,customer:8|nation:4,0.000,764.530,466.076,111.247,0.000,34.517,9.972,221.496,1343062,140610,341.893,225.895,0.000,16.110,30.357,0.000,0.000,0.000,0.000,0.000,ok,,,2,1,0
layer_probe_factored_combo_11_20_1_10_tpch1_k15_20260220_1138,2026-02-20T11:37:02+05:30,tpch1,15,22,342.104,35.095,226.370,44.408,15.892,68.874,0.520,68.351,450011,4,1,8,12,3,customer:8|nation:4,0.000,405.978,134.850,83.337,0.000,33.812,8.390,175.168,1357858,142142,342.104,226.370,0.000,15.892,30.408,0.000,0.000,0.000,0.000,0.000,ok,,,2,1,0
