run_id,ts,db,K,policy_ids,ours_artifact_build_ms_total,ours_artifact_bytes_db,ours_artifact_bytes_disk,rls_index_build_ms_total,rls_index_bytes
matrix_deporder_wstart5_20260219_032408,2026-02-19T03:43:15+05:30,tpch0_1,5,"5,6,7,8,9",1981.727,8286514,8675328,1763.751,59408384
matrix_deporder_wstart5_20260219_032408,2026-02-19T03:43:30+05:30,tpch0_1,15,"5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",3117.969,17425635,18178048,2643.005,93175808
matrix_deporder_wstart5_20260219_032408,2026-02-19T03:44:20+05:30,tpch1,5,"5,6,7,8,9",18622.151,85020182,88293376,19527.400,592011264
matrix_deporder_wstart5_20260219_032408,2026-02-19T03:46:08+05:30,tpch1,15,"5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",35198.855,181387542,188309504,29723.567,926179328
