run_id,ts,db,K,policy_ids,baseline,query_id,warmup_runs,timed_runs,planning_ms,execution_ms,total_ms,peak_rss_mb,status,error_type,error_msg,result_count,result_hash,ours_count,ours_hash,rls_count,rls_hash,correctness
matrix_deporder_wstart5_20260219_032408,2026-02-19T03:43:15+05:30,tpch0_1,5,"5,6,7,8,9",ours,1,0,1,0.550,223.200,223.750,113.000,ok,,,3,d3d25acfebdf98cec58d13032077466e,3,d3d25acfebdf98cec58d13032077466e,3,d3d25acfebdf98cec58d13032077466e,1
matrix_deporder_wstart5_20260219_032408,2026-02-19T03:43:15+05:30,tpch0_1,5,"5,6,7,8,9",rls_with_index,1,0,1,0.658,72.780,73.438,98.898,ok,,,3,d3d25acfebdf98cec58d13032077466e,3,d3d25acfebdf98cec58d13032077466e,3,d3d25acfebdf98cec58d13032077466e,1
matrix_deporder_wstart5_20260219_032408,2026-02-19T03:43:15+05:30,tpch0_1,5,"5,6,7,8,9",ours,3,0,1,0.472,91.509,91.981,136.336,ok,,,0,d41d8cd98f00b204e9800998ecf8427e,0,d41d8cd98f00b204e9800998ecf8427e,0,d41d8cd98f00b204e9800998ecf8427e,1
matrix_deporder_wstart5_20260219_032408,2026-02-19T03:43:15+05:30,tpch0_1,5,"5,6,7,8,9",rls_with_index,3,0,1,0.461,0.036,0.497,115.566,ok,,,0,d41d8cd98f00b204e9800998ecf8427e,0,d41d8cd98f00b204e9800998ecf8427e,0,d41d8cd98f00b204e9800998ecf8427e,1
matrix_deporder_wstart5_20260219_032408,2026-02-19T03:43:15+05:30,tpch0_1,5,"5,6,7,8,9",ours,6,0,1,0.150,99.694,99.844,149.477,ok,,,1,1fb8b3edfebaa37d3890971f88d46845,1,1fb8b3edfebaa37d3890971f88d46845,1,1fb8b3edfebaa37d3890971f88d46845,1
matrix_deporder_wstart5_20260219_032408,2026-02-19T03:43:15+05:30,tpch0_1,5,"5,6,7,8,9",rls_with_index,6,0,1,0.195,39.572,39.767,119.664,ok,,,1,1fb8b3edfebaa37d3890971f88d46845,1,1fb8b3edfebaa37d3890971f88d46845,1,1fb8b3edfebaa37d3890971f88d46845,1
matrix_deporder_wstart5_20260219_032408,2026-02-19T03:43:15+05:30,tpch0_1,5,"5,6,7,8,9",ours,13,0,1,0.276,5.681,5.957,101.820,ok,,,0,d41d8cd98f00b204e9800998ecf8427e,0,d41d8cd98f00b204e9800998ecf8427e,0,d41d8cd98f00b204e9800998ecf8427e,1
matrix_deporder_wstart5_20260219_032408,2026-02-19T03:43:15+05:30,tpch0_1,5,"5,6,7,8,9",rls_with_index,13,0,1,0.243,1.792,2.035,119.855,ok,,,0,d41d8cd98f00b204e9800998ecf8427e,0,d41d8cd98f00b204e9800998ecf8427e,0,d41d8cd98f00b204e9800998ecf8427e,1
matrix_deporder_wstart5_20260219_032408,2026-02-19T03:43:15+05:30,tpch0_1,5,"5,6,7,8,9",ours,22,0,1,0.306,6.939,7.245,102.258,ok,,,0,d41d8cd98f00b204e9800998ecf8427e,0,d41d8cd98f00b204e9800998ecf8427e,0,d41d8cd98f00b204e9800998ecf8427e,1
matrix_deporder_wstart5_20260219_032408,2026-02-19T03:43:15+05:30,tpch0_1,5,"5,6,7,8,9",rls_with_index,22,0,1,0.511,2.510,3.021,127.293,ok,,,0,d41d8cd98f00b204e9800998ecf8427e,0,d41d8cd98f00b204e9800998ecf8427e,0,d41d8cd98f00b204e9800998ecf8427e,1
matrix_deporder_wstart5_20260219_032408,2026-02-19T03:43:30+05:30,tpch0_1,15,"5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",ours,1,0,1,0.693,276.954,277.647,205.730,ok,,,0,d41d8cd98f00b204e9800998ecf8427e,0,d41d8cd98f00b204e9800998ecf8427e,0,d41d8cd98f00b204e9800998ecf8427e,1
matrix_deporder_wstart5_20260219_032408,2026-02-19T03:43:30+05:30,tpch0_1,15,"5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",rls_with_index,1,0,1,8.409,1960.099,1968.508,251.594,ok,,,0,d41d8cd98f00b204e9800998ecf8427e,0,d41d8cd98f00b204e9800998ecf8427e,0,d41d8cd98f00b204e9800998ecf8427e,1
matrix_deporder_wstart5_20260219_032408,2026-02-19T03:43:30+05:30,tpch0_1,15,"5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",ours,3,0,1,0.705,147.727,148.432,269.773,ok,,,0,d41d8cd98f00b204e9800998ecf8427e,0,d41d8cd98f00b204e9800998ecf8427e,0,d41d8cd98f00b204e9800998ecf8427e,1
matrix_deporder_wstart5_20260219_032408,2026-02-19T03:43:30+05:30,tpch0_1,15,"5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",rls_with_index,3,0,1,4.550,0.260,4.810,257.426,ok,,,0,d41d8cd98f00b204e9800998ecf8427e,0,d41d8cd98f00b204e9800998ecf8427e,0,d41d8cd98f00b204e9800998ecf8427e,1
matrix_deporder_wstart5_20260219_032408,2026-02-19T03:43:30+05:30,tpch0_1,15,"5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",ours,6,0,1,0.471,165.191,165.662,266.848,ok,,,1,387a67b70a578ec87da2bb781f0f1076,1,387a67b70a578ec87da2bb781f0f1076,1,387a67b70a578ec87da2bb781f0f1076,1
matrix_deporder_wstart5_20260219_032408,2026-02-19T03:43:30+05:30,tpch0_1,15,"5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",rls_with_index,6,0,1,3.670,1690.657,1694.327,257.801,ok,,,1,387a67b70a578ec87da2bb781f0f1076,1,387a67b70a578ec87da2bb781f0f1076,1,387a67b70a578ec87da2bb781f0f1076,1
matrix_deporder_wstart5_20260219_032408,2026-02-19T03:43:30+05:30,tpch0_1,15,"5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",ours,13,0,1,0.528,15.308,15.836,184.984,ok,,,0,d41d8cd98f00b204e9800998ecf8427e,0,d41d8cd98f00b204e9800998ecf8427e,0,d41d8cd98f00b204e9800998ecf8427e,1
matrix_deporder_wstart5_20260219_032408,2026-02-19T03:43:30+05:30,tpch0_1,15,"5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",rls_with_index,13,0,1,0.884,0.554,1.438,266.895,ok,,,0,d41d8cd98f00b204e9800998ecf8427e,0,d41d8cd98f00b204e9800998ecf8427e,0,d41d8cd98f00b204e9800998ecf8427e,1
matrix_deporder_wstart5_20260219_032408,2026-02-19T03:43:30+05:30,tpch0_1,15,"5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",ours,22,0,1,0.641,16.377,17.018,184.984,ok,,,0,d41d8cd98f00b204e9800998ecf8427e,0,d41d8cd98f00b204e9800998ecf8427e,0,d41d8cd98f00b204e9800998ecf8427e,1
matrix_deporder_wstart5_20260219_032408,2026-02-19T03:43:30+05:30,tpch0_1,15,"5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",rls_with_index,22,0,1,1.702,0.448,2.150,266.895,ok,,,0,d41d8cd98f00b204e9800998ecf8427e,0,d41d8cd98f00b204e9800998ecf8427e,0,d41d8cd98f00b204e9800998ecf8427e,1
matrix_deporder_wstart5_20260219_032408,2026-02-19T03:44:20+05:30,tpch1,5,"5,6,7,8,9",ours,1,0,1,0.537,2099.608,2100.145,727.129,ok,,,3,0e595632b799374b5aeac27254b12794,3,0e595632b799374b5aeac27254b12794,3,0e595632b799374b5aeac27254b12794,1
matrix_deporder_wstart5_20260219_032408,2026-02-19T03:44:20+05:30,tpch1,5,"5,6,7,8,9",rls_with_index,1,0,1,0.516,983.611,984.127,214.090,ok,,,3,0e595632b799374b5aeac27254b12794,3,0e595632b799374b5aeac27254b12794,3,0e595632b799374b5aeac27254b12794,1
matrix_deporder_wstart5_20260219_032408,2026-02-19T03:44:20+05:30,tpch1,5,"5,6,7,8,9",ours,3,0,1,0.288,634.750,635.038,807.398,ok,,,0,d41d8cd98f00b204e9800998ecf8427e,0,d41d8cd98f00b204e9800998ecf8427e,0,d41d8cd98f00b204e9800998ecf8427e,1
matrix_deporder_wstart5_20260219_032408,2026-02-19T03:44:20+05:30,tpch1,5,"5,6,7,8,9",rls_with_index,3,0,1,0.379,42.381,42.760,226.367,ok,,,0,d41d8cd98f00b204e9800998ecf8427e,0,d41d8cd98f00b204e9800998ecf8427e,0,d41d8cd98f00b204e9800998ecf8427e,1
