run_id,ts,db,K,policy_ids,baseline,query_id,warmup_runs,timed_runs,planning_ms,execution_ms,total_ms,peak_rss_mb,status,error_type,error_msg,result_count,result_hash,ours_count,ours_hash,rls_count,rls_hash,correctness
matrix_20260216_081701,2026-02-16T08:17:21+05:30,tpch0_1,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",ours,1,0,1,,,,,error,db_error,ERROR:  policy: missing dict metadata for join class=0,,,,,2,6b23519e9bb6976fc8207bcb897b2800,skip
matrix_20260216_081701,2026-02-16T08:17:21+05:30,tpch0_1,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",rls_with_index,1,0,1,8.799,969.389,978.188,0.000,ok,,,2,6b23519e9bb6976fc8207bcb897b2800,,,2,6b23519e9bb6976fc8207bcb897b2800,skip
matrix_20260216_081701,2026-02-16T08:17:21+05:30,tpch0_1,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",ours,3,0,1,0.287,143.792,144.079,0.000,ok,,,1153,52fb0b14503fad6c9935a64a4d7c5227,1153,52fb0b14503fad6c9935a64a4d7c5227,0,d41d8cd98f00b204e9800998ecf8427e,0
matrix_20260216_081701,2026-02-16T08:17:21+05:30,tpch0_1,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",rls_with_index,3,0,1,3.070,0.187,3.257,0.000,ok,,,0,d41d8cd98f00b204e9800998ecf8427e,1153,52fb0b14503fad6c9935a64a4d7c5227,0,d41d8cd98f00b204e9800998ecf8427e,0
matrix_20260216_081701,2026-02-16T08:17:21+05:30,tpch0_1,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",ours,6,0,1,0.056,79.859,79.915,0.000,ok,,,1,6857f97d5a2249cb69b61a43d4e52516,1,6857f97d5a2249cb69b61a43d4e52516,1,20c82b47b7d063d653bdf9fbc14c23a2,0
matrix_20260216_081701,2026-02-16T08:17:21+05:30,tpch0_1,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",rls_with_index,6,0,1,1.514,674.037,675.551,0.000,ok,,,1,20c82b47b7d063d653bdf9fbc14c23a2,1,6857f97d5a2249cb69b61a43d4e52516,1,20c82b47b7d063d653bdf9fbc14c23a2,0
matrix_20260216_081701,2026-02-16T08:17:21+05:30,tpch0_1,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",ours,13,0,1,0.242,97.398,97.640,0.000,ok,,,37,7590ec7055e099a850b01dde0049b951,37,7590ec7055e099a850b01dde0049b951,0,d41d8cd98f00b204e9800998ecf8427e,0
matrix_20260216_081701,2026-02-16T08:17:21+05:30,tpch0_1,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",rls_with_index,13,0,1,1.745,1.037,2.782,0.000,ok,,,0,d41d8cd98f00b204e9800998ecf8427e,37,7590ec7055e099a850b01dde0049b951,0,d41d8cd98f00b204e9800998ecf8427e,0
matrix_20260216_081701,2026-02-16T08:17:21+05:30,tpch0_1,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",ours,22,0,1,0.163,34.193,34.356,0.000,ok,,,7,2128e7251299ad57dcae8e45ad4d723b,7,2128e7251299ad57dcae8e45ad4d723b,0,d41d8cd98f00b204e9800998ecf8427e,0
matrix_20260216_081701,2026-02-16T08:17:21+05:30,tpch0_1,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",rls_with_index,22,0,1,1.778,0.925,2.703,0.000,ok,,,0,d41d8cd98f00b204e9800998ecf8427e,7,2128e7251299ad57dcae8e45ad4d723b,0,d41d8cd98f00b204e9800998ecf8427e,0
matrix_20260216_081701,2026-02-16T08:19:39+05:30,tpch1,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",ours,1,0,1,,,,,error,db_error,ERROR:  policy: missing dict metadata for join class=0,,,,,2,755fb94a0398adb8a139aba533ddab35,skip
matrix_20260216_081701,2026-02-16T08:19:39+05:30,tpch1,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",rls_with_index,1,0,1,8.665,3236.153,3244.818,0.000,ok,,,2,755fb94a0398adb8a139aba533ddab35,,,2,755fb94a0398adb8a139aba533ddab35,skip
matrix_20260216_081701,2026-02-16T08:19:39+05:30,tpch1,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",ours,3,0,1,0.231,1733.894,1734.125,0.000,ok,,,11438,0638c8fc47b7e22664195bd8cd91b823,11438,0638c8fc47b7e22664195bd8cd91b823,0,d41d8cd98f00b204e9800998ecf8427e,0
matrix_20260216_081701,2026-02-16T08:19:39+05:30,tpch1,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",rls_with_index,3,0,1,3.318,0.201,3.519,0.000,ok,,,0,d41d8cd98f00b204e9800998ecf8427e,11438,0638c8fc47b7e22664195bd8cd91b823,0,d41d8cd98f00b204e9800998ecf8427e,0
matrix_20260216_081701,2026-02-16T08:19:39+05:30,tpch1,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",ours,6,0,1,0.074,782.288,782.362,0.000,ok,,,1,a48343de54b0874914799f71b8d6459a,1,a48343de54b0874914799f71b8d6459a,1,22e1def56e0b26b26d77ccfa7de9c5c6,0
matrix_20260216_081701,2026-02-16T08:19:39+05:30,tpch1,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",rls_with_index,6,0,1,1.511,1800.363,1801.874,0.000,ok,,,1,22e1def56e0b26b26d77ccfa7de9c5c6,1,a48343de54b0874914799f71b8d6459a,1,22e1def56e0b26b26d77ccfa7de9c5c6,0
matrix_20260216_081701,2026-02-16T08:19:39+05:30,tpch1,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",ours,13,0,1,0.259,1227.834,1228.093,0.000,ok,,,42,6789fe4f627c452d04e01d4e1a4c0384,42,6789fe4f627c452d04e01d4e1a4c0384,0,d41d8cd98f00b204e9800998ecf8427e,0
matrix_20260216_081701,2026-02-16T08:19:39+05:30,tpch1,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",rls_with_index,13,0,1,2.096,60.865,62.961,0.000,ok,,,0,d41d8cd98f00b204e9800998ecf8427e,42,6789fe4f627c452d04e01d4e1a4c0384,0,d41d8cd98f00b204e9800998ecf8427e,0
matrix_20260216_081701,2026-02-16T08:19:39+05:30,tpch1,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",ours,22,0,1,0.189,408.175,408.364,0.000,ok,,,7,8fb9a5eb160efdc9d8879b2ad503adfe,7,8fb9a5eb160efdc9d8879b2ad503adfe,0,d41d8cd98f00b204e9800998ecf8427e,0
matrix_20260216_081701,2026-02-16T08:19:39+05:30,tpch1,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",rls_with_index,22,0,1,1.797,8.404,10.201,0.000,ok,,,0,d41d8cd98f00b204e9800998ecf8427e,7,8fb9a5eb160efdc9d8879b2ad503adfe,0,d41d8cd98f00b204e9800998ecf8427e,0
