db,K,policy_ids,baseline,query_id,status,error_type,error_msg,eval_ms,artifact_load_ms,policy_total_ms,ctid_map_ms,filter_ms,bytes_artifacts_loaded,bytes_allow,bytes_ctid,bytes_blk_index,rows_seen,rows_passed,ctid_misses,peak_rss_kb_end,policy_profile_lines,has_new_layer_fields,profile_line
tpch0_1,1,1,ours,1,ok,,,0.118,18.029,37.538,2.500,325.543,10810387,75072,4804576,1584188,600569,299856,0,146796,1,1,eval_ms=0.118 artifact_load_ms=18.029 artifact_parse_ms=10.207 stamp_ms=13.548 bin_ms=4.990 local_sat_ms=0.293 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=37.538 ctid_map_ms=2.500 filter_ms=325.543 child_exec_ms=85.065 ctid_extract_ms=85.441 ctid_to_rid_ms=14.065 allow_check_ms=12.808 projection_ms=39.349 n_scanned_tables=1 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=10810387 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=600569 rows_passed=299856 ctid_misses=0 rss_kb_before_eval=29500 rss_kb_after_eval=29500 rss_kb_after_load=46904 rss_kb_after_engine=63848 rss_kb_after_ctid=63848 rss_kb_end=146796 peak_rss_kb_end=146796
tpch0_1,1,1,ours,3,ok,,,0.139,18.002,36.716,2.520,201.918,10810387,75072,4804576,1584188,398751,98035,0,172008,1,1,eval_ms=0.139 artifact_load_ms=18.002 artifact_parse_ms=9.592 stamp_ms=13.416 bin_ms=4.971 local_sat_ms=0.286 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=36.716 ctid_map_ms=2.520 filter_ms=201.918 child_exec_ms=93.983 ctid_extract_ms=37.897 ctid_to_rid_ms=7.597 allow_check_ms=6.929 projection_ms=8.732 n_scanned_tables=3 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=10810387 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=398751 rows_passed=98035 ctid_misses=0 rss_kb_before_eval=30524 rss_kb_after_eval=30524 rss_kb_after_load=47608 rss_kb_after_engine=64700 rss_kb_after_ctid=64700 rss_kb_end=171116 peak_rss_kb_end=172008
tpch0_1,1,1,ours,6,ok,,,0.123,18.269,36.953,2.438,78.894,10810387,75072,4804576,1584188,11482,11482,0,146248,1,1,eval_ms=0.123 artifact_load_ms=18.269 artifact_parse_ms=9.542 stamp_ms=13.616 bin_ms=5.003 local_sat_ms=0.292 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=36.953 ctid_map_ms=2.438 filter_ms=78.894 child_exec_ms=73.649 ctid_extract_ms=1.286 ctid_to_rid_ms=0.429 allow_check_ms=0.259 projection_ms=1.177 n_scanned_tables=1 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=10810387 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=11482 rows_passed=11482 ctid_misses=0 rss_kb_before_eval=28988 rss_kb_after_eval=28988 rss_kb_after_load=46280 rss_kb_after_engine=63876 rss_kb_after_ctid=63876 rss_kb_end=146248 peak_rss_kb_end=146248
tpch0_1,1,1,ours,13,ok,,,0.086,0.000,0.000,0.000,73.761,0,0,0,0,163292,163292,0,58684,2,1,eval_ms=0.086 artifact_load_ms=0.000 artifact_parse_ms=0.000 stamp_ms=0.000 bin_ms=0.000 local_sat_ms=0.000 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=0.000 ctid_map_ms=0.000 filter_ms=73.761 child_exec_ms=47.162 ctid_extract_ms=0.000 ctid_to_rid_ms=0.000 allow_check_ms=0.000 projection_ms=12.716 n_scanned_tables=2 n_policy_targets=0 n_filters=0 bytes_artifacts_loaded=0 bytes_allow=0 bytes_ctid=0 bytes_blk_index=0 rows_seen=163292 rows_passed=163292 ctid_misses=0 rss_kb_before_eval=29500 rss_kb_after_eval=29500 rss_kb_after_load=-1 rss_kb_after_engine=-1 rss_kb_after_ctid=-1 rss_kb_end=57328 peak_rss_kb_end=58684
tpch0_1,5,"1,2,3,4,5",ours,1,ok,,,0.560,53.689,228.848,2.562,267.037,26776002,75072,4804576,1584188,600569,0,0,157064,1,1,eval_ms=0.560 artifact_load_ms=53.689 artifact_parse_ms=32.037 stamp_ms=162.420 bin_ms=5.410 local_sat_ms=4.470 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=228.848 ctid_map_ms=2.562 filter_ms=267.037 child_exec_ms=86.256 ctid_extract_ms=80.837 ctid_to_rid_ms=13.927 allow_check_ms=12.988 projection_ms=0.000 n_scanned_tables=1 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=26776002 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=600569 rows_passed=0 ctid_misses=0 rss_kb_before_eval=29500 rss_kb_after_eval=29500 rss_kb_after_load=68968 rss_kb_after_engine=91456 rss_kb_after_ctid=91456 rss_kb_end=157064 peak_rss_kb_end=157064
tpch0_1,5,"1,2,3,4,5",ours,3,ok,,,0.566,53.784,227.148,2.566,167.028,26776002,75072,4804576,1584188,322795,0,0,158528,1,1,eval_ms=0.566 artifact_load_ms=53.784 artifact_parse_ms=31.483 stamp_ms=161.584 bin_ms=5.448 local_sat_ms=4.454 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=227.148 ctid_map_ms=2.566 filter_ms=167.028 child_exec_ms=75.281 ctid_extract_ms=37.959 ctid_to_rid_ms=7.552 allow_check_ms=6.931 projection_ms=0.000 n_scanned_tables=3 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=26776002 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=322795 rows_passed=0 ctid_misses=0 rss_kb_before_eval=31096 rss_kb_after_eval=31096 rss_kb_after_load=69704 rss_kb_after_engine=92456 rss_kb_after_ctid=92456 rss_kb_end=157844 peak_rss_kb_end=158528
tpch0_1,5,"1,2,3,4,5",ours,6,ok,,,0.558,53.998,222.961,2.585,54.831,26776002,75072,4804576,1584188,11482,0,0,160668,1,1,eval_ms=0.558 artifact_load_ms=53.998 artifact_parse_ms=31.867 stamp_ms=156.537 bin_ms=5.434 local_sat_ms=4.492 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=222.961 ctid_map_ms=2.585 filter_ms=54.831 child_exec_ms=52.349 ctid_extract_ms=0.256 ctid_to_rid_ms=0.491 allow_check_ms=0.277 projection_ms=0.000 n_scanned_tables=1 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=26776002 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=11482 rows_passed=0 ctid_misses=0 rss_kb_before_eval=29560 rss_kb_after_eval=29560 rss_kb_after_load=67912 rss_kb_after_engine=90980 rss_kb_after_ctid=90980 rss_kb_end=160668 peak_rss_kb_end=160668
tpch0_1,5,"1,2,3,4,5",ours,13,ok,,,0.246,0.000,0.000,0.000,75.116,0,0,0,0,163292,163292,0,59572,2,1,eval_ms=0.246 artifact_load_ms=0.000 artifact_parse_ms=0.000 stamp_ms=0.000 bin_ms=0.000 local_sat_ms=0.000 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=0.000 ctid_map_ms=0.000 filter_ms=75.116 child_exec_ms=48.524 ctid_extract_ms=0.000 ctid_to_rid_ms=0.000 allow_check_ms=0.000 projection_ms=12.731 n_scanned_tables=2 n_policy_targets=0 n_filters=0 bytes_artifacts_loaded=0 bytes_allow=0 bytes_ctid=0 bytes_blk_index=0 rows_seen=163292 rows_passed=163292 ctid_misses=0 rss_kb_before_eval=29632 rss_kb_after_eval=29632 rss_kb_after_load=-1 rss_kb_after_engine=-1 rss_kb_after_ctid=-1 rss_kb_end=58204 peak_rss_kb_end=59572
tpch0_1,10,"1,2,3,4,5,10,11,12,13,14",ours,1,ok,,,0.766,54.119,222.840,2.569,268.176,26776002,75072,4804576,1584188,600569,0,0,133600,1,1,eval_ms=0.766 artifact_load_ms=54.119 artifact_parse_ms=31.704 stamp_ms=156.430 bin_ms=5.418 local_sat_ms=4.548 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=222.840 ctid_map_ms=2.569 filter_ms=268.176 child_exec_ms=86.465 ctid_extract_ms=81.625 ctid_to_rid_ms=13.910 allow_check_ms=13.003 projection_ms=0.000 n_scanned_tables=1 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=26776002 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=600569 rows_passed=0 ctid_misses=0 rss_kb_before_eval=29524 rss_kb_after_eval=29524 rss_kb_after_load=70024 rss_kb_after_engine=92504 rss_kb_after_ctid=92504 rss_kb_end=133600 peak_rss_kb_end=133600
tpch0_1,10,"1,2,3,4,5,10,11,12,13,14",ours,3,ok,,,1.119,59.879,307.849,3.427,168.136,30629721,95697,6124576,2015304,322795,0,0,168140,1,1,eval_ms=1.119 artifact_load_ms=59.879 artifact_parse_ms=33.285 stamp_ms=162.456 bin_ms=5.551 local_sat_ms=6.153 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=307.849 ctid_map_ms=3.427 filter_ms=168.136 child_exec_ms=76.209 ctid_extract_ms=38.002 ctid_to_rid_ms=7.604 allow_check_ms=6.946 projection_ms=0.000 n_scanned_tables=3 n_policy_targets=3 n_filters=3 bytes_artifacts_loaded=30629721 bytes_allow=95697 bytes_ctid=6124576 bytes_blk_index=2015304 rows_seen=322795 rows_passed=0 ctid_misses=0 rss_kb_before_eval=31060 rss_kb_after_eval=31060 rss_kb_after_load=77232 rss_kb_after_engine=103424 rss_kb_after_ctid=103424 rss_kb_end=167452 peak_rss_kb_end=168140
tpch0_1,10,"1,2,3,4,5,10,11,12,13,14",ours,6,ok,,,0.739,53.830,228.372,2.605,54.882,26776002,75072,4804576,1584188,11482,0,0,162184,1,1,eval_ms=0.739 artifact_load_ms=53.830 artifact_parse_ms=31.570 stamp_ms=162.105 bin_ms=5.412 local_sat_ms=4.511 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=228.372 ctid_map_ms=2.605 filter_ms=54.882 child_exec_ms=52.406 ctid_extract_ms=0.256 ctid_to_rid_ms=0.492 allow_check_ms=0.270 projection_ms=0.000 n_scanned_tables=1 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=26776002 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=11482 rows_passed=0 ctid_misses=0 rss_kb_before_eval=29524 rss_kb_after_eval=29524 rss_kb_after_load=69428 rss_kb_after_engine=92496 rss_kb_after_ctid=92496 rss_kb_end=162184 peak_rss_kb_end=162184
tpch0_1,10,"1,2,3,4,5,10,11,12,13,14",ours,13,ok,,,0.780,8.587,91.360,0.793,86.590,3853719,20625,1320000,431116,163292,15000,0,76808,1,1,eval_ms=0.780 artifact_load_ms=8.587 artifact_parse_ms=3.604 stamp_ms=0.343 bin_ms=0.124 local_sat_ms=0.676 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=91.360 ctid_map_ms=0.793 filter_ms=86.590 child_exec_ms=45.827 ctid_extract_ms=11.690 ctid_to_rid_ms=3.893 allow_check_ms=3.531 projection_ms=0.900 n_scanned_tables=2 n_policy_targets=2 n_filters=2 bytes_artifacts_loaded=3853719 bytes_allow=20625 bytes_ctid=1320000 bytes_blk_index=431116 rows_seen=163292 rows_passed=15000 ctid_misses=0 rss_kb_before_eval=30616 rss_kb_after_eval=30616 rss_kb_after_load=37304 rss_kb_after_engine=50436 rss_kb_after_ctid=50436 rss_kb_end=75816 peak_rss_kb_end=76808
