db,K,policy_ids,baseline,query_id,status,error_type,error_msg,eval_ms,artifact_load_ms,policy_total_ms,ctid_map_ms,filter_ms,bytes_artifacts_loaded,bytes_allow,bytes_ctid,bytes_blk_index,rows_seen,rows_passed,ctid_misses,peak_rss_kb_end,policy_profile_lines,has_new_layer_fields,profile_line
tpch0_1,1,1,ours,1,ok,,,0.126,18.294,36.849,2.495,326.152,10810387,75072,4804576,1584188,600569,299856,0,147880,2,1,eval_ms=0.126 artifact_load_ms=18.294 artifact_parse_ms=9.872 stamp_ms=13.286 bin_ms=4.964 local_sat_ms=0.281 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=36.849 ctid_map_ms=2.495 filter_ms=326.152 child_exec_ms=85.484 ctid_extract_ms=85.583 ctid_to_rid_ms=14.054 allow_check_ms=12.822 projection_ms=39.359 n_scanned_tables=1 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=10810387 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=600569 rows_passed=299856 ctid_misses=0 rss_kb_before_eval=29560 rss_kb_after_eval=29560 rss_kb_after_load=44916 rss_kb_after_engine=61860 rss_kb_after_ctid=61860 rss_kb_end=147880 peak_rss_kb_end=147880
tpch0_1,1,1,ours,3,ok,,,0.138,18.403,37.509,2.530,202.014,10810387,75072,4804576,1584188,398751,98035,0,171556,2,1,eval_ms=0.138 artifact_load_ms=18.403 artifact_parse_ms=9.827 stamp_ms=13.586 bin_ms=4.958 local_sat_ms=0.288 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=37.509 ctid_map_ms=2.530 filter_ms=202.014 child_exec_ms=93.989 ctid_extract_ms=37.909 ctid_to_rid_ms=7.661 allow_check_ms=6.952 projection_ms=8.722 n_scanned_tables=3 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=10810387 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=398751 rows_passed=98035 ctid_misses=0 rss_kb_before_eval=30584 rss_kb_after_eval=30584 rss_kb_after_load=45620 rss_kb_after_engine=62712 rss_kb_after_ctid=62712 rss_kb_end=170664 peak_rss_kb_end=171556
tpch0_1,1,1,ours,6,ok,,,0.098,16.021,36.893,2.480,79.455,10810387,75072,4804576,1584188,11482,11482,0,147844,2,1,eval_ms=0.098 artifact_load_ms=16.021 artifact_parse_ms=9.737 stamp_ms=13.371 bin_ms=4.969 local_sat_ms=0.297 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=36.893 ctid_map_ms=2.480 filter_ms=79.455 child_exec_ms=74.210 ctid_extract_ms=1.284 ctid_to_rid_ms=0.429 allow_check_ms=0.258 projection_ms=1.180 n_scanned_tables=1 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=10810387 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=11482 rows_passed=11482 ctid_misses=0 rss_kb_before_eval=29048 rss_kb_after_eval=29048 rss_kb_after_load=44292 rss_kb_after_engine=61888 rss_kb_after_ctid=61888 rss_kb_end=147844 peak_rss_kb_end=147844
tpch0_1,1,1,ours,13,ok,,,0.070,0.000,0.000,0.000,72.402,0,0,0,0,163292,163292,0,58744,2,1,eval_ms=0.070 artifact_load_ms=0.000 artifact_parse_ms=0.000 stamp_ms=0.000 bin_ms=0.000 local_sat_ms=0.000 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=0.000 ctid_map_ms=0.000 filter_ms=72.402 child_exec_ms=46.539 ctid_extract_ms=0.000 ctid_to_rid_ms=0.000 allow_check_ms=0.000 projection_ms=12.355 n_scanned_tables=2 n_policy_targets=0 n_filters=0 bytes_artifacts_loaded=0 bytes_allow=0 bytes_ctid=0 bytes_blk_index=0 rows_seen=163292 rows_passed=163292 ctid_misses=0 rss_kb_before_eval=28536 rss_kb_after_eval=28536 rss_kb_after_load=-1 rss_kb_after_engine=-1 rss_kb_after_ctid=-1 rss_kb_end=57388 peak_rss_kb_end=58744
tpch0_1,5,"1,2,3,4,5",ours,1,ok,,,0.572,53.582,227.949,2.564,267.341,26776002,75072,4804576,1584188,600569,0,0,159684,2,1,eval_ms=0.572 artifact_load_ms=53.582 artifact_parse_ms=31.526 stamp_ms=161.793 bin_ms=5.395 local_sat_ms=4.479 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=227.949 ctid_map_ms=2.564 filter_ms=267.341 child_exec_ms=86.555 ctid_extract_ms=80.877 ctid_to_rid_ms=13.944 allow_check_ms=13.012 projection_ms=0.000 n_scanned_tables=1 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=26776002 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=600569 rows_passed=0 ctid_misses=0 rss_kb_before_eval=29560 rss_kb_after_eval=29560 rss_kb_after_load=66980 rss_kb_after_engine=89468 rss_kb_after_ctid=89468 rss_kb_end=159684 peak_rss_kb_end=159684
tpch0_1,5,"1,2,3,4,5",ours,3,ok,,,0.493,51.394,223.096,2.563,167.651,26776002,75072,4804576,1584188,322795,0,0,160576,2,1,eval_ms=0.493 artifact_load_ms=51.394 artifact_parse_ms=31.664 stamp_ms=156.821 bin_ms=5.452 local_sat_ms=4.463 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=223.096 ctid_map_ms=2.563 filter_ms=167.651 child_exec_ms=75.766 ctid_extract_ms=38.005 ctid_to_rid_ms=7.550 allow_check_ms=6.949 projection_ms=0.000 n_scanned_tables=3 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=26776002 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=322795 rows_passed=0 ctid_misses=0 rss_kb_before_eval=31096 rss_kb_after_eval=31096 rss_kb_after_load=68168 rss_kb_after_engine=90920 rss_kb_after_ctid=90920 rss_kb_end=159892 peak_rss_kb_end=160576
tpch0_1,5,"1,2,3,4,5",ours,6,ok,,,0.546,54.105,227.580,2.653,54.961,26776002,75072,4804576,1584188,11482,0,0,162204,2,1,eval_ms=0.546 artifact_load_ms=54.105 artifact_parse_ms=31.580 stamp_ms=161.491 bin_ms=5.419 local_sat_ms=4.500 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=227.580 ctid_map_ms=2.653 filter_ms=54.961 child_exec_ms=52.497 ctid_extract_ms=0.256 ctid_to_rid_ms=0.483 allow_check_ms=0.272 projection_ms=0.000 n_scanned_tables=1 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=26776002 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=11482 rows_passed=0 ctid_misses=0 rss_kb_before_eval=29048 rss_kb_after_eval=29048 rss_kb_after_load=65864 rss_kb_after_engine=88932 rss_kb_after_ctid=88932 rss_kb_end=162204 peak_rss_kb_end=162204
tpch0_1,5,"1,2,3,4,5",ours,13,ok,,,0.228,0.000,0.000,0.000,74.153,0,0,0,0,163292,163292,0,59972,2,1,eval_ms=0.228 artifact_load_ms=0.000 artifact_parse_ms=0.000 stamp_ms=0.000 bin_ms=0.000 local_sat_ms=0.000 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=0.000 ctid_map_ms=0.000 filter_ms=74.153 child_exec_ms=47.488 ctid_extract_ms=0.000 ctid_to_rid_ms=0.000 allow_check_ms=0.000 projection_ms=12.774 n_scanned_tables=2 n_policy_targets=0 n_filters=0 bytes_artifacts_loaded=0 bytes_allow=0 bytes_ctid=0 bytes_blk_index=0 rows_seen=163292 rows_passed=163292 ctid_misses=0 rss_kb_before_eval=29092 rss_kb_after_eval=29092 rss_kb_after_load=-1 rss_kb_after_engine=-1 rss_kb_after_ctid=-1 rss_kb_end=58604 peak_rss_kb_end=59972
tpch0_1,10,"1,2,3,4,5,10,11,12,13,14",ours,1,ok,,,0.765,53.833,222.778,2.624,268.483,26776002,75072,4804576,1584188,600569,0,0,133908,2,1,eval_ms=0.765 artifact_load_ms=53.833 artifact_parse_ms=31.731 stamp_ms=156.536 bin_ms=5.420 local_sat_ms=4.486 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=222.778 ctid_map_ms=2.624 filter_ms=268.483 child_exec_ms=86.916 ctid_extract_ms=81.555 ctid_to_rid_ms=13.914 allow_check_ms=12.992 projection_ms=0.000 n_scanned_tables=1 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=26776002 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=600569 rows_passed=0 ctid_misses=0 rss_kb_before_eval=29500 rss_kb_after_eval=29500 rss_kb_after_load=69516 rss_kb_after_engine=91780 rss_kb_after_ctid=91780 rss_kb_end=133908 peak_rss_kb_end=133908
tpch0_1,10,"1,2,3,4,5,10,11,12,13,14",ours,3,ok,,,1.075,59.625,309.312,3.432,168.125,30629721,95697,6124576,2015304,322795,0,0,170192,2,1,eval_ms=1.075 artifact_load_ms=59.625 artifact_parse_ms=33.202 stamp_ms=161.862 bin_ms=5.483 local_sat_ms=6.032 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=309.312 ctid_map_ms=3.432 filter_ms=168.125 child_exec_ms=76.183 ctid_extract_ms=38.016 ctid_to_rid_ms=7.588 allow_check_ms=6.952 projection_ms=0.000 n_scanned_tables=3 n_policy_targets=3 n_filters=3 bytes_artifacts_loaded=30629721 bytes_allow=95697 bytes_ctid=6124576 bytes_blk_index=2015304 rows_seen=322795 rows_passed=0 ctid_misses=0 rss_kb_before_eval=31548 rss_kb_after_eval=31548 rss_kb_after_load=76724 rss_kb_after_engine=102916 rss_kb_after_ctid=102916 rss_kb_end=169504 peak_rss_kb_end=170192
