row_type,db,K,policy_ids,baseline,query_id,setup_ms,disk_overhead_bytes,cold_ms,cold_peak_rss_kb,hot1_ms,hot1_peak_rss_kb,hot2_ms,hot2_peak_rss_kb,hot3_ms,hot3_peak_rss_kb,hot4_ms,hot4_peak_rss_kb,hot5_ms,hot5_peak_rss_kb,hot_avg_ms,hot_avg_peak_rss_kb,status,error_type,error_msg
setup,tpch0_1,1,1,ours,__setup__,704.720,10810396,,,,,,,,,,,,,,,ok,,
setup,tpch0_1,1,1,rls_with_index,__setup__,471.957,8372224,,,,,,,,,,,,,,,ok,,
query,tpch0_1,1,1,ours,1,,,694.007,145408,663.079,165288,662.985,166068,,,,,,,663.032,165678,ok,,
query,tpch0_1,1,1,rls_with_index,1,,,391.842,116560,361.620,116560,361.846,116560,,,,,,,361.733,116560,ok,,
query,tpch0_1,1,1,ours,3,,,301.874,163900,271.451,186900,271.538,187128,,,,,,,271.494,187014,ok,,
query,tpch0_1,1,1,rls_with_index,3,,,120.849,123796,120.834,140624,120.895,140552,,,,,,,120.864,140588,ok,,
query,tpch0_1,1,1,ours,6,,,151.278,121220,120.851,165164,120.811,165272,,,,,,,120.831,165218,ok,,
query,tpch0_1,1,1,rls_with_index,6,,,120.757,115024,90.617,116048,90.541,116048,,,,,,,90.579,116048,ok,,
query,tpch0_1,1,1,ours,13,,,151.216,58744,120.795,58412,120.871,58176,,,,,,,120.833,58294,ok,,
query,tpch0_1,1,1,rls_with_index,13,,,90.654,47384,90.751,52416,90.541,52264,,,,,,,90.646,52340,ok,,
setup,tpch0_1,5,"1,2,3,4,5",ours,__setup__,3995.269,26776011,,,,,,,,,,,,,,,ok,,
setup,tpch0_1,5,"1,2,3,4,5",rls_with_index,__setup__,2644.588,75563008,,,,,,,,,,,,,,,ok,,
query,tpch0_1,5,"1,2,3,4,5",ours,1,,,573.347,155152,362.006,211844,362.286,211848,,,,,,,362.146,211846,ok,,
query,tpch0_1,5,"1,2,3,4,5",rls_with_index,1,,,120.810,102820,120.692,121056,120.659,120716,,,,,,,120.676,120886,ok,,
query,tpch0_1,5,"1,2,3,4,5",ours,3,,,482.766,160064,271.629,231912,271.613,231792,,,,,,,271.621,231852,ok,,
query,tpch0_1,5,"1,2,3,4,5",rls_with_index,3,,,90.708,126292,60.573,143700,60.486,143448,,,,,,,60.529,143574,ok,,
query,tpch0_1,5,"1,2,3,4,5",ours,6,,,362.209,131352,151.175,212316,151.186,221532,,,,,,,151.181,216924,ok,,
query,tpch0_1,5,"1,2,3,4,5",rls_with_index,6,,,60.625,70416,60.522,120876,60.453,120512,,,,,,,60.487,120694,ok,,
query,tpch0_1,5,"1,2,3,4,5",ours,13,,,151.420,57804,120.953,58520,120.917,58140,,,,,,,120.935,58330,ok,,
query,tpch0_1,5,"1,2,3,4,5",rls_with_index,13,,,90.645,47536,90.521,53240,90.534,53184,,,,,,,90.528,53212,ok,,
setup,tpch0_1,10,"1,2,3,4,5,10,11,12,13,14",ours,__setup__,4135.655,30629904,,,,,,,,,,,,,,,ok,,
setup,tpch0_1,10,"1,2,3,4,5,10,11,12,13,14",rls_with_index,__setup__,2864.493,80003072,,,,,,,,,,,,,,,ok,,
query,tpch0_1,10,"1,2,3,4,5,10,11,12,13,14",ours,1,,,573.472,130160,392.276,185808,392.265,202192,,,,,,,392.270,194000,ok,,
query,tpch0_1,10,"1,2,3,4,5,10,11,12,13,14",rls_with_index,1,,,120.783,94204,120.734,120668,120.711,120360,,,,,,,120.723,120514,ok,,
query,tpch0_1,10,"1,2,3,4,5,10,11,12,13,14",ours,3,,,573.344,169080,362.191,242460,362.283,242580,,,,,,,362.237,242520,ok,,
query,tpch0_1,10,"1,2,3,4,5,10,11,12,13,14",rls_with_index,3,,,30.557,22812,30.461,30016,30.404,30016,,,,,,,30.433,30016,ok,,
query,tpch0_1,10,"1,2,3,4,5,10,11,12,13,14",ours,6,,,362.493,123696,151.342,214616,151.410,214616,,,,,,,151.376,214616,ok,,
query,tpch0_1,10,"1,2,3,4,5,10,11,12,13,14",rls_with_index,6,,,60.804,60824,60.719,121588,60.463,121276,,,,,,,60.591,121432,ok,,
query,tpch0_1,10,"1,2,3,4,5,10,11,12,13,14",ours,13,,,211.744,71116,211.474,78172,211.449,79568,,,,,,,211.461,78870,ok,,
query,tpch0_1,10,"1,2,3,4,5,10,11,12,13,14",rls_with_index,13,,,30.654,22376,30.464,23984,30.337,23984,,,,,,,30.401,23984,ok,,
