run_id,ts,db,K,query_id,policy_total_ms,artifact_load_ms,artifact_parse_ms,atoms_ms,presence_ms,project_ms,ctid_map_ms,filter_ms,child_exec_ms,ctid_extract_ms,ctid_to_rid_ms,allow_check_ms,projection_ms,rss_mb,rows_filtered,rows_returned,pe_total_ms,pe_load_ms,pe_local_ms,pe_prop_ms,pe_decode_ms,local_stamp_ms,local_bin_ms,local_eval_ms,local_fill_ms,prop_ms_bundle,status,error_type,error_msg,policy_profile_lines,policy_profile_query_lines,policy_profile_bundle_lines
layer_probe_presence_project_smoke2_20260214_090310,2026-02-14T09:03:18+05:30,tpch0_1,15,1,759.659,19.616,5.173,25.425,489.222,9.288,2.683,281.452,88.544,83.537,14.019,13.099,5.876,158.105,560326,40243,759.659,5.173,81.739,0.000,9.288,16.175,1.606,12.178,51.781,0.000,ok,,,2,1,1
