row_type,db,K,policy_ids,baseline,query_id,setup_ms,disk_overhead_bytes,cold_ms,cold_peak_rss_kb,hot1_ms,hot1_peak_rss_kb,hot2_ms,hot2_peak_rss_kb,hot3_ms,hot3_peak_rss_kb,hot4_ms,hot4_peak_rss_kb,hot5_ms,hot5_peak_rss_kb,hot_avg_ms,hot_avg_peak_rss_kb,status,error_type,error_msg
query,tpch0_1,10,"1,2,3,4,5,10,11,12,13,14",ours,12,,,363.874,205176,212.489,238104,151.956,238104,152.575,238104,152.143,238104,152.393,238104,164.311,238104,ok,,
query,tpch0_1,10,"1,2,3,4,5,10,11,12,13,14",rls_with_index,12,,,91.130,120512,91.338,139316,91.171,139724,91.266,139728,91.413,139732,91.366,139736,91.311,139647,ok,,
query,tpch0_1,10,"1,2,3,4,5,10,11,12,13,14",ours,13,,,121.676,79964,121.733,100124,122.262,102364,121.851,102332,121.768,102340,122.028,102364,121.928,101904,ok,,
query,tpch0_1,10,"1,2,3,4,5,10,11,12,13,14",rls_with_index,13,,,60.785,119464,60.948,140708,61.114,140708,61.236,140708,61.264,140932,61.218,140932,61.156,140797,ok,,
query,tpch0_1,10,"1,2,3,4,5,10,11,12,13,14",ours,18,,,999.098,267536,,,,,,,,,,,0.000,0,error,db_error,SSL SYSCALL error: EOF detected
query,tpch0_1,10,"1,2,3,4,5,10,11,12,13,14",rls_with_index,18,,,121.380,97900,91.223,123036,91.297,123020,91.039,123024,91.346,123028,91.287,123032,91.238,123028,ok,,
query,tpch0_1,10,"1,2,3,4,5,10,11,12,13,14",ours,22,,,91.336,50248,61.621,62608,61.166,62832,61.152,63056,61.145,63056,61.062,63056,61.229,62921,ok,,
query,tpch0_1,10,"1,2,3,4,5,10,11,12,13,14",rls_with_index,22,,,30.658,16872,30.679,32536,30.841,32748,31.078,32972,31.389,33056,31.440,33056,31.085,32873,ok,,
setup,tpch0_1,11,"1,2,3,4,5,10,11,12,13,14,15",ours,__setup__,6893.695,35163425,,,,,,,,,,,,,,,ok,,
setup,tpch0_1,11,"1,2,3,4,5,10,11,12,13,14,15",rls_with_index,__setup__,1752.395,91209728,,,,,,,,,,,,,,,ok,,
query,tpch0_1,11,"1,2,3,4,5,10,11,12,13,14,15",ours,3,,,363.757,125864,152.800,167024,122.516,167024,121.989,167024,121.963,167024,121.734,167024,128.200,167024,ok,,
query,tpch0_1,11,"1,2,3,4,5,10,11,12,13,14,15",rls_with_index,3,,,122.110,104368,91.107,124808,91.468,125108,91.108,125336,91.297,130264,90.994,130492,91.195,127201,ok,,
query,tpch0_1,11,"1,2,3,4,5,10,11,12,13,14,15",ours,5,,,333.099,120936,121.763,138372,121.881,138372,121.914,138372,121.648,138372,121.897,138372,121.821,138372,ok,,
query,tpch0_1,11,"1,2,3,4,5,10,11,12,13,14,15",rls_with_index,5,,,121.737,118920,121.532,144076,121.755,143900,121.577,144576,121.860,144584,121.825,144596,121.710,144346,ok,,
query,tpch0_1,11,"1,2,3,4,5,10,11,12,13,14,15",ours,7,,,334.052,117628,121.831,135668,122.003,136564,122.244,136564,121.996,156948,122.073,156948,122.030,144538,ok,,
query,tpch0_1,11,"1,2,3,4,5,10,11,12,13,14,15",rls_with_index,7,,,91.368,103896,91.311,142688,91.348,142504,91.292,142504,91.356,142508,91.201,142508,91.302,142542,ok,,
query,tpch0_1,11,"1,2,3,4,5,10,11,12,13,14,15",ours,8,,,333.296,125112,121.816,155348,122.066,157364,122.366,157364,122.337,157588,122.096,157812,122.136,157095,ok,,
query,tpch0_1,11,"1,2,3,4,5,10,11,12,13,14,15",rls_with_index,8,,,121.392,142256,121.579,144560,121.682,144588,121.818,150192,121.671,153332,121.504,153220,121.651,149178,ok,,
query,tpch0_1,11,"1,2,3,4,5,10,11,12,13,14,15",ours,10,,,394.201,175760,152.260,243632,152.136,246992,152.341,246992,152.350,246992,152.096,246992,152.236,246320,ok,,
query,tpch0_1,11,"1,2,3,4,5,10,11,12,13,14,15",rls_with_index,10,,,121.464,135936,121.850,142152,91.327,142164,91.271,142168,91.330,142168,91.182,142168,97.392,142164,ok,,
query,tpch0_1,11,"1,2,3,4,5,10,11,12,13,14,15",ours,12,,,394.318,202188,182.817,244748,152.706,245868,152.018,245868,152.065,245868,152.115,246092,158.344,245688,ok,,
query,tpch0_1,11,"1,2,3,4,5,10,11,12,13,14,15",rls_with_index,12,,,121.637,111428,91.248,132824,91.323,132624,91.296,132628,91.346,132632,91.319,132636,91.307,132668,ok,,
query,tpch0_1,11,"1,2,3,4,5,10,11,12,13,14,15",ours,13,,,151.469,72688,121.805,84560,122.254,84852,122.113,85556,122.088,85504,121.984,85736,122.049,85241,ok,,
query,tpch0_1,11,"1,2,3,4,5,10,11,12,13,14,15",rls_with_index,13,,,60.948,99080,60.989,121868,61.364,121868,60.975,121868,61.627,121868,61.123,122092,61.216,121912,ok,,
query,tpch0_1,11,"1,2,3,4,5,10,11,12,13,14,15",ours,18,,,363.811,139632,,,,,,,,,,,0.000,0,error,db_error,ERROR:  custom_filter: CTID->rid not found for policy-required table (rel=lineitem blk=0 off=1)
query,tpch0_1,11,"1,2,3,4,5,10,11,12,13,14,15",rls_with_index,18,,,242.904,144204,212.690,145168,212.292,145192,212.764,145192,212.467,145196,182.363,145196,206.515,145188,ok,,
query,tpch0_1,11,"1,2,3,4,5,10,11,12,13,14,15",ours,22,,,91.314,53924,91.926,83836,92.256,84656,92.194,84724,92.086,84848,92.243,84916,92.141,84596,ok,,
query,tpch0_1,11,"1,2,3,4,5,10,11,12,13,14,15",rls_with_index,22,,,30.611,17320,31.316,52640,31.248,52840,31.294,53064,31.275,53064,31.200,53064,31.267,52934,ok,,
setup,tpch1,1,1,ours,__setup__,8756.647,120024388,,,,,,,,,,,,,,,ok,,
setup,tpch1,1,1,rls_with_index,__setup__,2762.165,83214336,,,,,,,,,,,,,,,ok,,
query,tpch1,1,1,ours,3,,,1361.065,438096,1179.315,550384,1178.727,551240,1179.908,551752,1179.497,552200,1180.313,552584,1179.552,551632,ok,,
query,tpch1,1,1,rls_with_index,3,,,575.329,128948,544.813,128164,575.215,130044,545.383,129368,548.135,129612,544.727,130024,551.655,129442,ok,,
query,tpch1,1,1,ours,5,,,2084.819,437720,1904.510,556504,1875.983,557984,1844.463,558696,1845.376,559116,1841.793,559576,1862.425,558375,ok,,
query,tpch1,1,1,rls_with_index,5,,,604.684,127752,605.443,137120,605.920,138004,605.580,138356,604.539,138828,604.396,139756,605.176,138412,ok,,
query,tpch1,1,1,ours,7,,,1393.535,442500,1180.882,563088,1180.732,564980,1180.544,565404,1179.065,566076,1180.507,566528,1180.346,565215,ok,,
query,tpch1,1,1,rls_with_index,7,,,575.444,142460,574.626,147292,575.363,147948,575.514,148404,575.461,148920,575.349,149628,575.263,148438,ok,,
query,tpch1,1,1,ours,8,,,2265.067,438184,1964.677,569500,1963.904,569488,1963.917,571372,1961.408,572364,1963.010,573000,1963.383,571144,ok,,
query,tpch1,1,1,rls_with_index,8,,,605.237,141864,605.147,158108,605.229,159188,605.229,160128,605.506,160716,605.522,161468,605.327,159921,ok,,
query,tpch1,1,1,ours,10,,,1362.628,451484,1178.128,574908,1184.268,575472,1200.070,575936,1179.778,576420,1201.379,576932,1188.724,575933,ok,,
query,tpch1,1,1,rls_with_index,10,,,727.523,237744,697.563,238004,695.484,237460,695.320,237324,696.801,237196,698.755,237196,696.785,237436,ok,,
query,tpch1,1,1,ours,12,,,1119.455,436820,908.291,570996,908.076,570992,905.896,571300,908.325,571060,908.241,571340,907.766,571137,ok,,
query,tpch1,1,1,rls_with_index,12,,,787.061,159500,756.826,159136,756.315,159588,756.953,159856,756.820,160116,755.988,160592,756.580,159857,ok,,
query,tpch1,1,1,ours,13,,,514.973,129992,484.883,130216,484.295,130504,484.583,130752,484.885,130760,484.647,131340,484.659,130714,ok,,
query,tpch1,1,1,rls_with_index,13,,,514.879,135368,485.096,135600,484.718,136112,484.871,135912,484.871,135920,483.864,136168,484.684,135942,ok,,
query,tpch1,1,1,ours,18,,,3538.973,482940,3350.277,611516,3321.351,612124,3352.088,626456,3328.435,627160,3321.465,627148,3334.723,620880,ok,,
query,tpch1,1,1,rls_with_index,18,,,1932.360,204156,1840.840,204592,1845.079,205040,1841.118,206160,1844.774,206832,1842.160,207504,1842.794,206025,ok,,
query,tpch1,1,1,ours,22,,,182.203,66376,151.885,71632,151.781,72212,151.920,72436,151.981,72660,152.026,72884,151.919,72364,ok,,
query,tpch1,1,1,rls_with_index,22,,,151.863,59208,151.277,66116,151.766,66352,151.945,66576,151.947,66800,152.010,67024,151.789,66573,ok,,
setup,tpch1,5,"1,2,3,4,5",ours,__setup__,40671.810,275135056,,,,,,,,,,,,,,,ok,,
setup,tpch1,5,"1,2,3,4,5",rls_with_index,__setup__,16105.491,753713152,,,,,,,,,,,,,,,ok,,
query,tpch1,5,"1,2,3,4,5",ours,3,,,2567.777,660676,1330.480,769484,1329.140,783932,1331.826,780608,1330.476,808904,1329.741,811368,1330.333,790859,ok,,
query,tpch1,5,"1,2,3,4,5",rls_with_index,3,,,8761.657,162348,8519.367,174268,8763.909,174260,8668.504,174264,8576.863,174568,8548.900,174520,8615.509,174376,ok,,
query,tpch1,5,"1,2,3,4,5",ours,5,,,2899.386,655216,1692.221,792920,1692.972,806344,1690.503,804556,1694.385,808328,1690.129,779884,1692.042,798406,ok,,
