db,K,policy_ids,baseline,query_id,status,error_type,error_msg,eval_ms,artifact_load_ms,policy_total_ms,ctid_map_ms,filter_ms,bytes_artifacts_loaded,bytes_allow,bytes_ctid,bytes_blk_index,rows_seen,rows_passed,ctid_misses,peak_rss_kb_end,policy_profile_lines,has_new_layer_fields,profile_line
tpch1,1,1,ours,3,ok,,,0.042,104.910,178.687,15.571,863.389,120024379,750152,48009720,15829300,3226661,221663,0,484172,1,1,eval_ms=0.042 artifact_load_ms=104.910 artifact_parse_ms=0.018 stamp_ms=116.912 bin_ms=41.380 local_sat_ms=0.159 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=178.687 ctid_map_ms=15.571 filter_ms=863.389 child_exec_ms=388.306 ctid_extract_ms=184.238 ctid_to_rid_ms=38.740 allow_check_ms=35.729 projection_ms=11.902 n_scanned_tables=3 n_policy_targets=1 n_filters=1 bytes_artifacts_loaded=120024379 bytes_allow=750152 bytes_ctid=48009720 bytes_blk_index=15829300 rows_seen=3226661 rows_passed=221663 ctid_misses=0 rss_kb_before_eval=28520 rss_kb_after_eval=28520 rss_kb_after_load=225524 rss_kb_after_engine=432276 rss_kb_after_ctid=445492 rss_kb_end=484172 peak_rss_kb_end=484172
