row_type,db,K,policy_ids,baseline,query_id,setup_ms,disk_overhead_bytes,cold_ms,cold_peak_rss_kb,hot1_ms,hot1_peak_rss_kb,hot2_ms,hot2_peak_rss_kb,hot3_ms,hot3_peak_rss_kb,hot4_ms,hot4_peak_rss_kb,hot5_ms,hot5_peak_rss_kb,hot_avg_ms,hot_avg_peak_rss_kb,status,error_type,error_msg
setup,tpch1,10,"11,12,13,14,15,16,17,18,19,20",ours,__setup__,17860.154,180628195,,,,,,,,,,,,,,,ok,,
query,tpch1,10,"11,12,13,14,15,16,17,18,19,20",ours,1,,,44548.384,2690908,43916.231,2864136,,,,,,,,,43916.231,2864136,ok,,
setup,tpch1,10,"11,12,13,14,15,16,17,18,19,20",rls_with_index,__setup__,46538.086,727015424,,,,,,,,,,,,,,,ok,,
query,tpch1,10,"11,12,13,14,15,16,17,18,19,20",rls_with_index,1,,,36174.719,242736,36173.507,245396,,,,,,,,,36173.507,245396,ok,,
