db,baseline,policy_set,policy_ids,query_id,status,error_type,error_msg,hot_ms,peak_rss_kb,rows,gt_rows,match_gt,cmp_mode,cmp_first_diff_idx,cmp_first_ours,cmp_first_gt,cmp_rows_file_ours,cmp_rows_file_gt,setup_ms,disk_bytes,parallelism_off_verified,scan_mode,scan_mode_reason,allow_density,allow_page_density,policy_eval_ms_total,artifact_load_ms,artifact_bytes_read,allow_build_ms,executor_init_ms_ours,custom_scan_total_ms,custom_scan_overhead_ms,non_customscan_exec_ms,cf_exec_child_next_calls_total,cf_exec_rows_seen_total,cf_exec_rows_pass_total,cf_exec_rows_reject_total,cf_exec_allow_lookup_total,cf_exec_allow_lookup_ms,child_exec_ms,ctid_extract_ms,ctid_to_rid_ms,allow_check_ms,projection_ms,tid_count,tid_fetch_calls,tid_fetch_ms,tid_heap_pages_touched,tid_blocks_touched,tid_offsets_total,tid_pages_read_ms,tid_tuple_extract_ms,tid_heap_fetch_ms,tid_slot_store_ms,tid_visibility_ms,decode_ms,hub_ms,stamp_ms,propagate_ms,sig_ms,project_allowset_ms,prop_build_arcs_ms,prop_ac_ms,prop_scc_ms,sat_ms,sat_sid_count,sat_check_calls,sat_assumptions_total,sat_avg_assumptions,sat_models_total,terms_total,single_hub_ms,two_hop_ms,cmp_summary_build_ms,cmp_checks_total,bin_eval_ms_total,single_table_bin_fastpath_used,bin_ops_total,bins_touched_total,allow_cache_hit,allow_cache_miss,allow_cache_build_ms,proj_sig_count,proj_mask_or_ops,proj_rid_iters
tpch1,rls_index,S_D,"11,12,13,14,15,16,17,18,19,20",1,1,,,16937.038,155136,4,4,TRUE,canonical_multiset,,,,,,24562.697,727015424,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tpch1,rls_index,S_D,"11,12,13,14,15,16,17,18,19,20",6,1,,,9509.368,153520,1,1,TRUE,canonical_multiset,,,,,,24562.697,727015424,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tpch1,ours,S_D,"11,12,13,14,15,16,17,18,19,20",1,1,,,11407.221,2739720,4,4,TRUE,canonical_multiset,,,,,,9107.116,180629627,true,FILTER,dense_allow_set,0.002750,0.120021,0,0,0,0,0,0,0,11407.221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.725,698.397,230.048,6654.370,215.965,20.680,0,0,0,1648.481,15647,15647,416925,26.646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tpch1,ours,S_D,"11,12,13,14,15,16,17,18,19,20",6,1,,,10571.995,2735184,1,1,TRUE,canonical_multiset,,,,,,9107.116,180629627,true,FILTER,dense_allow_set,0.002750,0.120021,0,0,0,0,0,0,0,10571.995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.795,679.270,223.821,6649.700,221.077,20.793,0,0,0,1622.273,15647,15647,416925,26.646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tpch1,rls_index,S_G,"5,6,7,8,9,10,11,12,13,14,15,25,26,27,28,29,30",1,1,,,22907.154,158808,3,3,TRUE,canonical_multiset,,,,,,30793.440,968261632,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tpch1,rls_index,S_G,"5,6,7,8,9,10,11,12,13,14,15,25,26,27,28,29,30",6,1,,,15358.724,153280,1,1,TRUE,canonical_multiset,,,,,,30793.440,968261632,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tpch1,ours,S_G,"5,6,7,8,9,10,11,12,13,14,15,25,26,27,28,29,30",1,1,,,17875.173,3002900,3,3,TRUE,canonical_multiset,,,,,,14489.404,226961590,true,FILTER,dense_allow_set,0.042309,0.879206,0,0,0,0,0,0,0,17875.173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.151,650.312,242.189,11768.428,738.105,18.156,0,0,0,40.205,612,612,11052,18.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tpch1,ours,S_G,"5,6,7,8,9,10,11,12,13,14,15,25,26,27,28,29,30",6,1,,,16791.364,3002620,1,1,TRUE,canonical_multiset,,,,,,14489.404,226961590,true,FILTER,dense_allow_set,0.042309,0.879206,0,0,0,0,0,0,0,16791.364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.851,619.670,224.430,11652.350,749.445,18.096,0,0,0,40.294,612,612,11052,18.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
