db,baseline,query_id,policy_set_name,policy_ids,num_policies,query_complexity,policy_complexity,cold_ms,hot_ms,correctness,baseline_rows,rls_index_rows,mem_overhead_kb,status,error_type,error_msg,pre_run_memory_building_ms
postgres,no_policy,13,S_A,"1,2,3,4,5",5,6,0,30.575,,UNKNOWN,,,,0,db_error,"ERROR:  relation ""customer"" does not exist LINE 1: ...t from ( select c_custkey, count(o_orderkey) from customer l...                                                              ^",0.000
postgres,no_policy,14,S_A,"1,2,3,4,5",5,4,30,30.543,,UNKNOWN,,,,0,db_error,"ERROR:  relation ""lineitem"" does not exist LINE 1: ...edprice * (1 - l_discount)) as promo_revenue from lineitem, ...                                                              ^",0.000
postgres,no_policy,15,S_A,"1,2,3,4,5",5,8,30,30.587,,UNKNOWN,,,,0,db_error,"ERROR:  relation ""supplier"" does not exist LINE 1: ...y, s_name, s_address, s_phone, total_revenue from supplier, ...                                                              ^",0.000
postgres,no_policy,16,S_A,"1,2,3,4,5",5,10,0,30.537,,UNKNOWN,,,,0,db_error,"ERROR:  relation ""partsupp"" does not exist LINE 1: ..., count(distinct ps_suppkey) as supplier_cnt from partsupp, ...                                                              ^",0.000
postgres,no_policy,17,S_A,"1,2,3,4,5",5,5,30,30.547,,UNKNOWN,,,,0,db_error,"ERROR:  relation ""lineitem"" does not exist LINE 1: ...ect sum(l_extendedprice) / 7.0 as avg_yearly from lineitem, ...                                                              ^",0.000
postgres,no_policy,18,S_A,"1,2,3,4,5",5,9,30,30.609,,UNKNOWN,,,,0,db_error,"ERROR:  relation ""customer"" does not exist LINE 1: ..., o_orderdate, o_totalprice, sum(l_quantity) from customer, ...                                                              ^",0.000
postgres,no_policy,19,S_A,"1,2,3,4,5",5,28,30,30.546,,UNKNOWN,,,,0,db_error,"ERROR:  relation ""lineitem"" does not exist LINE 1: ..._extendedprice* (1 - l_discount)) as revenue from lineitem, ...                                                              ^",0.000
postgres,no_policy,20,S_A,"1,2,3,4,5",5,14,30,30.538,,UNKNOWN,,,,0,db_error,"ERROR:  relation ""supplier"" does not exist LINE 1: select s_name, s_address from supplier, nation where s_suppk...                                       ^",0.000
postgres,no_policy,21,S_A,"1,2,3,4,5",5,17,30,30.552,,UNKNOWN,,,,0,db_error,"ERROR:  relation ""supplier"" does not exist LINE 1: select s_name, count(*) as numwait from supplier, lineitem l...                                                 ^",0.000
postgres,no_policy,22,S_A,"1,2,3,4,5",5,9,0,30.566,,UNKNOWN,,,,0,db_error,"ERROR:  relation ""customer"" does not exist LINE 1: ..._phone from 1 for 2) as cntrycode, c_acctbal from customer w...                                                              ^",0.000
postgres,view_based,1,S_A,"1,2,3,4,5",5,4,30,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist LINE 1: ...m WITH (security_barrier = true) AS SELECT * FROM lineitem W...                                                              ^",0.000
postgres,view_based,2,S_A,"1,2,3,4,5",5,15,0,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist LINE 1: ...m WITH (security_barrier = true) AS SELECT * FROM lineitem W...                                                              ^",0.000
postgres,view_based,3,S_A,"1,2,3,4,5",5,8,0,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist LINE 1: ...m WITH (security_barrier = true) AS SELECT * FROM lineitem W...                                                              ^",0.000
postgres,view_based,4,S_A,"1,2,3,4,5",5,9,30,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist LINE 1: ...m WITH (security_barrier = true) AS SELECT * FROM lineitem W...                                                              ^",0.000
postgres,view_based,5,S_A,"1,2,3,4,5",5,12,0,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist LINE 1: ...m WITH (security_barrier = true) AS SELECT * FROM lineitem W...                                                              ^",0.000
postgres,view_based,6,S_A,"1,2,3,4,5",5,6,30,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist LINE 1: ...m WITH (security_barrier = true) AS SELECT * FROM lineitem W...                                                              ^",0.000
postgres,view_based,7,S_A,"1,2,3,4,5",5,15,0,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist LINE 1: ...m WITH (security_barrier = true) AS SELECT * FROM lineitem W...                                                              ^",0.000
postgres,view_based,8,S_A,"1,2,3,4,5",5,15,0,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist LINE 1: ...m WITH (security_barrier = true) AS SELECT * FROM lineitem W...                                                              ^",0.000
postgres,view_based,9,S_A,"1,2,3,4,5",5,11,0,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist LINE 1: ...m WITH (security_barrier = true) AS SELECT * FROM lineitem W...                                                              ^",0.000
postgres,view_based,10,S_A,"1,2,3,4,5",5,9,0,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist LINE 1: ...m WITH (security_barrier = true) AS SELECT * FROM lineitem W...                                                              ^",0.000
postgres,view_based,11,S_A,"1,2,3,4,5",5,9,0,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist LINE 1: ...m WITH (security_barrier = true) AS SELECT * FROM lineitem W...                                                              ^",0.000
postgres,view_based,12,S_A,"1,2,3,4,5",5,11,0,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist LINE 1: ...m WITH (security_barrier = true) AS SELECT * FROM lineitem W...                                                              ^",0.000
postgres,view_based,13,S_A,"1,2,3,4,5",5,6,0,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist LINE 1: ...m WITH (security_barrier = true) AS SELECT * FROM lineitem W...                                                              ^",0.000
postgres,view_based,14,S_A,"1,2,3,4,5",5,4,30,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist LINE 1: ...m WITH (security_barrier = true) AS SELECT * FROM lineitem W...                                                              ^",0.000
postgres,view_based,15,S_A,"1,2,3,4,5",5,8,30,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist LINE 1: ...m WITH (security_barrier = true) AS SELECT * FROM lineitem W...                                                              ^",0.000
postgres,view_based,16,S_A,"1,2,3,4,5",5,10,0,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist LINE 1: ...m WITH (security_barrier = true) AS SELECT * FROM lineitem W...                                                              ^",0.000
postgres,view_based,17,S_A,"1,2,3,4,5",5,5,30,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist LINE 1: ...m WITH (security_barrier = true) AS SELECT * FROM lineitem W...                                                              ^",0.000
postgres,view_based,18,S_A,"1,2,3,4,5",5,9,30,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist LINE 1: ...m WITH (security_barrier = true) AS SELECT * FROM lineitem W...                                                              ^",0.000
postgres,view_based,19,S_A,"1,2,3,4,5",5,28,30,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist LINE 1: ...m WITH (security_barrier = true) AS SELECT * FROM lineitem W...                                                              ^",0.000
postgres,view_based,20,S_A,"1,2,3,4,5",5,14,30,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist LINE 1: ...m WITH (security_barrier = true) AS SELECT * FROM lineitem W...                                                              ^",0.000
postgres,view_based,21,S_A,"1,2,3,4,5",5,17,30,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist LINE 1: ...m WITH (security_barrier = true) AS SELECT * FROM lineitem W...                                                              ^",0.000
postgres,view_based,22,S_A,"1,2,3,4,5",5,9,0,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist LINE 1: ...m WITH (security_barrier = true) AS SELECT * FROM lineitem W...                                                              ^",0.000
postgres,rls,1,S_A,"1,2,3,4,5",5,4,30,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,rls,2,S_A,"1,2,3,4,5",5,15,0,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,rls,3,S_A,"1,2,3,4,5",5,8,0,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,rls,4,S_A,"1,2,3,4,5",5,9,30,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,rls,5,S_A,"1,2,3,4,5",5,12,0,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,rls,6,S_A,"1,2,3,4,5",5,6,30,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,rls,7,S_A,"1,2,3,4,5",5,15,0,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,rls,8,S_A,"1,2,3,4,5",5,15,0,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,rls,9,S_A,"1,2,3,4,5",5,11,0,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,rls,10,S_A,"1,2,3,4,5",5,9,0,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,rls,11,S_A,"1,2,3,4,5",5,9,0,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,rls,12,S_A,"1,2,3,4,5",5,11,0,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,rls,13,S_A,"1,2,3,4,5",5,6,0,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,rls,14,S_A,"1,2,3,4,5",5,4,30,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,rls,15,S_A,"1,2,3,4,5",5,8,30,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,rls,16,S_A,"1,2,3,4,5",5,10,0,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,rls,17,S_A,"1,2,3,4,5",5,5,30,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,rls,18,S_A,"1,2,3,4,5",5,9,30,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,rls,19,S_A,"1,2,3,4,5",5,28,30,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,rls,20,S_A,"1,2,3,4,5",5,14,30,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,rls,21,S_A,"1,2,3,4,5",5,17,30,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,rls,22,S_A,"1,2,3,4,5",5,9,0,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,rls_index,1,S_A,"1,2,3,4,5",5,4,30,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,rls_index,2,S_A,"1,2,3,4,5",5,15,0,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,rls_index,3,S_A,"1,2,3,4,5",5,8,0,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,rls_index,4,S_A,"1,2,3,4,5",5,9,30,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,rls_index,5,S_A,"1,2,3,4,5",5,12,0,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,rls_index,6,S_A,"1,2,3,4,5",5,6,30,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,rls_index,7,S_A,"1,2,3,4,5",5,15,0,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,rls_index,8,S_A,"1,2,3,4,5",5,15,0,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,rls_index,9,S_A,"1,2,3,4,5",5,11,0,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,rls_index,10,S_A,"1,2,3,4,5",5,9,0,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,rls_index,11,S_A,"1,2,3,4,5",5,9,0,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,rls_index,12,S_A,"1,2,3,4,5",5,11,0,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,rls_index,13,S_A,"1,2,3,4,5",5,6,0,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,rls_index,14,S_A,"1,2,3,4,5",5,4,30,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,rls_index,15,S_A,"1,2,3,4,5",5,8,30,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,rls_index,16,S_A,"1,2,3,4,5",5,10,0,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,rls_index,17,S_A,"1,2,3,4,5",5,5,30,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,rls_index,18,S_A,"1,2,3,4,5",5,9,30,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,rls_index,19,S_A,"1,2,3,4,5",5,28,30,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,rls_index,20,S_A,"1,2,3,4,5",5,14,30,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,rls_index,21,S_A,"1,2,3,4,5",5,17,30,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,rls_index,22,S_A,"1,2,3,4,5",5,9,0,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,sieve,1,S_A,"1,2,3,4,5",5,4,30,,,UNKNOWN,,,,0,prepare_error,invalid sieve json: Invalid control character at: line 1 column 94 (char 93),0.000
postgres,sieve,2,S_A,"1,2,3,4,5",5,15,0,,,UNKNOWN,,,,0,prepare_error,invalid sieve json: Invalid control character at: line 1 column 94 (char 93),0.000
postgres,sieve,3,S_A,"1,2,3,4,5",5,8,0,,,UNKNOWN,,,,0,prepare_error,invalid sieve json: Invalid control character at: line 1 column 94 (char 93),0.000
postgres,sieve,4,S_A,"1,2,3,4,5",5,9,30,,,UNKNOWN,,,,0,prepare_error,invalid sieve json: Invalid control character at: line 1 column 94 (char 93),0.000
postgres,sieve,5,S_A,"1,2,3,4,5",5,12,0,,,UNKNOWN,,,,0,prepare_error,invalid sieve json: Invalid control character at: line 1 column 94 (char 93),0.000
postgres,sieve,6,S_A,"1,2,3,4,5",5,6,30,,,UNKNOWN,,,,0,prepare_error,invalid sieve json: Invalid control character at: line 1 column 94 (char 93),0.000
postgres,sieve,7,S_A,"1,2,3,4,5",5,15,0,,,UNKNOWN,,,,0,prepare_error,invalid sieve json: Invalid control character at: line 1 column 94 (char 93),0.000
postgres,sieve,8,S_A,"1,2,3,4,5",5,15,0,,,UNKNOWN,,,,0,prepare_error,invalid sieve json: Invalid control character at: line 1 column 94 (char 93),0.000
postgres,sieve,9,S_A,"1,2,3,4,5",5,11,0,,,UNKNOWN,,,,0,prepare_error,invalid sieve json: Invalid control character at: line 1 column 94 (char 93),0.000
postgres,sieve,10,S_A,"1,2,3,4,5",5,9,0,,,UNKNOWN,,,,0,prepare_error,invalid sieve json: Invalid control character at: line 1 column 94 (char 93),0.000
postgres,sieve,11,S_A,"1,2,3,4,5",5,9,0,,,UNKNOWN,,,,0,prepare_error,invalid sieve json: Invalid control character at: line 1 column 94 (char 93),0.000
postgres,sieve,12,S_A,"1,2,3,4,5",5,11,0,,,UNKNOWN,,,,0,prepare_error,invalid sieve json: Invalid control character at: line 1 column 94 (char 93),0.000
postgres,sieve,13,S_A,"1,2,3,4,5",5,6,0,,,UNKNOWN,,,,0,prepare_error,invalid sieve json: Invalid control character at: line 1 column 94 (char 93),0.000
postgres,sieve,14,S_A,"1,2,3,4,5",5,4,30,,,UNKNOWN,,,,0,prepare_error,invalid sieve json: Invalid control character at: line 1 column 94 (char 93),0.000
postgres,sieve,15,S_A,"1,2,3,4,5",5,8,30,,,UNKNOWN,,,,0,prepare_error,invalid sieve json: Invalid control character at: line 1 column 94 (char 93),0.000
postgres,sieve,16,S_A,"1,2,3,4,5",5,10,0,,,UNKNOWN,,,,0,prepare_error,invalid sieve json: Invalid control character at: line 1 column 94 (char 93),0.000
postgres,sieve,17,S_A,"1,2,3,4,5",5,5,30,,,UNKNOWN,,,,0,prepare_error,invalid sieve json: Invalid control character at: line 1 column 94 (char 93),0.000
postgres,sieve,18,S_A,"1,2,3,4,5",5,9,30,,,UNKNOWN,,,,0,prepare_error,invalid sieve json: Invalid control character at: line 1 column 94 (char 93),0.000
postgres,sieve,19,S_A,"1,2,3,4,5",5,28,30,,,UNKNOWN,,,,0,prepare_error,invalid sieve json: Invalid control character at: line 1 column 94 (char 93),0.000
postgres,sieve,20,S_A,"1,2,3,4,5",5,14,30,,,UNKNOWN,,,,0,prepare_error,invalid sieve json: Invalid control character at: line 1 column 94 (char 93),0.000
postgres,sieve,21,S_A,"1,2,3,4,5",5,17,30,,,UNKNOWN,,,,0,prepare_error,invalid sieve json: Invalid control character at: line 1 column 94 (char 93),0.000
postgres,sieve,22,S_A,"1,2,3,4,5",5,9,0,,,UNKNOWN,,,,0,prepare_error,invalid sieve json: Invalid control character at: line 1 column 94 (char 93),0.000
postgres,sieve_index,1,S_A,"1,2,3,4,5",5,4,30,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,sieve_index,2,S_A,"1,2,3,4,5",5,15,0,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,sieve_index,3,S_A,"1,2,3,4,5",5,8,0,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,sieve_index,4,S_A,"1,2,3,4,5",5,9,30,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,sieve_index,5,S_A,"1,2,3,4,5",5,12,0,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,sieve_index,6,S_A,"1,2,3,4,5",5,6,30,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,sieve_index,7,S_A,"1,2,3,4,5",5,15,0,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,sieve_index,8,S_A,"1,2,3,4,5",5,15,0,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,sieve_index,9,S_A,"1,2,3,4,5",5,11,0,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,sieve_index,10,S_A,"1,2,3,4,5",5,9,0,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,sieve_index,11,S_A,"1,2,3,4,5",5,9,0,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,sieve_index,12,S_A,"1,2,3,4,5",5,11,0,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,sieve_index,13,S_A,"1,2,3,4,5",5,6,0,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,sieve_index,14,S_A,"1,2,3,4,5",5,4,30,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,sieve_index,15,S_A,"1,2,3,4,5",5,8,30,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,sieve_index,16,S_A,"1,2,3,4,5",5,10,0,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,sieve_index,17,S_A,"1,2,3,4,5",5,5,30,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,sieve_index,18,S_A,"1,2,3,4,5",5,9,30,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,sieve_index,19,S_A,"1,2,3,4,5",5,28,30,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,sieve_index,20,S_A,"1,2,3,4,5",5,14,30,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,sieve_index,21,S_A,"1,2,3,4,5",5,17,30,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,sieve_index,22,S_A,"1,2,3,4,5",5,9,0,,,UNKNOWN,,,,0,setup_error,"ERROR:  relation ""lineitem"" does not exist",0.000
postgres,ours,1,S_A,"1,2,3,4,5",5,4,30,,,UNKNOWN,,,,0,setup_error,ERROR:  unable to resolve type OID for lineitem.l_returnflag,0.000
postgres,ours,2,S_A,"1,2,3,4,5",5,15,0,,,UNKNOWN,,,,0,setup_error,ERROR:  unable to resolve type OID for lineitem.l_returnflag,0.000
postgres,ours,3,S_A,"1,2,3,4,5",5,8,0,,,UNKNOWN,,,,0,setup_error,ERROR:  unable to resolve type OID for lineitem.l_returnflag,0.000
postgres,ours,4,S_A,"1,2,3,4,5",5,9,30,,,UNKNOWN,,,,0,setup_error,ERROR:  unable to resolve type OID for lineitem.l_returnflag,0.000
postgres,ours,5,S_A,"1,2,3,4,5",5,12,0,,,UNKNOWN,,,,0,setup_error,ERROR:  unable to resolve type OID for lineitem.l_returnflag,0.000
postgres,ours,6,S_A,"1,2,3,4,5",5,6,30,,,UNKNOWN,,,,0,setup_error,ERROR:  unable to resolve type OID for lineitem.l_returnflag,0.000
postgres,ours,7,S_A,"1,2,3,4,5",5,15,0,,,UNKNOWN,,,,0,setup_error,ERROR:  unable to resolve type OID for lineitem.l_returnflag,0.000
postgres,ours,8,S_A,"1,2,3,4,5",5,15,0,,,UNKNOWN,,,,0,setup_error,ERROR:  unable to resolve type OID for lineitem.l_returnflag,0.000
postgres,ours,9,S_A,"1,2,3,4,5",5,11,0,,,UNKNOWN,,,,0,setup_error,ERROR:  unable to resolve type OID for lineitem.l_returnflag,0.000
postgres,ours,10,S_A,"1,2,3,4,5",5,9,0,,,UNKNOWN,,,,0,setup_error,ERROR:  unable to resolve type OID for lineitem.l_returnflag,0.000
postgres,ours,11,S_A,"1,2,3,4,5",5,9,0,,,UNKNOWN,,,,0,setup_error,ERROR:  unable to resolve type OID for lineitem.l_returnflag,0.000
postgres,ours,12,S_A,"1,2,3,4,5",5,11,0,,,UNKNOWN,,,,0,setup_error,ERROR:  unable to resolve type OID for lineitem.l_returnflag,0.000
postgres,ours,13,S_A,"1,2,3,4,5",5,6,0,,,UNKNOWN,,,,0,setup_error,ERROR:  unable to resolve type OID for lineitem.l_returnflag,0.000
postgres,ours,14,S_A,"1,2,3,4,5",5,4,30,,,UNKNOWN,,,,0,setup_error,ERROR:  unable to resolve type OID for lineitem.l_returnflag,0.000
postgres,ours,15,S_A,"1,2,3,4,5",5,8,30,,,UNKNOWN,,,,0,setup_error,ERROR:  unable to resolve type OID for lineitem.l_returnflag,0.000
postgres,ours,16,S_A,"1,2,3,4,5",5,10,0,,,UNKNOWN,,,,0,setup_error,ERROR:  unable to resolve type OID for lineitem.l_returnflag,0.000
postgres,ours,17,S_A,"1,2,3,4,5",5,5,30,,,UNKNOWN,,,,0,setup_error,ERROR:  unable to resolve type OID for lineitem.l_returnflag,0.000
postgres,ours,18,S_A,"1,2,3,4,5",5,9,30,,,UNKNOWN,,,,0,setup_error,ERROR:  unable to resolve type OID for lineitem.l_returnflag,0.000
