db,K,policy_ids,baseline,query_id,status,error_type,error_msg,eval_ms,artifact_load_ms,policy_total_ms,ctid_map_ms,filter_ms,bytes_artifacts_loaded,bytes_allow,bytes_ctid,bytes_blk_index,rows_seen,rows_passed,ctid_misses,peak_rss_kb_end,policy_profile_lines,has_new_layer_fields,profile_line
tpch0_1,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",ours,17,ok,,,1.117,98.602,168.343,2.572,1.760,43691660,75072,4804576,1584188,552,19,0,-1,2,1,eval_ms=1.117 artifact_load_ms=98.602 artifact_parse_ms=9.748 stamp_ms=4.948 bin_ms=0.140 local_sat_ms=10.243 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=168.343 ctid_map_ms=2.572 filter_ms=1.760 child_exec_ms=1.581 ctid_extract_ms=0.012 ctid_to_rid_ms=0.060 allow_check_ms=0.029 projection_ms=0.004 n_scanned_tables=2 n_policy_targets=3 n_filters=1 bytes_artifacts_loaded=43691660 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=552 rows_passed=19 ctid_misses=0 rss_kb_before_eval=-1 rss_kb_after_eval=-1 rss_kb_after_load=-1 rss_kb_after_engine=-1 rss_kb_after_ctid=-1 rss_kb_end=-1 peak_rss_kb_end=-1
tpch0_1,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",ours,18,ok,,,0.951,83.811,147.100,3.233,454.828,43691660,95697,6124576,2015304,600572,0,0,-1,3,1,eval_ms=0.951 artifact_load_ms=83.811 artifact_parse_ms=7.884 stamp_ms=0.000 bin_ms=0.000 local_sat_ms=0.011 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=147.100 ctid_map_ms=3.233 filter_ms=454.828 child_exec_ms=77.904 ctid_extract_ms=36.323 ctid_to_rid_ms=14.079 allow_check_ms=13.538 projection_ms=0.000 n_scanned_tables=3 n_policy_targets=3 n_filters=3 bytes_artifacts_loaded=43691660 bytes_allow=95697 bytes_ctid=6124576 bytes_blk_index=2015304 rows_seen=600572 rows_passed=0 ctid_misses=0 rss_kb_before_eval=-1 rss_kb_after_eval=-1 rss_kb_after_load=-1 rss_kb_after_engine=-1 rss_kb_after_ctid=-1 rss_kb_end=-1 peak_rss_kb_end=-1
tpch0_1,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",ours,19,ok,,,1.105,98.382,168.247,2.539,5.348,43691660,75072,4804576,1584188,65,51,0,-1,2,1,eval_ms=1.105 artifact_load_ms=98.382 artifact_parse_ms=9.724 stamp_ms=4.981 bin_ms=0.143 local_sat_ms=10.250 prop_ms=0.000 prop_iters=0 decode_ms=0.000 policy_total_ms=168.247 ctid_map_ms=2.539 filter_ms=5.348 child_exec_ms=5.317 ctid_extract_ms=0.004 ctid_to_rid_ms=0.003 allow_check_ms=0.001 projection_ms=0.012 n_scanned_tables=2 n_policy_targets=3 n_filters=1 bytes_artifacts_loaded=43691660 bytes_allow=75072 bytes_ctid=4804576 bytes_blk_index=1584188 rows_seen=65 rows_passed=51 ctid_misses=0 rss_kb_before_eval=-1 rss_kb_after_eval=-1 rss_kb_after_load=-1 rss_kb_after_engine=-1 rss_kb_after_ctid=-1 rss_kb_end=-1 peak_rss_kb_end=-1
