db,policy_set,queries,correctness_ok,correctness_total,median_hot_ours_ms,median_hot_rls_index_ms,median_hot_ratio_ours_over_rls_index,median_rss_ours_kb,median_rss_rls_index_kb,median_rss_ratio_ours_over_rls_index
tpch0_1,S_A,"1,3,6,10,11",5,5,271.66285179555416,60.67816400900483,4.4771106086077115,189828,132088,1.4371328205438798
tpch0_1,S_B,"1,3,6,10,11",5,5,271.84315817430615,60.60130661353469,4.485763977134987,107764,135680,0.794251179245283
tpch0_1,S_C,"1,3,6,10,11",5,5,241.6763068176806,331.6606557928026,0.7286854880027204,201160,135876,1.4804674850599076
tpch0_1,S_D,"1,3,6,10,11",4,5,28371.264474932104,361.67490715160966,78.44410522801135,296924,135948,2.1840998028658016
tpch0_1,S_E,"1,3,6,10,11",5,5,151.35937882587314,150.79165995121002,1.0037649222433576,170648,137652,1.23970592508645
tpch0_1,S_F,"1,3,6,10,11",5,5,482.59319784119725,30.73447197675705,15.702016882091172,211460,64488,3.279059670016127
tpch0_1,S_G,"1,3,6,10,11",4,5,1808.1605611369014,30.615900177508593,59.059526280570815,197584,33404,5.914980241887199
