db,db_scale,K,policy_ids,median_hot_ours_ms,median_hot_rls_ms,speedup_ratio,cross_median_hot_ours_ms,cross_median_hot_rls_ms,cross_speedup_ratio,median_hot_peak_rss_ours_kb,median_hot_peak_rss_rls_kb,disk_ours_bytes,disk_rls_bytes
tpch0_1,0.1,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",181.438,30.649,5.920,181.438,30.649,5.920,73844,25660,34367444,92323840
